areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00056977,25.6,16.8,50.4,7.2
E00057126,49.3,19.9,13.2,17.6
E00057128,45.8,14.2,24.2,15.8
E00057129,43.4,11.1,29.3,16.2
E00057130,70.6,6.9,10.6,11.9
E00057131,53.8,14.4,12.9,18.9
E00057132,37.9,14.5,26.6,21
E00057135,50.3,18.1,14.7,16.9
E00057136,48.9,11.7,21.1,18.3
E00057142,40.3,8.3,25,26.4
E00057144,43.8,19.1,29.8,7.3
E00057146,57.4,12.8,17,12.8
E00057147,51.5,12.1,23.2,13.1
E00057152,55.1,11.8,14.7,18.4
E00057153,38.9,15.9,31,14.2
E00057159,52.1,13.7,12.8,21.4
E00057160,40.9,14.3,31.2,13.6
E00057162,52.8,14.8,14.1,18.3
E00057167,61.9,12.4,12.4,13.4
E00057170,43.8,16.9,23,16.3
E00057180,50.7,8.9,25.1,15.3
E00057181,60.6,9.1,18.2,12.1
E00057183,52.2,10,21.1,16.7
E00057184,46.8,13.5,22.5,17.1
E00057185,55.4,12.9,14.9,16.8
E00057187,38.7,12.1,29.5,19.7
E00057488,32.7,13.9,31.7,21.8
E00057489,36.1,18.9,35.2,9.8
E00057490,36.2,17.1,30.3,16.4
E00057491,38.9,12.1,33.8,15.3
E00057492,34.4,12.6,37.1,15.9
E00057493,33.5,13.6,38.1,14.8
E00057494,41,12.6,31.1,15.3
E00057495,31.4,15.4,38.9,14.3
E00057503,44.3,16.1,22.9,16.7
E00057505,35.6,13.9,40.6,9.9
E00057506,39,20.3,27.1,13.6
E00057507,33.3,10.9,39.5,16.3
E00057508,35.9,14.5,35.9,13.8
E00057509,33,11.6,26.8,28.6
E00057510,34,22,34,10
E00057511,38.8,9.2,30.3,21.7
E00057512,36,14.9,34.8,14.3
E00057513,36.5,22.2,25.4,15.9
E00057514,34.6,9.6,38.2,17.6
E00057515,40.2,8.2,43.3,8.2
E00057516,41.4,21.6,26.1,10.8
E00057517,45.1,21.1,22.5,11.3
E00057518,39.2,17,26.8,17
E00057519,45.9,14.9,21.6,17.6
E00057520,32.9,10.5,43.4,13.2
E00057521,38.9,16.7,29.9,14.6
E00057522,31.2,16.2,34.4,18.2
E00057523,42.7,16.4,28.2,12.7
E00057524,35.4,17.3,32.3,15
E00057525,30.4,20.9,29.6,19.1
E00057561,43.1,11.2,29.3,16.4
E00057562,37.2,12.2,29.5,21.2
E00057563,24.4,12.8,47.4,15.4
E00057566,33.1,17.8,26.6,22.5
E00057578,42.4,12.9,25.2,19.4
