geography_code,in_full_time_education-001,in_full_time_education-002
E00062487,10,90
E00062771,17,83
E00062772,22.5,77.5
E00062773,15.2,84.8
E00062774,20.2,79.8
E00062775,11,89
E00062776,14.7,85.3
E00062777,10.8,89.2
E00062778,12.3,87.7
E00062779,6.9,93.1
E00062780,21,79
E00062781,19.5,80.5
E00062782,20.7,79.3
E00062783,26.3,73.7
E00062784,18.4,81.6
E00062785,20.9,79.1
E00062786,22.2,77.8
E00062787,16.8,83.2
E00062788,21.5,78.5
E00062789,20.1,79.9
E00062791,9.9,90.1
E00062792,2.5,97.5
E00062794,18.4,81.6
E00062796,14.2,85.8
E00062797,20.8,79.2
E00062798,18.3,81.7
E00062799,22,78
E00062800,20.6,79.4
E00062801,16.5,83.5
E00062802,5.4,94.6
E00062804,11,89
E00062805,14.9,85.1
E00062807,18.1,81.9
E00062808,15.1,84.9
E00062809,17.1,82.9
E00062810,16.4,83.6
E00062811,19,81
E00062812,18.7,81.3
E00062814,9.3,90.7
E00062815,17.2,82.8
E00062816,32.4,67.6
E00062817,23.6,76.4
E00062818,30.2,69.8
E00062819,25.2,74.8
E00062820,29.8,70.2
E00062821,35,65
E00062823,24.5,75.5
E00062824,16.8,83.2
E00062825,10.9,89.1
E00062826,18.6,81.4
E00062827,17.9,82.1
E00062828,17.4,82.6
E00062829,25.1,74.9
E00062830,19.1,80.9
E00062831,16.5,83.5
E00062833,15.4,84.6
E00062834,14.6,85.4
E00062835,18.3,81.7
E00062837,13.5,86.5
E00062838,20.2,79.8
E00062839,13.7,86.3
E00062840,12.8,87.2
E00062841,19.5,80.5
E00062842,9.2,90.8
E00062843,17.2,82.8
E00062844,19.1,80.9
E00062845,7.3,92.7
E00062846,15.5,84.5
E00062847,18.6,81.4
E00062848,24,76
E00062849,13.3,86.7
E00062850,20.4,79.6
E00062852,17.1,82.9
E00062853,12.7,87.3
E00062855,20.4,79.6
E00062856,8,92
E00062857,11.7,88.3
E00062858,26.8,73.2
E00062859,10.7,89.3
E00062860,14.7,85.3
E00062861,23.2,76.8
E00062862,18.5,81.5
E00062864,17.8,82.2
E00062865,12.1,87.9
E00062867,21,79
E00062868,14.8,85.2
E00062869,21.1,78.9
E00062870,18.4,81.6
E00062873,12.6,87.4
E00062874,12,88
E00062875,14.9,85.1
E00062876,15.3,84.7
E00062890,11.1,88.9
E00062891,15.6,84.4
E00062893,5.4,94.6
E00062894,19.5,80.5
E00062895,16.7,83.3
E00062899,17.6,82.4
E00062930,17.6,82.4
E00062932,21.7,78.3
E00062934,29.1,70.9
E00062935,12.4,87.6
E00062936,25.2,74.8
E00062937,19.6,80.4
E00062939,21.8,78.2
E00062940,17.3,82.7
E00062941,9.4,90.6
E00062942,10.8,89.2
E00062943,16.1,83.9
E00062944,14,86
E00062945,13.7,86.3
E00062946,7.4,92.6
E00062947,12.9,87.1
E00062948,16.5,83.5
E00062949,19.7,80.3
E00062950,14.5,85.5
E00062951,9.1,90.9
E00062952,22.9,77.1
E00062953,19.6,80.4
E00062954,15.3,84.7
E00062955,18.7,81.3
E00062956,21.3,78.8
E00062957,16,84
E00062960,12.8,87.2
E00062961,28.9,71.1
E00062962,21.6,78.4
E00062963,13.7,86.3
E00062964,5.9,94.1
E00062965,12.3,87.7
E00062967,16,84
E00062968,16.5,83.5
E00062969,13.9,86.1
E00062970,16.2,83.8
E00062971,18.9,81.1
E00062972,20.2,79.8
E00062973,11.4,88.6
E00062975,13,87
