geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00062487,99.7,0.3,0
E00062771,97.5,2.2,0.3
E00062772,99.3,0.7,0
E00062773,99.3,0.7,0
E00062774,93.9,4.9,1.2
E00062775,99.6,0,0.4
E00062776,95.8,4.2,0
E00062777,99.4,0.6,0
E00062778,99,1,0
E00062779,99.2,0.8,0
E00062780,95.1,4.6,0.3
E00062781,96,3.7,0.4
E00062782,97,3,0
E00062783,97.4,2.3,0.3
E00062784,98.4,1.6,0
E00062785,99.7,0.3,0
E00062786,96.1,3.2,0.7
E00062787,98.3,1.7,0
E00062788,99,0.6,0.3
E00062789,96.8,2.5,0.7
E00062791,98.4,1.6,0
E00062792,99.4,0.6,0
E00062794,99.2,0.8,0
E00062796,95.9,3.7,0.4
E00062797,98.8,1.2,0
E00062798,98.8,1.2,0
E00062799,99.7,0.3,0
E00062800,97.6,1.4,1
E00062801,98.5,1.5,0
E00062802,98.5,1.5,0
E00062804,88,9.8,2.2
E00062805,81.9,15.3,2.8
E00062807,77,18,4.9
E00062808,77.3,16.4,6.3
E00062809,88.3,7.8,3.9
E00062810,76.2,20.1,3.7
E00062811,70.8,23.8,5.4
E00062812,76.5,19.2,4.2
E00062814,91.5,6.3,2.2
E00062815,83.2,15.1,1.6
E00062816,82.1,14.7,3.2
E00062817,87.5,10.2,2.3
E00062818,87.7,11.3,1
E00062819,93.4,4.1,2.6
E00062820,89.7,7.2,3.1
E00062821,79.3,15.5,5.2
E00062823,84.1,13.2,2.7
E00062824,73.4,21.4,5.2
E00062825,85.3,10.4,4.3
E00062826,83.6,11.6,4.7
E00062827,89.4,8.1,2.5
E00062828,89.5,7.7,2.8
E00062829,78.2,18.5,3.3
E00062830,89.2,9.5,1.3
E00062831,76.2,19.2,4.6
E00062833,84.5,14.2,1.3
E00062834,76.6,21,2.4
E00062835,72.2,23,4.8
E00062837,80.9,15.6,3.5
E00062838,97.1,2.7,0.3
E00062839,95.6,3.5,0.9
E00062840,98.1,1.9,0
E00062841,89.5,8.1,2.3
E00062842,100,0,0
E00062843,98.4,1.3,0.3
E00062844,94.9,3.8,1.3
E00062845,96.6,2.8,0.6
E00062846,97.3,2.7,0
E00062847,97.6,2.4,0
E00062848,96.9,2.7,0.3
E00062849,98.4,1.2,0.4
E00062850,97.8,1.8,0.4
E00062852,96.7,2.6,0.7
E00062853,97.3,1.6,1.2
E00062855,97.2,2.2,0.6
E00062856,97.7,2.3,0
E00062857,97.1,2.9,0
E00062858,86.6,11.4,2
E00062859,98.8,1.2,0
E00062860,92.4,7.2,0.4
