geography_code,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00062487,58.3,35.3,2.2,4.3
E00062771,57.9,39.7,0,2.4
E00062772,62.4,36,0,1.6
E00062773,66.9,29.8,0.8,2.4
E00062774,47.6,40,1,11.4
E00062775,66.4,32.8,0.8,0
E00062776,54.5,42.1,0,3.4
E00062777,62.1,32.4,1.4,4.1
E00062778,44.8,47.5,4.4,3.3
E00062779,49.7,38.6,6.2,5.5
E00062780,56.2,40,1.5,2.3
E00062781,57.3,34.2,1.7,6.8
E00062782,55.6,42.6,0.9,0.9
E00062783,50.9,45.4,2.8,0.9
E00062784,50.4,43.7,0.8,5
E00062785,57.1,36.4,0.7,5.7
E00062786,33.3,43,10.5,13.2
E00062787,38.3,49.2,10.2,2.3
E00062788,35.1,42.7,13,9.2
E00062789,35.2,35.2,22.1,7.4
E00062791,59.2,26.1,1.9,12.7
E00062792,61,7.3,8.1,23.6
E00062794,56.3,41.2,0,2.5
E00062796,54.1,44.3,0.8,0.8
E00062797,54.6,40.8,0,4.6
E00062798,59.3,30,4.3,6.4
E00062799,50.8,44.6,0.8,3.8
E00062800,60.1,37.4,0,2.5
E00062801,63.6,35.6,0,0.8
E00062802,81.2,12.8,0.9,5.1
E00062804,14,9.6,60.5,15.8
E00062805,22.1,20.6,27.1,30.2
E00062807,11,21.3,51.2,16.5
E00062808,26.9,17.6,14.3,41.2
E00062809,23.9,28.3,11.6,36.2
E00062810,20.6,10.3,48.5,20.6
E00062811,16.2,13.8,13.8,56.2
E00062812,7.4,14.7,61,16.9
E00062814,32.6,22.5,18.8,26.1
E00062815,17.8,30.1,14.4,37.7
E00062816,12.1,27.7,47.5,12.8
E00062817,13.4,17.6,63,5.9
E00062818,16.8,25.1,45.8,12.3
E00062819,17.8,28,40.7,13.6
E00062820,9.9,17.6,66.9,5.6
E00062821,6.3,12,71.1,10.6
E00062823,17,21.4,47.3,14.3
E00062824,17.6,16.2,43,23.2
E00062825,13.2,12.3,65.1,9.4
E00062826,17.9,14.6,50.4,17.1
E00062827,25.8,59.7,0.8,13.7
E00062828,12.6,17.3,55.1,15
E00062829,10.5,16.2,50.5,22.9
E00062830,30.2,40.9,9.4,19.5
E00062831,18.8,22.4,5.3,53.5
E00062833,20.3,18.6,14.4,46.6
E00062834,22.9,12.2,18.3,46.6
E00062835,21.5,21.5,16.3,40.7
E00062837,19.2,26.9,4.9,48.9
E00062838,43.9,49.7,0.6,5.8
E00062839,31.5,28.2,25.8,14.5
E00062840,60.7,34.4,0.8,4.1
E00062841,8.8,9.5,67.9,13.9
E00062842,75.2,21.8,0,3
E00062843,50,38.2,0.7,11
E00062844,18.9,40.2,3.1,37.8
E00062845,35.4,26,7.9,30.7
E00062846,47.4,38.5,0.7,13.3
E00062847,51.3,44.4,0.9,3.4
E00062848,22.9,23.7,41.2,12.2
E00062849,55.1,35.5,2.8,6.5
E00062850,12.1,15,48.6,24.3
E00062852,24.1,16.8,46,13.1
E00062853,45.3,46.2,0.9,7.7
E00062855,38.4,30.8,14.4,16.4
E00062856,68.2,20.9,1.6,9.3
E00062857,36.3,31.3,12.5,20
E00062858,4.8,9.7,73.8,11.7
E00062859,59.5,33.6,0,6.9
E00062860,20,25,27.1,27.9
E00062861,11.3,9.2,73,6.4
E00062862,30.1,34.2,21.2,14.4
E00062864,14.4,21.8,48.3,15.5
E00062865,44.7,33.3,3.3,18.7
E00062867,12.3,19.6,55.2,12.9
E00062868,26.2,22.7,32.6,18.4
E00062869,12,11,70,7
E00062870,14.4,17.8,61.9,5.9
E00062873,37.6,33.1,18.8,10.5
E00062874,68.7,25.2,1.7,4.3
E00062875,44.5,43.1,0,12.4
E00062876,26.4,32.8,36,4.8
E00062890,53.4,36.2,0.9,9.5
E00062891,35.4,55.7,0.5,8.3
E00062893,67.6,25.5,1.4,5.5
E00062894,39.6,28.5,24.3,7.6
E00062895,57,37,0.7,5.2
E00062899,59.4,36.7,0.8,3.1
E00062930,37.1,41.9,3.2,17.7
E00062932,27.4,50.4,3.4,18.8
E00062934,11.9,21.4,54,12.7
E00062935,35.3,30.9,27.9,5.9
E00062936,18.7,25.2,25.2,30.9
E00062937,12.4,8.2,68,11.3
E00062939,16.1,28,33.9,22
E00062940,24.8,25.5,8.3,41.4
E00062941,24.5,22.4,11.2,42
E00062942,19.2,20.5,8.6,51.7
E00062943,11,5.9,67.8,15.3
E00062944,21.3,26.8,4.7,47.2
E00062945,36.5,35.7,13.9,13.9
E00062946,16,14.4,37.6,32
E00062947,12.9,12.1,15,60
E00062948,12.3,7.1,47.1,33.5
E00062949,23.4,25.8,10.5,40.3
E00062950,22.4,31.5,5.6,40.6
E00062951,16.5,13.8,33.9,35.8
E00062952,18.3,30.5,30.5,20.6
E00062953,16.9,13.6,43.2,26.3
E00062954,22.6,26.7,4.1,46.6
E00062955,31.8,40.9,15.9,11.4
E00062956,16.2,18.5,45.4,20
E00062957,23,13.7,38.8,24.5
E00062960,25.7,25.7,11.4,37.1
E00062961,10.6,22.7,55.3,11.4
E00062962,13.8,12.3,59.2,14.6
E00062963,22,24.4,22,31.7
E00062964,28.1,23.4,8.6,39.8
E00062965,29.1,21.6,20.1,29.1
E00062967,29.5,38.8,2.9,28.8
E00062968,25.4,27.2,24.6,22.8
E00062969,13.3,11.2,32.2,43.4
E00062970,53.5,38.8,0,7.8
E00062971,43.3,47,0.7,9
E00062972,33.1,49.2,7.6,10.2
E00062973,75.2,20.5,0,4.3
E00062975,64.8,28.7,2.8,3.7
E00062976,50,42.4,0.8,6.8
E00062977,59.4,33.8,1.5,5.3
E00062978,44.8,48.6,1,5.7
E00062979,34.8,57.5,1,6.8
E00062980,71.4,20.6,0,7.9
E00062981,44.5,45.7,3.5,6.4
E00062982,54.5,36.6,2.2,6.7
E00062983,65.4,27.8,1.5,5.3
E00062984,36.8,47.1,1.5,14.7
E00062985,37,22.2,37,3.7
E00062986,46.5,45.7,0.8,7.1
E00062987,60.7,33.6,0.8,4.9
E00062988,58.4,36.8,0.8,4
E00062989,23.5,42.9,31.1,2.5
E00062990,20.3,45.5,25.2,8.9
E00062991,63.5,28.4,2.7,5.4
E00062992,42.2,48.1,0,9.6
E00062993,61.3,27.9,1.8,9
E00062994,49.2,44.6,2.3,3.8
E00062995,50.4,42.7,1.5,5.3
E00062996,40.9,50.8,3,5.3
E00062997,61.9,32.2,0.8,5.1
E00062998,44,41.6,6.4,8
E00062999,51.7,38.6,2.8,6.9
E00063020,38.2,47.1,1.5,13.2
E00063021,28.1,37,1,33.9
E00063023,35.5,48.8,2.5,13.2
E00063026,33.1,49.2,0,17.7
E00063027,34.1,30.4,23.7,11.9
E00063029,61.5,31.1,0.8,6.6
E00063030,50,43.5,0,6.5
E00063032,47.1,42,2.5,8.4
E00063033,32.5,55.3,1.8,10.5
E00063034,34.8,31.3,1.8,32.1
E00063036,27.3,25.3,26,21.3
E00063038,39.7,36.2,12.1,12.1
E00063039,27.9,23,43.4,5.7
E00063041,14,17.8,59.7,8.5
E00063043,22.1,22.1,41.4,14.3
E00063046,19.5,32.5,36.6,11.4
E00063048,24.6,29.4,31.7,14.3
E00063049,44.8,43.2,1.6,10.4
E00063050,22.6,32.3,28.6,16.5
E00063051,57.8,30.4,0.7,11.1
E00063053,34.5,51.7,1.1,12.6
E00063054,47.1,50,1.9,1
E00063055,58.9,35.7,0.9,4.5
E00063056,46.5,44.4,0.7,8.3
E00063057,47.9,47.9,2.5,1.7
E00063058,50.4,39.8,0.8,8.9
E00063059,41,42.5,2.2,14.2
E00063060,16.4,31.1,38.4,14.1
E00063061,18.5,17.2,35.1,29.1
E00063062,22.4,34.3,32.9,10.5
E00063063,44.7,22,17.1,16.3
E00063064,42.2,34.5,0.9,22.4
E00063068,18.6,29.3,23.4,28.7
E00063070,19.8,25.4,42.9,11.9
E00063071,13.8,25.2,46.3,14.6
E00063072,15.9,28.6,35.7,19.8
E00063073,13.6,23.7,52.5,10.2
E00063074,15.8,10.9,40.6,32.7
E00063075,16.8,26.9,37.8,18.5
E00063076,16.9,16.9,50,16.1
E00063077,28.9,28.9,21.9,20.3
E00063078,23.8,22,10.7,43.5
E00063079,19.3,21.8,44.5,14.3
E00063080,6.7,13.3,20,60
E00063081,19.3,22.5,7.3,50.9
E00063082,21.3,31.1,36.1,11.5
E00063083,24.8,30.3,26.6,18.3
E00063084,21.9,38.5,9.6,29.9
E00063085,19.6,27.5,4.6,48.3
E00063086,28.9,26.3,7.9,36.8
E00063087,5.7,3.5,75.2,15.6
E00063088,26.6,22.3,3.6,47.5
E00063089,36.7,35.2,11.7,16.4
E00063091,21.3,54.3,1.6,22.8
E00063092,23.5,24.2,15.7,36.6
E00063093,22.1,35.3,2.9,39.7
E00063094,27.2,35.8,1.9,35.2
E00063095,30.2,31.8,10.1,27.9
E00063096,15.3,19.8,4.6,60.3
E00063097,23.5,25,1.5,50
E00063098,28.7,23.1,5.6,42.7
E00063099,15.2,12.7,6.3,65.8
E00063100,32,38.4,3.2,26.4
E00063101,48.6,43.2,0,8.1
E00063102,68.6,21,1.9,8.6
E00063104,47.1,38.2,0,14.7
E00063105,56.3,27.3,1.6,14.8
E00063106,81,11.9,0.8,6.3
E00063107,50.9,43.6,0,5.5
E00063108,65.9,25.2,0.8,8.1
E00063110,77.5,12.7,3.9,5.9
E00063111,34.3,34.3,22.5,8.8
E00063113,34.1,53.7,1.8,10.4
E00063115,25.6,26.9,21.8,25.6
E00063117,27,37.7,26.2,9
E00063118,63.6,30.3,0,6.1
E00063119,50.4,41.5,0.7,7.4
E00063120,45,44.2,2.3,8.5
E00063121,61.2,26.4,5.8,6.6
E00063122,53.9,31.9,2.1,12.1
E00063123,60.4,30.6,1.4,7.6
E00063125,65.1,27.8,1.6,5.6
E00063126,64.8,13.6,5.6,16
E00063127,28.1,23.4,29.7,18.8
E00063128,47.1,20.6,2.9,29.4
E00063129,36,41.4,14.4,8.1
E00063130,22.1,28.7,40.2,9
E00063131,60.2,35.4,0.6,3.7
E00063132,29.9,32.5,17.9,19.7
E00063133,34.8,40,0.7,24.4
E00063134,48,43.9,0.5,7.7
E00063135,37.3,45.1,3.4,14.2
E00063136,53,32.2,0.9,13.9
E00063137,43.3,32.2,6.1,18.3
E00063138,59,29.1,0.7,11.2
E00063139,46.6,45,1.1,7.4
E00063140,31.7,27.6,32.5,8.1
E00063144,47.7,42.4,2,7.9
E00063145,52,36.8,3.2,8
E00063146,13.3,22.7,55.5,8.6
E00063147,21.3,18.9,38.5,21.3
E00063148,30.1,34.1,27.6,8.1
E00063149,43.3,43.3,0.7,12.7
E00063150,44.5,44.5,4.2,6.7
E00063151,10.4,10.4,71.6,7.5
E00063152,25.7,27.2,22.8,24.3
E00063153,50.8,39.5,0,9.7
E00063154,50.8,39.1,3.1,7
E00063155,22.8,26,46.3,4.9
E00063156,39.6,32.8,5.2,22.4
E00063157,47.2,44.1,0,8.7
E00063158,29.1,31.8,11.5,27.7
E00063159,35.6,40,2.2,22.2
E00063160,34.7,38.7,2.4,24.2
E00063161,22.7,32.8,8.6,35.9
E00063162,33.3,24.6,6.1,36
E00063163,27.1,28.7,4.7,39.5
E00063164,30,45.4,3.8,20.8
E00063165,14.5,27.5,49.6,8.4
E00063166,10.2,26.8,48.8,14.2
E00063167,18.9,24.4,44.1,12.6
E00063168,13.5,10.8,64.9,10.8
E00063169,25.5,19,36.5,19
E00063170,29.5,22,24.2,24.2
E00063171,67.9,23.4,1.5,7.3
E00063172,64.3,24,4.7,7
E00063173,28.7,31,27.1,13.2
E00063174,11.6,13.2,62.8,12.4
E00063175,30.1,30.1,28.6,11.3
E00063176,7.4,15.6,63.1,13.9
E00063177,20.2,28.2,38.7,12.9
E00063178,52.4,37.3,0.8,9.5
E00063179,35.8,37.3,17.2,9.7
E00063180,46.6,42.7,3.8,6.9
E00063210,23.9,26.8,37,12.3
E00063211,22.8,17.9,43.1,16.3
E00063212,21.4,19.6,49.1,9.8
E00063213,24,24,39,13
E00063214,19.8,27,42.3,10.8
E00063215,29.3,30,37.1,3.6
E00063216,20.7,36.4,24.8,18.2
E00063217,10.3,13.1,67.3,9.3
E00063218,14.5,29.8,43.5,12.2
E00063219,21.7,30,31.7,16.7
E00063220,15.7,26.1,46.3,11.9
E00063221,20.3,26.8,42.3,10.6
E00063222,18.6,24.8,41.9,14.7
E00063223,12,35.9,37.6,14.5
E00063224,19.4,33.1,33.9,13.7
E00063225,15.9,15,64.5,4.7
E00063226,4.8,5.7,78.1,11.4
E00063227,16,26.7,42.7,14.5
E00063228,30.3,32.9,30.3,6.6
E00063229,9.3,10.2,73.7,6.8
E00063230,14.8,35.7,39.1,10.4
E00063231,21.6,31.9,34.5,12.1
E00063232,15.6,29.5,41.8,13.1
E00063233,24.8,29.9,32.5,12.8
E00063234,20.3,42.2,20.3,17.2
E00063235,15.9,32.6,42.4,9.1
E00063236,25.8,44.7,19.7,9.8
E00063237,23.1,35.5,32.2,9.1
E00063238,20.2,27.5,34.9,17.4
E00063239,51.8,33.9,2.7,11.6
E00063240,34.6,47.7,0.8,16.9
E00063241,43,45.5,0,11.6
E00063242,45.1,45.9,0.8,8.2
