geography_code,has_ever_worked-001,has_ever_worked-002,has_ever_worked-003
E00062487,10.8,80,9.2
E00062771,11.3,77.5,11.3
E00062772,12.3,73.1,14.6
E00062773,8.5,81,10.6
E00062774,12.3,75.3,12.3
E00062775,6.9,86.2,6.9
E00062776,15.1,73.4,11.5
E00062777,12.7,78.2,9.2
E00062778,14.8,70.4,14.8
E00062779,14.5,66.5,19
E00062780,14,71.9,14
E00062781,11.4,75.4,13.2
E00062782,10.1,64,25.8
E00062783,18.9,61.1,20
E00062784,17.8,68.9,13.3
E00062785,8.2,85.2,6.6
E00062786,10.9,64.1,25
E00062787,13.5,72.9,13.5
E00062788,10.3,71.1,18.6
E00062789,11.1,63.3,25.6
E00062791,7.7,81.8,10.5
E00062792,4.2,75.7,20.1
E00062794,6.8,82.5,10.7
E00062796,4,84,12
E00062797,10.3,75,14.7
E00062798,12.1,78.8,9.1
E00062799,11.8,76.5,11.8
E00062800,13.1,72.7,14.1
E00062801,12.2,68.6,19.2
E00062802,3,85,12
E00062804,8.7,65.2,26.1
E00062805,16,52,32
E00062807,22.7,48.9,28.4
E00062808,18.4,38.8,42.7
E00062809,16.9,58.4,24.7
E00062810,16,49,35
E00062811,21.3,45,33.8
E00062812,17.5,55.7,26.8
E00062814,11.8,63,25.2
E00062815,16.1,57,26.9
E00062816,15.5,51.7,32.8
E00062817,10.4,51,38.5
E00062818,16.7,52.9,30.4
E00062819,12,53,34.9
E00062820,13.9,43.4,42.6
E00062821,18,34.4,47.5
E00062823,17.5,47.4,35.1
E00062824,11.7,45.9,42.3
E00062825,9.3,60,30.7
E00062826,12.5,39.6,47.9
E00062827,31,41.4,27.6
E00062828,11.5,58.3,30.2
E00062829,22.3,45.2,32.5
E00062830,20.5,59.8,19.7
E00062831,11.8,61.2,27.1
E00062833,17.8,63,19.2
E00062834,15.8,40.8,43.4
E00062835,15.9,41.5,42.7
E00062837,23,51.3,25.7
E00062838,14.8,63.9,21.3
E00062839,8.2,65.9,25.9
E00062840,7.2,80.8,12
E00062841,14.4,49.2,36.4
E00062842,4.4,83.5,12
E00062843,13.3,77.1,9.5
E00062844,20.7,56.9,22.4
E00062845,11.3,77.4,11.3
E00062846,11.5,77,11.5
E00062847,11.5,73.6,14.9
E00062848,10.5,63.8,25.7
E00062849,9.3,81.5,9.3
E00062850,10.6,59.6,29.8
E00062852,4.7,66.9,28.3
E00062853,9.7,65.6,24.7
E00062855,16.1,71,12.9
E00062856,5.4,85.7,8.8
E00062857,22.2,61.1,16.7
E00062858,13.3,53.3,33.3
E00062859,7.4,80.3,12.3
E00062860,7.5,65.7,26.9
E00062861,11.8,58.2,30
E00062862,18.2,53.4,28.4
E00062864,16.2,54.4,29.4
E00062865,12.2,75.6,12.2
E00062867,11.8,60.5,27.7
E00062868,10.6,69.4,20
E00062869,3,71.6,25.4
E00062870,24.2,50.5,25.3
E00062873,11.7,59.6,28.7
E00062874,7.1,79.5,13.4
E00062875,18.8,62.5,18.8
E00062876,4.7,70.1,25.2
E00062890,10.2,59.9,29.9
E00062891,9.5,73.5,17
E00062893,4,86.6,9.4
E00062894,7,71.3,21.7
E00062895,9.8,75,15.2
E00062899,5.7,82,12.3
E00062930,17.6,62.6,19.8
E00062932,24.1,62.1,13.8
E00062934,11.2,49.4,39.3
E00062935,12,70,18
E00062936,8.8,59.6,31.6
E00062937,15,42.5,42.5
E00062939,13.3,63.9,22.9
E00062940,15.6,54.5,29.9
E00062941,19,53.2,27.8
E00062942,27.4,52.4,20.2
E00062943,2.2,50.5,47.3
E00062944,17,54.7,28.3
E00062945,15.7,62.9,21.4
E00062946,14.8,65.4,19.8
E00062947,16.4,53.7,29.9
E00062948,14.2,54,31.9
E00062949,19.4,48.6,31.9
E00062950,17.5,56.3,26.3
E00062951,9.3,69.3,21.3
E00062952,16.5,47.6,35.9
E00062953,18.5,56.8,24.7
E00062954,19.7,56.3,23.9
E00062955,11.3,71.3,17.5
E00062956,21.9,50,28.1
E00062957,15.5,65,19.4
E00062960,23.6,44.9,31.5
E00062961,10.9,56.5,32.6
E00062962,5.1,58.5,36.4
E00062963,8.6,61.1,30.2
E00062964,12.2,67.6,20.3
E00062965,15.3,69.4,15.3
E00062967,19.6,45.1,35.3
E00062968,18.3,61,20.7
E00062969,21.7,68.1,10.1
E00062970,11.3,63.2,25.5
E00062971,18.2,66.7,15.2
E00062972,19.5,67.5,13
E00062973,5.8,86.9,7.3
E00062975,2.5,85.8,11.7
E00062976,15,75,10
E00062977,8.5,75.4,16.1
E00062978,5.8,70.2,24
E00062979,19.2,63.8,16.9
E00062980,6.8,76.9,16.2
E00062981,11.7,67.5,20.8
E00062982,6.1,75.7,18.3
E00062983,6.3,73.9,19.7
E00062984,15.5,66.2,18.3
E00062985,14.4,68.9,16.7
E00062986,17.8,63,19.2
E00062987,3.8,88.5,7.7
E00062988,6.6,76.6,16.8
E00062989,22.1,60.3,17.6
E00062990,15.3,62.5,22.2
E00062991,7.3,74.7,18
E00062992,11.9,75,13.1
E00062993,6.7,74.2,19.1
E00062994,9.9,71.3,18.8
E00062995,9.4,81.3,9.4
E00062996,7.6,59.9,32.5
E00062997,9.8,75,15.2
E00062998,10.3,72.4,17.2
E00062999,9,69,22
E00063020,12,76.1,12
E00063021,20.4,60.2,19.4
E00063023,19.8,63,17.3
E00063026,12.9,64.3,22.9
E00063027,10.4,62.4,27.2
E00063029,7,74.8,18.3
E00063030,8.9,80.4,10.7
E00063032,6.8,68.9,24.3
E00063033,17.6,67.6,14.7
E00063034,13.6,59.3,27.1
E00063036,15.2,60.6,24.2
E00063038,11.2,61.2,27.6
E00063039,12.8,66,21.3
E00063041,18.3,49.6,32.2
E00063043,18.3,54.8,26.9
E00063046,12.3,53.8,34
E00063048,16.3,51.1,32.6
E00063049,12.6,70.1,17.2
E00063050,13.6,62.7,23.7
E00063051,12.7,70.3,16.9
E00063053,14.6,66.7,18.8
E00063054,13.5,71.6,14.9
E00063055,11.9,70.6,17.4
E00063056,21,62.9,16.1
E00063057,9.4,67.1,23.5
E00063058,12.2,72.2,15.6
