areacd,number_bedrooms_5a-001,number_bedrooms_5a-002,number_bedrooms_5a-003,number_bedrooms_5a-004
E00062000,0.8,13.6,32.6,53
E00062001,2.6,38.6,47.1,11.8
E00062002,0,22.2,34.8,43
E00062003,0,28.7,65.2,6.1
E00062202,1.7,25.2,31.9,41.2
E00062203,10.9,21.8,43.6,23.6
E00062204,0.8,9.2,53.3,36.7
E00062205,0,23.4,39.2,37.4
E00062206,0,4.1,73.6,22.3
E00062379,7.4,14.8,34,43.8
E00062380,0,23.4,32.8,43.8
E00062381,1.9,20.8,43.4,34
E00062383,0,10.8,33.7,55.4
E00104958,3.3,14.4,40.3,42
E00104959,2.1,31.9,31.4,34.6
E00104960,0,25.4,41.5,33.1
E00104961,14.4,51.4,30.6,3.7
E00104962,1.1,19.6,41.3,38
E00104963,17.4,14.1,51.1,17.4
E00104965,0,11.8,73.9,14.3
E00104966,5.2,43.3,44,7.5
E00104967,0,14.7,64.7,20.6
E00104968,2.3,3.1,85.3,9.3
E00104969,9.2,26.3,43.4,21.1
E00104970,34.5,45.1,19,1.4
E00104971,1.3,30.1,47.1,21.6
E00104972,0.7,50.4,34.8,14.1
E00104973,0,27.6,63.8,8.7
E00104974,0,49.1,33.3,17.6
E00104975,0.8,31,58.1,10.1
E00104976,31,31.5,36.5,1
E00104977,6.3,15.1,71.4,7.1
E00104978,0,12.5,74.3,13.2
E00104979,0.8,14.1,78.1,7
E00104980,0,36.6,60.7,2.7
E00104981,47.3,18.2,28.5,6.1
E00104982,32.5,39,18.7,9.8
E00104983,7.5,67.1,24.7,0.7
E00104984,0.9,26.5,68.4,4.3
E00104985,0,5.4,79.8,14.7
E00104986,0.8,3.2,91.9,4
E00104987,20.5,37.7,39.3,2.5
E00104988,0.9,49.5,41.1,8.4
E00104989,21.1,15.6,44.5,18.8
E00104990,16.7,76.9,5.6,0.9
E00105010,2.1,28.2,40.1,29.6
E00105011,0,32.8,32,35.2
E00105012,9.2,28.2,40.8,21.8
E00105013,33.6,27.9,37.1,1.4
E00105014,1.5,41.2,42.6,14.7
E00105015,1.6,25.8,67.2,5.5
E00105016,0,37.6,53.2,9.2
E00105017,0.8,13.8,77.2,8.1
E00105018,4.5,12.3,76.1,7.1
E00105020,3.2,47.2,44,5.6
E00105021,1.8,35.1,56.1,7
E00105022,12.9,20.2,61.3,5.6
E00105023,9.5,43,44.9,2.5
E00105024,0.4,36.6,50.7,12.3
E00105025,14.6,35.8,37.7,11.9
E00105026,3.6,67.9,22.1,6.4
E00105027,15.6,43.5,39,1.9
E00105028,1.9,24.5,35.5,38.1
E00105029,0.8,32.8,43.7,22.7
E00105030,0,11.7,41.4,46.9
E00105031,2.9,52.3,37.2,7.6
E00105032,0.8,14.3,54,31
E00105033,8.5,43.4,41.1,7
E00105034,0.9,34.2,56.4,8.5
E00105035,0,5,27.5,67.5
E00105037,4.9,56.8,27.8,10.5
E00105038,0,20.2,57.9,21.9
E00105039,4.7,22.5,59.7,13.2
E00105040,0.9,40.2,56.3,2.7
E00105041,31.7,54.5,5.7,8.1
E00105042,0,31,38,31
E00105043,3.7,22.2,71.1,3
E00105044,0.7,31.2,57.2,10.9
E00105045,6.5,52.2,32.6,8.7
E00105046,8.7,19.8,58.7,12.7
E00105047,9.8,36.6,48,5.7
E00105048,2.9,4.3,24.5,68.3
E00105053,9.2,16.2,13.4,61.3
E00105055,2.3,6,23.3,68.4
E00105056,0.8,6.9,21.5,70.8
E00105062,0,28.6,63.6,7.9
E00105063,1.3,22.9,49.7,26.1
E00105064,15.3,35.1,48.6,0.9
E00105065,0,33.9,54.8,11.3
E00105066,1.7,66.7,26.7,5
E00105067,0,62.2,32.9,4.9
E00105068,5.9,41.6,41.6,10.9
E00105069,2.9,30.7,62.1,4.3
E00105070,7.8,47.4,41.4,3.4
E00105071,22.4,26.1,37.9,13.7
E00105072,1.5,40.4,38.2,19.9
E00105073,9.4,40.2,42.5,7.9
E00105074,0.8,69.5,23.7,6.1
E00105075,62.6,17.9,10.6,8.9
E00105077,11.7,14.6,29.8,43.9
E00105078,7.1,16.3,28.4,48.2
E00105079,17.8,26.7,10.4,45
E00105080,6.3,18.8,21.9,53.1
E00105101,2.5,26.7,37.5,33.3
E00105102,0.8,14,61.2,24
E00105104,0,6.3,54.7,39.1
E00105109,3.8,23.1,31.3,41.9
E00105110,3.2,69.8,23.8,3.2
E00105111,1.7,25.4,51.7,21.2
E00105112,0.6,32.5,49.7,17.2
E00105113,0,27,34.9,38.1
E00105114,6.6,21.6,59.3,12.6
E00105120,0,9.3,47.2,43.5
E00105127,0,5.4,82.1,12.5
E00105128,0.9,6.3,83,9.8
E00105158,0,18.7,71.2,10.1
E00105159,1.3,13.5,66.5,18.7
E00105160,2.7,19.3,72.7,5.3
E00105161,42,25.9,30.8,1.4
E00105188,7.6,17.6,32.8,42
E00105189,13.2,47.7,34.4,4.6
E00105190,6.5,47.4,42.2,3.9
E00105191,1.8,65.5,32.7,0
E00105192,5.6,25.6,48.2,20.5
E00105193,9.7,43.1,42.4,4.9
E00105194,2,30.4,54.1,13.5
E00105198,5,47.5,37.5,10
E00105200,6.2,35.8,43.2,14.8
E00105201,0.9,1.7,52.2,45.2
E00105206,0,4.4,41.2,54.4
E00105207,0,7.5,54.1,38.4
E00105208,6.2,56.8,32.1,4.9
E00105209,0,3.1,15.4,81.5
E00105345,2,42.3,40.9,14.8
E00105346,13.6,34.7,32,19.7
E00105485,5.4,27.1,44.2,23.3
E00105486,0,44.1,43,12.8
E00105487,7.1,41.1,48.2,3.6
E00105488,1.8,44.1,39.6,14.4
E00105489,0.8,30.4,64.8,4
E00105490,0.7,9.1,69.2,21
E00105491,3.5,31.8,47.1,17.6
E00105492,27.6,38.8,31,2.6
E00105493,6.1,27.6,42.9,23.3
E00105494,10.1,52.3,32.1,5.5
E00105495,0.8,25.4,69.2,4.6
E00105496,2.6,33.6,62.1,1.7
E00105497,3.1,59.2,36.7,1
E00105498,9.2,25.4,48.6,16.8
E00105499,14.2,31.1,34.4,20.2
E00105500,8.4,33.6,38.9,19.1
E00105501,9.8,25.9,51.8,12.5
E00105502,20.3,29,39.9,10.9
E00105503,11.4,22.9,62.9,2.9
E00105504,0.7,40.1,56.5,2.7
E00105510,9.9,30.6,50.4,9.1
E00105512,3.2,37.8,35.7,23.2
E00105526,2,12,42,44
E00105527,3.8,16.2,41,39
E00105528,0,17.7,46.9,35.4
E00105529,2.1,43,45.1,9.9
E00105530,9.2,32.3,48.5,10
E00105531,6.1,23,45.3,25.7
E00105532,8.7,46.5,40.2,4.7
E00105533,14.4,56.1,18,11.5
E00105534,0.9,54.9,33.6,10.6
E00105535,14.8,46.7,32,6.6
E00105536,8.6,39.1,50,2.3
E00105537,2.2,35.3,46.3,16.2
E00105538,23.4,15.2,54.5,6.9
E00105539,11.7,45.3,35.9,7
E00105540,3.4,63.9,31.9,0.8
E00105541,7.3,64.5,25.8,2.4
E00105542,40.3,14.7,39.5,5.4
E00105543,0.8,66.1,30.6,2.4
