areacd,in_full_time_education-001,in_full_time_education-002
E00062000,18.3,81.7
E00062001,28.2,71.8
E00062002,28.1,71.9
E00062003,24.8,75.2
E00062202,13,87
E00062203,13.6,86.4
E00062204,15.6,84.4
E00062205,19.3,80.7
E00062206,20.4,79.6
E00062379,14.4,85.6
E00062380,16,84
E00062381,8.8,91.2
E00062383,17.2,82.8
E00104958,14,86
E00104959,23.2,76.8
E00104960,19.6,80.4
E00104961,20.7,79.3
E00104962,15.7,84.3
E00104963,20.8,79.2
E00104965,13.3,86.7
E00104966,20.1,79.9
E00104967,11.1,88.9
E00104968,21,79
E00104969,19.9,80.1
E00104970,14.1,85.9
E00104971,13.3,86.7
E00104972,9.2,90.8
E00104973,22.6,77.4
E00104974,17.8,82.2
E00104975,22.9,77.1
E00104976,18.6,81.4
E00104977,18.5,81.5
E00104978,19.7,80.3
E00104979,27.7,72.3
E00104980,18.6,81.4
E00104981,11.2,88.8
E00104982,8.6,91.4
E00104983,22,78
E00104984,15.9,84.1
E00104985,15.2,84.8
E00104986,22.6,77.4
E00104987,15.2,84.8
E00104988,17.9,82.1
E00104989,16,84
E00104990,0.7,99.3
E00105010,18.6,81.4
E00105011,18,82
E00105012,17.5,82.5
E00105013,11.9,88.1
E00105014,17.5,82.5
E00105015,19.8,80.2
E00105016,11,89
E00105017,31,69
E00105018,20.3,79.7
E00105020,20,80
E00105021,16.6,83.4
E00105022,22.1,77.9
E00105023,21.1,78.9
E00105024,13.8,86.2
E00105025,18.5,81.5
E00105026,11.5,88.5
E00105027,12,88
E00105028,14.2,85.8
E00105029,16,84
E00105030,21,79
E00105031,17.1,82.9
E00105032,15.2,84.8
E00105033,22.3,77.7
E00105034,19.4,80.6
E00105035,19.4,80.6
E00105037,12.5,87.5
E00105038,14.4,85.6
E00105039,18.3,81.7
E00105040,23.8,76.3
E00105041,7,93
E00105042,19.8,80.2
E00105043,18.4,81.6
E00105044,15,85
E00105045,17,83
E00105046,19.5,80.5
E00105047,18.6,81.4
E00105048,35.6,64.4
E00105053,78.4,21.6
E00105055,67.9,32.1
E00105056,56.8,43.2
E00105062,23.6,76.4
E00105063,17,83
E00105064,20.4,79.6
E00105065,24.7,75.3
E00105066,27.1,72.9
E00105067,17.5,82.5
E00105068,12.3,87.7
E00105069,12.2,87.8
E00105070,15.3,84.7
E00105071,13.2,86.8
E00105072,5.8,94.2
E00105073,16.5,83.5
E00105074,10.6,89.4
E00105075,31.9,68.1
E00105077,72.8,27.2
E00105078,76.3,23.7
E00105079,87.6,12.4
E00105080,96.5,3.5
E00105101,49.8,50.2
E00105102,37,63
E00105104,33.7,66.3
E00105109,56.4,43.6
E00105110,13.8,86.2
E00105111,28.1,71.9
E00105112,14.7,85.3
E00105113,13.1,86.9
E00105114,23.2,76.8
E00105120,10.4,89.6
E00105127,14,86
E00105128,12.4,87.6
E00105158,33.8,66.2
E00105159,34.4,65.6
E00105160,31.6,68.4
E00105161,20.9,79.1
E00105188,13.5,86.5
E00105189,17.2,82.8
E00105190,19.3,80.7
E00105191,14.6,85.4
E00105192,15.3,84.7
E00105193,19.4,80.6
E00105194,18.4,81.6
E00105198,16.4,83.6
E00105200,16.3,83.7
E00105201,17.2,82.8
E00105206,18.5,81.5
E00105207,13.8,86.2
E00105208,14.4,85.6
E00105209,13.3,86.7
E00105345,14.2,85.8
E00105346,15.5,84.5
E00105485,17.2,82.8
E00105486,16.2,83.8
E00105487,16.1,83.9
E00105488,11.2,88.8
E00105489,19.2,80.8
E00105490,18.6,81.4
E00105491,12.9,87.1
E00105492,18.4,81.6
E00105493,23.7,76.3
E00105494,16.9,83.1
E00105495,16.1,83.9
E00105496,14.6,85.4
E00105497,15.3,84.7
E00105498,15.6,84.4
E00105499,11.1,88.9
E00105500,18.9,81.1
E00105501,14.2,85.8
E00105502,11.6,88.4
E00105503,16,84
E00105504,17.3,82.7
E00105510,17.5,82.5
E00105512,19,81
E00105526,14.7,85.3
E00105527,19.4,80.6
E00105528,14.2,85.8
E00105529,20.7,79.3
E00105530,18.1,81.9
E00105531,10.8,89.2
E00105532,18.7,81.3
E00105533,13.3,86.7
E00105534,15.2,84.8
E00105535,17.4,82.6
E00105536,14.6,85.4
E00105537,15.3,84.7
E00105538,15,85
E00105539,19,81
E00105540,18.6,81.4
E00105541,12.4,87.6
E00105542,19.2,80.8
E00105543,12.3,87.7
E00105544,20.8,79.2
E00105545,14.9,85.1
E00105546,15.4,84.6
E00105547,16.2,83.8
E00105548,16,84
E00105549,21.2,78.8
E00105550,13.4,86.6
E00105551,14.3,85.7
E00105552,18.5,81.5
E00105553,15.2,84.8
E00105554,11.2,88.8
