areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00062000,26.9,31.6,28.7,12.9
E00062001,34,29.3,22.4,14.3
E00062002,27.5,38.3,24.9,9.3
E00062003,39.1,28.7,18.4,13.8
E00062202,30.2,28.4,33.6,7.8
E00062203,27.3,30.8,30.2,11.6
E00062204,30.8,27.1,33.1,9
E00062205,30.3,28.5,29.1,12.1
E00062206,33.6,31.1,22.1,13.1
E00062379,26,16.4,44.1,13.6
E00062380,30.8,15.4,49.2,4.6
E00062381,37.7,20.8,28.3,13.2
E00062383,25.2,18,43.2,13.5
E00104958,16.8,33.5,40.1,9.6
E00104959,25.9,17.1,43.5,13.4
E00104960,26.7,26.7,33.5,13
E00104961,36.9,20.5,30.3,12.3
E00104962,30.4,26.3,32.1,11.2
E00104963,32.2,24.6,31.6,11.7
E00104965,31.3,29,31.3,8.4
E00104966,37.9,17.6,26.8,17.6
E00104967,35.5,23.9,23.9,16.8
E00104968,36.2,19.1,19.9,24.8
E00104969,28.3,30.7,25.2,15.7
E00104970,34,37.7,9.4,18.9
E00104971,36.4,21.4,28.6,13.6
E00104972,32,25,27,16
E00104973,39.3,18.7,19.6,22.4
E00104974,34.1,24.1,24.7,17.1
E00104975,45.2,25.4,13.5,15.9
E00104976,42.5,29.1,19.4,9
E00104977,41.7,26,17.3,15
E00104978,37.4,27.5,25.1,9.9
E00104979,46.7,14.6,10.9,27.7
E00104980,41.2,17.6,14.7,26.5
E00104981,26.4,29.7,22,22
E00104982,40.7,24.1,16.7,18.5
E00104983,40,28.6,17.1,14.3
E00104984,32.7,26.9,28.8,11.5
E00104985,45.3,21.7,18.6,14.3
E00104986,41.1,29,14.5,15.3
E00104987,38.8,26.5,14.3,20.4
E00104988,41.7,26,9.4,22.9
E00104989,32.3,29.3,28.6,9.8
E00104990,31.3,12.5,50,6.3
E00105010,34.1,25.1,21,19.8
E00105011,28.1,24.2,37.3,10.5
E00105012,21.5,26.8,34.9,16.8
E00105013,36,22.7,28,13.3
E00105014,37.8,31.5,21.7,9.1
E00105015,33.8,27.2,26.5,12.5
E00105016,30,27.4,29.5,13.2
E00105017,43.9,25.4,21.9,8.8
E00105018,35.4,26.7,19.3,18.6
E00105020,35.1,33.3,15.8,15.8
E00105021,38.1,27.2,25,9.7
E00105022,35.6,26.9,20.2,17.3
E00105023,37.9,29.4,17,15.7
E00105024,25.7,33.2,32.8,8.3
E00105025,33.7,26.7,24.8,14.9
E00105026,32.5,23.3,27.5,16.7
E00105027,44.1,19.6,24.5,11.8
E00105028,21.7,22.4,44.1,11.8
E00105029,29.4,39.9,24.2,6.5
E00105030,18,36.1,35.6,10.3
E00105031,34.5,26.3,15.2,24
E00105032,19.4,35,33.8,11.9
E00105033,44.2,29.2,12.4,14.2
E00105034,29.9,29.9,27.6,12.7
E00105035,18.8,32.5,42.2,6.5
E00105037,30.7,35.3,22.9,11.1
E00105038,23,29.5,33.6,13.9
E00105039,26.9,35.1,23.9,14.2
E00105040,42.9,27.6,14.3,15.3
E00105041,20.8,30.2,32.1,17
E00105042,20.6,38.3,23.3,17.8
E00105043,30.1,34.6,14,21.3
E00105044,26.7,32.5,26.7,14.2
E00105045,30.6,34.7,16.5,18.2
E00105046,37.6,28.4,17.4,16.5
E00105047,32.2,44.3,7.8,15.7
E00105048,20.8,25.8,48.4,5
E00105053,15.5,21.6,52.6,10.3
E00105055,18.2,18.9,57.6,5.3
E00105056,11.5,29.5,52.5,6.6
E00105062,27.2,29.4,16.2,27.2
E00105063,22.1,28.2,28.7,21
E00105064,32.2,32.2,8.5,27.1
E00105065,29.3,29.3,16.1,25.2
E00105066,18.9,43.2,16.2,21.6
E00105067,8.9,42.9,33.9,14.3
E00105068,21.4,26.2,33.3,19
E00105069,31.9,24.4,13.4,30.3
E00105070,27.8,26.9,18.5,26.9
E00105071,31.8,21.7,19.4,27.1
E00105072,24.3,30.1,27.2,18.4
E00105073,28.3,32.7,23,15.9
E00105074,36.8,28.9,7.9,26.3
E00105075,39.3,14.3,35.7,10.7
E00105077,27.6,13.3,52.4,6.7
E00105078,28.3,20.7,46.7,4.3
E00105079,20.6,17.6,53.9,7.8
E00105080,8.7,34.5,51.9,5
E00105101,22.2,23.2,48.5,6.1
E00105102,16.1,22,53.4,8.5
E00105104,24.8,22,41.3,11.9
E00105109,15.8,22.6,52.1,9.6
E00105110,35.8,21.7,20.8,21.7
E00105111,36.2,27.7,9.6,26.6
E00105112,34.9,26.8,24.2,14.1
E00105113,17.6,31.4,40,11
E00105114,34.5,25.3,19,21.3
E00105120,31.5,25,29.3,14.1
E00105127,34.6,21.8,27.8,15.8
E00105128,33,33.9,28.4,4.6
E00105158,44.6,23.6,20.9,10.8
E00105159,46.2,21.6,18.1,14
E00105160,49.4,14.5,19.3,16.9
E00105161,51.1,21.1,18.9,8.9
E00105188,30.2,20.6,39.7,9.5
E00105189,34,29.5,19.9,16.7
E00105190,34,28,22.7,15.3
E00105191,33.7,34.6,14.4,17.3
E00105192,28.2,28.6,30.2,13.1
E00105193,32.1,36.7,18.3,12.8
E00105194,26.6,41,20.9,11.5
E00105198,39.4,21.3,23.4,16
E00105200,32.6,27.3,23.3,16.9
E00105201,19.4,29.2,40.3,11.1
E00105206,16.3,27.9,52.9,2.9
E00105207,20.6,29.9,41.1,8.4
E00105208,23.1,33.3,38.5,5.1
E00105209,25.7,30.6,38.9,4.9
E00105345,27.2,23.8,26.5,22.4
E00105346,25.2,26.1,27,21.7
E00105485,25.2,33.1,27.6,14.2
E00105486,31.3,32.8,20.3,15.6
E00105487,40.6,23.8,14.9,20.8
E00105488,36.6,33.3,14,16.1
E00105489,21.1,41.1,21.1,16.7
E00105490,33.1,34.3,21.5,11
E00105491,25.3,35.6,23,16.1
E00105492,36.1,31.9,18.1,13.9
E00105493,35.7,32.9,18.6,12.9
E00105494,34.7,37.5,13.9,13.9
E00105495,27.9,34.4,14.8,23
E00105496,30.3,37.8,19.3,12.6
E00105497,31.7,38.1,17.5,12.7
E00105498,24.9,37.3,26.7,11.1
E00105499,27.1,38.1,15.5,19.3
E00105500,27.3,28.7,26.7,17.3
E00105501,34.3,36.1,15.7,13.9
E00105502,27.4,35.4,20.4,16.8
E00105503,19.2,36.5,17.3,26.9
E00105504,25.7,35.8,25,13.5
E00105510,22.3,43.6,20.2,13.8
E00105512,21.7,41.3,20.7,16.3
E00105526,11.6,36.2,31.9,20.3
E00105527,16.8,37.4,30.5,15.3
E00105528,15.5,45,29.5,10.1
E00105529,21.6,39.6,20.1,18.7
E00105530,24.1,36.2,26.2,13.5
E00105531,21.1,36.6,31,11.3
E00105532,28.9,32.9,17.1,21.1
E00105533,31.1,35,18.4,15.5
E00105534,27.8,36.7,22.2,13.3
E00105535,24.1,34.8,18.8,22.3
E00105536,29.6,34.6,9.9,25.9
E00105537,20.7,38.6,25.7,15
E00105538,28.6,35.2,19,17.1
E00105539,34.8,25.8,22.5,16.9
E00105540,36.8,33.6,11.2,18.4
E00105541,41.1,35.7,14.3,8.9
E00105542,41.7,27.4,7.1,23.8
E00105543,41.1,34.4,16.7,7.8
E00105544,41.6,34.8,11.2,12.4
E00105545,40.2,23.7,18.6,17.5
E00105546,50,26,2.9,21.2
E00105547,43.7,22.5,15.5,18.3
E00105548,32.9,30.1,17.8,19.2
E00105549,37.4,26.2,14,22.4
E00105550,30.4,20.7,20.7,28.3
E00105551,33.8,28.5,23.1,14.6
E00105552,42,36.6,9.8,11.6
E00105553,36.5,34.8,17.4,11.3
E00105554,36,32.6,18,13.5
E00105555,34.9,28.9,13.3,22.9
E00105556,37.5,37.5,16.3,8.7
E00105557,36.5,32.3,18.8,12.5
E00105558,46.1,23.5,10.8,19.6
E00105559,51.7,20.2,13.5,14.6
E00105560,40.2,25.3,17.2,17.2
E00105561,34.9,30.2,19.8,15.1
E00105562,46.1,25.5,15.7,12.7
E00105563,36.5,27.9,18.3,17.3
E00105564,34.8,31.9,16.3,17
E00105565,22.7,31.8,31.8,13.6
E00105566,41.2,22.8,21.1,14.9
E00105568,44.4,26.7,16.7,12.2
E00105569,42.2,26,16.8,15
E00105570,47.6,27.4,4.8,20.2
E00105572,35.1,28.1,17.5,19.3
E00105573,38.9,33.7,9.5,17.9
