areacd,sex-001,sex-002
E00062000,48.4,51.6
E00062001,54.8,45.2
E00062002,49.5,50.5
E00062003,50,50
E00062202,51.6,48.4
E00062203,52.9,47.1
E00062204,50.2,49.8
E00062205,55.3,44.7
E00062206,51.4,48.6
E00062379,52.4,47.6
E00062380,51.4,48.6
E00062381,53.4,46.6
E00062383,49.3,50.7
E00104958,49.4,50.6
E00104959,53.4,46.6
E00104960,52.9,47.1
E00104961,44.3,55.7
E00104962,47.5,52.5
E00104963,49.5,50.5
E00104965,53.1,46.9
E00104966,45.8,54.2
E00104967,50.8,49.2
E00104968,53,47
E00104969,52.9,47.1
E00104970,54.7,45.3
E00104971,52.8,47.2
E00104972,51.9,48.1
E00104973,51,49
E00104974,48.1,51.9
E00104975,46.9,53.1
E00104976,51.3,48.7
E00104977,51.2,48.8
E00104978,54.7,45.3
E00104979,54.3,45.7
E00104980,57.1,42.9
E00104981,50.6,49.4
E00104982,51.7,48.3
E00104983,47.9,52.1
E00104984,49.2,50.8
E00104985,51.9,48.1
E00104986,53.7,46.3
E00104987,44.4,55.6
E00104988,54.9,45.1
E00104989,50.6,49.4
E00104990,51,49
E00105010,48.5,51.5
E00105011,55.1,44.9
E00105012,52.8,47.2
E00105013,50.9,49.1
E00105014,53.6,46.4
E00105015,52.6,47.4
E00105016,54.3,45.7
E00105017,50.5,49.5
E00105018,47.8,52.2
E00105020,51.3,48.7
E00105021,55.1,44.9
E00105022,49.5,50.5
E00105023,55.2,44.8
E00105024,51,49
E00105025,51.4,48.6
E00105026,49,51
E00105027,48.5,51.5
E00105028,50.7,49.3
E00105029,49.1,50.9
E00105030,52,48
E00105031,51.4,48.6
E00105032,49.7,50.3
E00105033,54.5,45.5
E00105034,52.1,47.9
E00105035,49.8,50.2
E00105037,47.4,52.6
E00105038,50.8,49.2
E00105039,48,52
E00105040,52.8,47.2
E00105041,57.4,42.6
E00105042,49.9,50.1
E00105043,50,50
E00105044,50.9,49.1
E00105045,47,53
E00105046,54.9,45.1
E00105047,50.2,49.8
E00105048,45.9,54.1
E00105053,48.7,51.3
E00105055,51.3,48.7
E00105056,48.9,51.1
E00105062,48.3,51.7
E00105063,51.4,48.6
E00105064,53.8,46.2
E00105065,51.6,48.4
E00105066,47.6,52.4
E00105067,55.2,44.8
E00105068,52.7,47.3
E00105069,49.5,50.5
E00105070,53.4,46.6
E00105071,49.5,50.5
E00105072,52.1,47.9
E00105073,50.4,49.6
E00105074,54,46
E00105075,46.4,53.6
E00105077,49.2,50.8
E00105078,46.3,53.7
E00105079,51.1,48.9
E00105080,49.9,50.1
E00105101,47.5,52.5
E00105102,50,50
E00105104,52.2,47.8
E00105109,49.4,50.6
E00105110,47.5,52.5
E00105111,51.5,48.5
E00105112,54.5,45.5
E00105113,51.4,48.6
E00105114,49.1,50.9
