areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00062000,38.6,52.3,3,6.1
E00062001,28.1,29.4,28.8,13.7
E00062002,27.7,52.3,12.3,7.7
E00062003,28.3,15.8,46.7,9.2
E00062202,56.8,26.3,1.7,15.3
E00062203,32.1,32.7,26.7,8.5
E00062204,52.5,42.4,0.8,4.2
E00062205,55.9,35.3,5.9,2.9
E00062206,54.5,37.2,1.7,6.6
E00062379,44.4,35.2,7.4,13
E00062380,42.4,25.8,10.6,21.2
E00062381,58.5,22.6,3.8,15.1
E00062383,58.3,29.8,1.2,10.7
E00104958,49.4,27.8,3.9,18.9
E00104959,26,42.2,20.3,11.5
E00104960,50,37.7,0.8,11.5
E00104961,18.1,20.4,12,49.5
E00104962,50.3,39.7,0,10.1
E00104963,26.4,27.5,20.9,25.3
E00104965,58,36.1,0,5.9
E00104966,31.1,24.4,5.9,38.5
E00104967,58.1,33.1,0.7,8.1
E00104968,38.3,29.7,19.5,12.5
E00104969,17.6,25.5,47.7,9.2
E00104970,10.6,3.5,78,7.8
E00104971,58.7,36.8,0.6,3.9
E00104972,59.3,34.1,0,6.7
E00104973,16.8,22.9,48.1,12.2
E00104974,28.1,21.6,24,26.3
E00104975,16,15.3,58.8,9.9
E00104976,8,17.6,56.8,17.6
E00104977,38.6,31.5,18.1,11.8
E00104978,47.5,36.7,5,10.8
E00104979,27.3,34.4,28.1,10.2
E00104980,24.1,23.2,41.1,11.6
E00104981,16.2,13.8,47.9,22.2
E00104982,24,12.4,60.3,3.3
E00104983,1.4,17.1,74,7.5
E00104984,44.9,21.2,28,5.9
E00104985,35.2,31.3,19.5,14.1
E00104986,25.2,29.3,30.1,15.4
E00104987,33.9,29.8,28.9,7.4
E00104988,24.3,27.1,30.8,17.8
E00104989,39.7,27.8,25.4,7.1
E00104990,13,1.9,81.5,3.7
E00105010,32.6,35.5,21,10.9
E00105011,48,42.3,1.6,8.1
E00105012,42.1,28.6,15,14.3
E00105013,28.6,17.9,47.1,6.4
E00105014,37.8,26.7,2.2,33.3
E00105015,32.3,24.6,0.8,42.3
E00105016,33.7,45.1,8.6,12.6
E00105017,23.4,16.9,5.6,54
E00105018,33.8,32.5,24.8,8.9
E00105020,26.6,34.4,27.3,11.7
E00105021,16.7,37.7,32.5,13.2
E00105022,22,17.1,43.9,17.1
E00105023,16.5,26.6,37.3,19.6
E00105024,36.2,44.5,10,9.2
E00105025,26.5,23.2,45,5.3
E00105026,30,31.4,14.3,24.3
E00105027,26,17.5,45.5,11
E00105028,45.2,28,1.9,24.8
E00105029,44.5,43.7,0.8,10.9
E00105030,38.4,58.2,0,3.4
E00105031,33.9,22.2,28.7,15.2
E00105032,54.4,36,0.8,8.8
E00105033,23.1,22.3,39.2,15.4
E00105034,39.8,39,6.8,14.4
E00105035,46.3,45.5,0,8.3
E00105037,22.8,30.2,10.5,36.4
E00105038,51.8,36,0.9,11.4
E00105039,46.1,32,2.3,19.5
E00105040,17,21.4,47.3,14.3
E00105041,13.1,12.3,64.8,9.8
E00105042,47.8,25.2,13.8,13.2
E00105043,32.4,27.3,24.5,15.8
E00105044,34.8,23.9,31.2,10.1
E00105045,31.4,21.2,38,9.5
E00105046,49.2,15.9,24.6,10.3
E00105047,35,22.8,24.4,17.9
E00105048,53.2,32.4,1.4,12.9
E00105053,16.3,9.9,2.8,70.9
E00105055,44.3,16.8,1.5,37.4
E00105056,43.8,18.5,1.5,36.2
E00105062,36,18,22.3,23.7
E00105063,49.7,35.9,0,14.4
E00105064,14.3,11.6,61.6,12.5
E00105065,23.2,31.1,38.2,7.5
E00105066,6.6,13.1,72.1,8.2
E00105067,52.4,19.5,9.8,18.3
E00105068,57.6,29.3,0,13.1
E00105069,36.4,20.7,30.7,12.1
E00105070,20.7,26.7,42.2,10.3
E00105071,41.9,21.9,26.9,9.4
E00105072,69.2,24.8,3,3
E00105073,26.6,27.3,38.3,7.8
E00105074,35.9,17.6,4.6,42
E00105075,4,2.4,73.6,20
E00105077,12.3,13.5,25.7,48.5
E00105078,21.4,9.3,6.4,62.9
E00105079,9.9,5.4,5.4,79.3
E00105080,41.9,11.3,0,46.8
E00105101,38.3,25.8,4.2,31.7
E00105102,49.6,20.7,3.3,26.4
E00105104,52.3,30.5,1.6,15.6
E00105109,30.6,25.6,5.6,38.1
E00105110,34.1,20.6,17.5,27.8
E00105111,13.6,16.9,56.8,12.7
E00105112,29.9,26.1,24.2,19.7
E00105113,52.6,36.2,0.5,10.8
E00105114,17.7,18.9,54.9,8.5
E00105120,64.8,26.9,2.8,5.6
E00105127,44.2,39.8,4.4,11.5
E00105128,59.1,25.2,0.9,14.8
E00105158,15.2,16.7,44.9,23.2
