areacd,hours_per_week_worked-001,hours_per_week_worked-002,hours_per_week_worked-003,hours_per_week_worked-004
E00062000,6.5,17.9,64.9,10.7
E00062001,7.2,25.7,56.6,10.5
E00062002,10.9,16.6,63.2,9.3
E00062003,23.3,23.3,47.7,5.8
E00062202,9.5,19.8,51.7,19
E00062203,13.4,14,59.3,13.4
E00062204,12.9,15.9,58.3,12.9
E00062205,12.2,17.7,57.9,12.2
E00062206,8.1,18.5,57.3,16.1
E00062379,11.7,18.4,51.4,18.4
E00062380,7.5,9,59.7,23.9
E00062381,1.9,13.2,71.7,13.2
E00062383,10,13.6,45.5,30.9
E00104958,15,16.8,52.7,15.6
E00104959,6.9,19.9,60.2,13
E00104960,8.9,15.9,65.6,9.6
E00104961,10.3,17.4,64.6,7.7
E00104962,9,13.9,65.9,11.2
E00104963,9.9,11.1,67.3,11.7
E00104965,9.8,21.8,59.4,9
E00104966,6.3,24.7,60.1,8.9
E00104967,13.6,14.3,61,11
E00104968,10.7,24.3,57.1,7.9
E00104969,6.1,18.2,64.4,11.4
E00104970,3.9,15.7,74.5,5.9
E00104971,2.9,23.4,65,8.8
E00104972,12.5,18.3,63.5,5.8
E00104973,13,22.2,59.3,5.6
E00104974,4.1,22.8,59.1,14
E00104975,5.6,28.2,58.9,7.3
E00104976,4.5,21.8,64.7,9
E00104977,9.7,21.8,59.7,8.9
E00104978,9.4,21.1,62.6,7
E00104979,8.7,23.9,61.6,5.8
E00104980,9.9,27.7,61.4,1
E00104981,8.6,30.1,57,4.3
E00104982,18.5,22.2,51.9,7.4
E00104983,15.7,27.1,51.4,5.7
E00104984,6.9,15.8,72.3,5
E00104985,8.4,27.1,59,5.4
E00104986,9.6,24,57.6,8.8
E00104987,11.9,21.8,62.4,4
E00104988,7.4,31.9,56.4,4.3
E00104989,9.2,21.5,61.5,7.7
E00104990,12.5,25,56.3,6.3
E00105010,7.3,21.2,60.6,10.9
E00105011,4.6,24.2,62.7,8.5
E00105012,6,18,55.3,20.7
E00105013,11.8,14.5,60.5,13.2
E00105014,4.9,15.4,72,7.7
E00105015,10.4,16.3,64.4,8.9
E00105016,8.4,18.3,64.4,8.9
E00105017,12.3,19.3,61.4,7
E00105018,4.3,22.2,64.2,9.3
