areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00062000,100,0,0
E00062001,99.3,0,0.7
E00062002,100,0,0
E00062003,100,0,0
E00062202,94.9,5.1,0
E00062203,93.9,6.1,0
E00062204,100,0,0
E00062205,100,0,0
E00062206,100,0,0
E00062379,98.1,1.9,0
E00062380,98.5,1.5,0
E00062381,94.2,5.8,0
E00062383,100,0,0
E00104958,93.9,5.6,0.6
E00104959,100,0,0
E00104960,99.2,0.8,0
E00104961,71.3,28.7,0
E00104962,99.4,0.6,0
E00104963,77.7,22.3,0
E00104965,100,0,0
E00104966,87.2,12.8,0
E00104967,100,0,0
E00104968,100,0,0
E00104969,98,2,0
E00104970,66.2,33.8,0
E00104971,100,0,0
E00104972,99.3,0.7,0
E00104973,100,0,0
E00104974,99.4,0.6,0
E00104975,97.7,2.3,0
E00104976,77.2,22.8,0
E00104977,97.6,2.4,0
E00104978,100,0,0
E00104979,100,0,0
E00104980,100,0,0
E00104981,87.9,12.1,0
E00104982,93.5,6.5,0
E00104983,34.2,65.8,0
E00104984,100,0,0
E00104985,100,0,0
E00104986,100,0,0
E00104987,100,0,0
E00104988,99.1,0.9,0
E00104989,73.4,26.6,0
E00104990,82.7,16.4,0.9
E00105010,100,0,0
E00105011,100,0,0
E00105012,98.6,1.4,0
E00105013,100,0,0
E00105014,100,0,0
E00105015,99.2,0.8,0
E00105016,98.3,1.7,0
E00105017,95.9,4.1,0
E00105018,99.4,0,0.6
E00105020,100,0,0
E00105021,97.4,2.6,0
E00105022,100,0,0
E00105023,96.2,3.8,0
E00105024,100,0,0
E00105025,100,0,0
E00105026,99.3,0.7,0
E00105027,98.7,1.3,0
E00105028,99.4,0.6,0
E00105029,99.2,0.8,0
E00105030,100,0,0
E00105031,100,0,0
E00105032,98.4,1.6,0
E00105033,99.2,0.8,0
E00105034,99.1,0.9,0
E00105035,100,0,0
E00105037,82.7,17.3,0
E00105038,99.1,0.9,0
E00105039,93,7,0
E00105040,100,0,0
E00105041,93.4,6.6,0
E00105042,97.5,2.5,0
E00105043,99.3,0.7,0
E00105044,97.1,0.7,2.2
E00105045,99.3,0.7,0
E00105046,100,0,0
E00105047,100,0,0
E00105048,94.3,5.7,0
E00105053,75.2,24.8,0
E00105055,99.2,0.8,0
E00105056,98.5,0.8,0.8
E00105062,92.9,7.1,0
E00105063,99.3,0,0.7
E00105064,91.2,8.8,0
E00105065,99.6,0.4,0
E00105066,98.4,1.6,0
E00105067,100,0,0
E00105068,100,0,0
E00105069,100,0,0
E00105070,100,0,0
E00105071,87.4,12.6,0
E00105072,100,0,0
E00105073,100,0,0
E00105074,100,0,0
E00105075,27.4,72.6,0
E00105077,79.1,20.9,0
E00105078,71.6,28.4,0
E00105079,57.9,41.6,0.5
E00105080,81.4,18.6,0
E00105101,95.8,4.2,0
E00105102,100,0,0
E00105104,100,0,0
E00105109,79,21,0
E00105110,93.7,6.3,0
E00105111,99.1,0.9,0
E00105112,100,0,0
E00105113,98.6,1.4,0
E00105114,99.4,0.6,0
E00105120,100,0,0
E00105127,99.1,0.9,0
E00105128,100,0,0
E00105158,100,0,0
E00105159,85.6,14.4,0
E00105160,100,0,0
E00105161,88.7,11.3,0
E00105188,98.3,0.9,0.9
E00105189,100,0,0
E00105190,99.4,0.6,0
E00105191,100,0,0
E00105192,93.9,6.1,0
