areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00062000,85.5,11.1,3.4
E00062001,81.7,10.8,7.5
E00062002,82,13,5
E00062003,76.6,15.7,7.7
E00062202,84.2,11.7,4
E00062203,82,10.4,7.5
E00062204,83.6,11.1,5.4
E00062205,85.1,10.9,4
E00062206,86.1,10.6,3.3
E00062379,85.5,10.8,3.7
E00062380,88.5,7.4,4.1
E00062381,82.6,11.3,6.1
E00062383,82.5,13.1,4.4
E00104958,85.8,11.2,3.1
E00104959,82.7,13.2,4
E00104960,88.2,9.9,1.9
E00104961,77.9,16,6
E00104962,87.8,9.4,2.7
E00104963,76.2,17.1,6.7
E00104965,83.4,14,2.6
E00104966,78.7,15.1,6.3
E00104967,86.5,8.4,5.1
E00104968,79.4,14.1,6.5
E00104969,71.2,16,12.8
E00104970,54.3,26.7,19
E00104971,81.7,14.6,3.7
E00104972,74.3,17.1,8.6
E00104973,71.2,18.2,10.6
E00104974,81.5,13.4,5.1
E00104975,73.3,16,10.7
E00104976,69.2,16.5,14.3
E00104977,68.4,20.5,11.1
E00104978,82.6,13.4,4
E00104979,80.7,12.3,7.1
E00104980,66.3,24.7,9
E00104981,60.9,24.5,14.6
E00104982,60.9,28.5,10.6
E00104983,59.9,27.7,12.4
E00104984,77.1,13.6,9.3
E00104985,81.4,12.2,6.4
E00104986,77,17.9,5.2
E00104987,70.7,18.6,10.7
E00104988,74.6,17,8.5
E00104989,79.2,14.1,6.7
E00104990,41.1,28.1,30.8
E00105010,80.6,11.4,8
E00105011,84.5,11,4.6
E00105012,75.3,14.8,9.9
E00105013,61.5,20.5,17.9
E00105014,85,12.5,2.5
E00105015,82.2,11.9,5.9
E00105016,75.7,17.3,7
E00105017,80,14.5,5.5
E00105018,78.2,16.3,5.4
E00105020,79.1,16.7,4.2
E00105021,80.9,12.9,6.2
E00105022,74.7,16.4,8.9
E00105023,78.4,15.9,5.8
E00105024,84,11,5
E00105025,67.6,18.7,13.7
E00105026,77.7,16.1,6.2
E00105027,64.8,20.7,14.4
E00105028,80.9,15.5,3.5
E00105029,82.3,13.6,4.2
E00105030,89.4,8.4,2.1
E00105031,66.4,22.8,10.8
E00105032,84.6,10.2,5.1
E00105033,77.7,13,9.2
E00105034,80.2,16,3.8
E00105035,86.2,10.8,3
E00105037,77.4,16.7,5.9
E00105038,82.1,14.1,3.8
E00105039,81.3,12.9,5.9
E00105040,75.6,15.2,9.2
E00105041,50.8,25.4,23.8
E00105042,80.1,14.8,5.1
E00105043,74.7,17.4,7.9
E00105044,66.4,17.6,16
E00105045,69.2,22.2,8.6
E00105046,76,13.5,10.5
E00105047,73.5,17.7,8.8
E00105048,91.5,7,1.6
E00105053,89.9,6.2,3.9
E00105055,94.8,4.4,0.8
E00105056,92.2,6.4,1.4
E00105062,74.9,15.1,10
E00105063,84,12.3,3.6
E00105064,67,20.1,12.9
E00105065,78.8,15.3,5.9
E00105066,77,13.9,9
E00105067,75.2,16.6,8.3
E00105068,74.1,17.3,8.6
E00105069,70.2,20,9.8
E00105070,72.9,17.8,9.3
E00105071,72,19.4,8.6
E00105072,78.1,15.1,6.8
E00105073,69.7,22.2,8
E00105074,74.3,18.6,7.1
E00105075,60.9,20.8,18.2
E00105077,88.3,8.7,3
E00105078,88.6,8.3,3.2
E00105079,92.9,5.9,1.2
E00105080,94.1,5.3,0.6
E00105101,90,8.7,1.3
E00105102,88.4,9.7,1.8
E00105104,90.6,7.2,2.2
E00105109,90.7,6.5,2.8
E00105110,74.3,16.7,9
E00105111,75.2,13,11.7
E00105112,74.7,19.2,6.1
E00105113,85.1,10.9,4
E00105114,76.3,12.8,10.9
E00105120,80.3,11,8.7
E00105127,83.1,13.3,3.6
E00105128,81.9,14.7,3.4
E00105158,80.6,12.2,7.2
E00105159,84.2,10.3,5.5
E00105160,77.5,14.5,8
E00105161,62.8,23.8,13.5
E00105188,85.7,9.9,4.4
E00105189,77.2,15.6,7.3
E00105190,76.5,14.5,9
E00105191,71.8,19.1,9.1
E00105192,85.5,10.6,3.9
E00105193,71,18.8,10.2
E00105194,71.6,17.7,10.7
E00105198,74.9,17.5,7.6
E00105200,81.4,12.1,6.5
E00105201,86.9,9.9,3.3
E00105206,83.3,14.5,2.1
E00105207,78.3,15.4,6.4
E00105208,75.2,22.1,2.8
E00105209,89.7,6.9,3.4
E00105345,75.9,15.9,8.1
E00105346,68.5,19.2,12.3
E00105485,74.6,14.8,10.7
E00105486,78.3,15.1,6.6
E00105487,71,20.6,8.4
E00105488,79.9,13.4,6.7
E00105489,69.1,18,12.9
E00105490,78.7,16.8,4.5
E00105491,72.4,16.6,11.1
E00105492,57.7,28.8,13.5
E00105493,74.7,12.2,13
E00105494,63.8,23.3,12.9
E00105495,73.5,18.5,8
E00105496,71.9,16.5,11.6
E00105497,62.2,26.5,11.2
E00105498,77.6,13.6,8.8
E00105499,67,21.6,11.4
E00105500,74.2,16.9,8.8
E00105501,75.5,16.5,8
E00105502,68.6,18.8,12.5
E00105503,66.5,20,13.5
E00105504,76.5,14.5,9
E00105510,70.8,20.4,8.8
E00105512,73.7,15,11.4
E00105526,84.4,10.7,4.9
E00105527,85.7,10.9,3.5
E00105528,79.2,15.1,5.7
E00105529,77.6,15.4,7.1
E00105530,79.8,12,8.2
E00105531,67.9,19.6,12.5
E00105532,62.7,23.3,14
E00105533,64.7,23.3,12
E00105534,70.5,21.4,8.1
E00105535,74.1,17.8,8.1
E00105536,63.6,19.7,16.7
E00105537,71.3,18.4,10.2
E00105538,64.6,23.1,12.3
E00105539,63.7,21.8,14.5
E00105540,76.8,16,7.2
E00105541,47.1,37.6,15.2
E00105542,64,22.3,13.6
E00105543,62.4,21.2,16.4
E00105544,69.4,20,10.6
E00105545,72,20.7,7.3
E00105546,73,17.6,9.4
E00105547,79.4,17.9,2.7
E00105548,80.7,12.3,7
E00105549,66,18.6,15.4
E00105550,75,16.8,8.2
E00105551,75.9,19.9,4.2
E00105552,66,20.6,13.4
E00105553,75.6,17.8,6.6
E00105554,74.1,18.2,7.7
E00105555,59.1,19.8,21.1
E00105556,72.8,19.7,7.5
E00105557,75.4,16.2,8.5
E00105558,67.9,22.6,9.4
E00105559,80.9,10.3,8.8
E00105560,78,15.8,6.2
E00105561,83.7,13.2,3.1
E00105562,71.5,21.3,7.2
E00105563,69.2,21.7,9.2
E00105564,76.6,20,3.4
E00105565,54.5,25.8,19.7
E00105566,70,20.5,9.4
E00105568,73,18.1,8.8
E00105569,68.5,21.6,9.9
E00105570,75.4,18.4,6.1
E00105572,78.6,13,8.4
E00105573,74.6,14.6,10.8
E00105574,68.9,17.9,13.2
E00105575,77,17,6.1
E00105576,78.4,15.8,5.8
E00105577,60.7,24.3,15
E00105578,53.5,25.8,20.6
E00105579,80.6,10.6,8.8
E00105580,56.7,29.4,13.9
E00105581,72,20.1,7.9
E00105583,69.8,20.8,9.4
E00105584,69,19,11.9
E00105585,73,19.6,7.4
E00105586,76.4,16,7.6
E00105587,73.5,19.3,7.1
E00105588,78.9,15.4,5.7
E00105589,65.3,19.5,15.1
E00105590,70.8,22.5,6.6
E00105591,69.8,21.7,8.5
E00105592,68.1,20.8,11.1
E00105593,65.2,23.4,11.4
E00105594,59.9,31,9.1
E00105595,76.1,10.9,12.9
E00105596,82.8,11.5,5.7
E00105597,71.9,20.4,7.7
E00105598,76.4,18.9,4.7
E00105599,76.9,15,8.1
E00105600,71.7,15.4,12.9
E00105601,64.6,23.8,11.7
E00105602,67.6,22.3,10.1
E00105603,62.2,19.3,18.5
E00105604,69.4,15.9,14.7
E00105605,79.4,12.9,7.7
E00105606,79,15.7,5.2
E00105607,65,21.5,13.5
E00105608,76.1,15.2,8.7
E00105609,82.3,12.5,5.2
E00105610,76.3,16.2,7.6
E00105611,72.7,19.3,8
E00105612,80.3,15.5,4.2
E00105613,74.2,19,6.9
E00105614,65.1,23,11.9
E00105615,74.1,19.4,6.6
E00105616,75.5,18.5,6
E00105617,72.9,20.8,6.3
E00105618,83.4,12.1,4.6
E00105619,62.4,19,18.6
E00105620,78.9,13.4,7.7
E00105621,70.6,19.1,10.3
E00105622,68.4,21.7,9.8
E00105624,82.5,13.8,3.7
E00105625,76.9,17.7,5.4
E00105626,85.6,11.8,2.7
E00105627,83.9,13.3,2.9
E00105628,60.5,27.6,11.9
E00105629,82,13.8,4.2
E00105630,71.1,20.8,8.1
E00105631,76.8,14.2,9
E00105632,68.6,25.2,6.3
E00105633,70.6,21.6,7.8
E00105634,76.8,16.2,7.1
E00105635,75.7,14.8,9.5
E00105636,60.9,20,19.1
E00105637,73.7,19,7.3
E00105638,87,10,3
E00105639,78,15.5,6.5
E00105640,64.7,22.1,13.2
E00105641,71.2,20.2,8.6
E00105642,87.3,9.4,3.3
E00105643,71.7,18.7,9.6
E00105644,80.1,12.9,7
E00105645,75.1,16.9,8
E00105646,70.2,19.3,10.5
E00105648,76.5,17,6.5
E00105649,76.9,17.9,5.2
E00105650,80,15.7,4.3
E00105651,77,14.7,8.3
E00105652,73.1,16.6,10.3
E00105653,80.3,12.6,7.1
E00105654,57.7,26,16.3
E00105655,77,16.2,6.9
E00105656,66.3,22.1,11.6
E00105657,65.5,24.9,9.6
E00105658,72.3,16.4,11.3
E00105660,62.1,21.1,16.8
E00105661,71.3,18.2,10.5
E00105662,66.7,18.1,15.3
E00105663,70.8,19.6,9.6
E00105664,77,16.5,6.4
E00105665,68.4,20.7,10.9
E00105666,64.8,20.3,14.8
E00105667,80.2,14.2,5.5
E00105668,82.4,12.4,5.2
E00105670,70.6,19.7,9.6
E00105671,79.6,14.9,5.5
E00105672,83.1,14.2,2.7
E00105673,73.2,19.2,7.5
E00105674,73.8,14.9,11.3
E00105675,78.4,14.8,6.9
E00105676,76.3,17.5,6.2
E00105677,67.6,19.1,13.2
E00105678,76.8,13.9,9.3
E00105679,71.6,16.5,11.9
E00105680,81.7,15.5,2.8
E00105681,59,24.7,16.3
E00105682,78.3,16.7,5
E00105683,77.2,18.2,4.6
E00105684,71.4,18.7,9.9
E00105685,79.9,14.1,6.1
E00105686,65.7,22,12.3
E00105687,75.5,17.7,6.9
E00105688,77.9,17.2,4.9
E00105689,67.7,23.6,8.7
E00105690,74.2,15.4,10.4
E00105691,63.6,18.4,18
E00105692,69.7,23.5,6.7
E00105693,81.7,12.9,5.4
E00105694,72.2,17,10.7
E00105695,72.5,19,8.5
E00105696,72.1,19.6,8.3
E00105697,75.9,15.3,8.8
E00105698,73.3,18.7,8
E00105699,93.5,5.6,0.8
E00105700,86.4,10,3.6
E00105701,75.2,18.9,5.9
E00105703,84.2,12.1,3.8
E00105704,59.8,21.7,18.5
E00105705,82,13.1,4.9
E00105706,88.1,10.2,1.8
E00105707,77.8,16.9,5.3
E00105708,80.5,14.4,5
E00105710,78.1,15,6.9
E00105711,82.3,14.3,3.4
E00105712,82.5,13.9,3.6
E00105713,76.5,16.7,6.8
E00105714,84,10.9,5.1
E00105715,73.6,19.3,7.1
E00105716,78.7,15.1,6.3
E00105717,66.8,21.4,11.8
E00105718,75.5,16.2,8.3
E00105719,73.6,18.7,7.7
E00105720,75.2,14.9,9.9
E00105721,78.3,16.6,5.1
E00105722,80.5,15.6,3.9
E00105723,76.3,15.7,8
E00105724,82.7,13.5,3.7
E00105725,69.3,20.5,10.2
E00105726,75.4,20.1,4.4
E00105727,74.1,15.3,10.6
E00105728,70.8,21.2,8.1
E00105729,64.4,22.3,13.3
E00105730,62.7,23.9,13.4
E00105731,68.7,22,9.3
E00105732,74.6,19.3,6.1
E00105733,64.7,19.3,15.9
E00105734,73.2,14.4,12.5
E00105735,62.5,30.2,7.3
E00105736,72.6,18.9,8.5
E00105738,71.6,13.9,14.4
E00105739,69.4,24,6.6
E00105740,65,24.8,10.2
E00105741,68.1,16.2,15.7
E00105742,73,15.4,11.6
E00105743,84.4,10.7,5
E00105744,81,11.1,7.9
E00105745,77.9,16,6
E00105746,70.2,18.1,11.6
E00105747,81.8,13.3,4.9
E00105748,78.3,19,2.7
E00105749,74.9,19,6.1
E00105750,81.8,12.7,5.5
E00105751,77.3,15.7,7.1
E00105752,77.2,17.8,5
E00105753,48.3,29.5,22.2
E00105754,73.9,17.4,8.7
E00105755,69.6,19.4,11.1
E00105756,69.2,22.3,8.5
E00105757,66.4,23.6,10
E00105758,74.4,14.9,10.8
E00105759,64.3,21.6,14.1
E00105760,61,24.2,14.7
E00105761,62.4,20.5,17.1
E00105762,73.1,18.2,8.7
E00105763,75.7,15.3,9
E00105764,76.1,17,6.9
E00105765,69.3,22.8,7.9
E00105766,68.3,20.8,10.9
E00105767,60,23.2,16.8
E00105768,71.8,17.9,10.3
E00105769,66.2,18.4,15.4
E00105770,72.3,19,8.7
E00105771,66.5,22.9,10.6
E00105772,74.9,14.3,10.8
E00105773,60.4,27.4,12.2
E00105774,67.2,19.3,13.5
E00105775,74.1,17.8,8.1
E00105776,67.7,23.6,8.7
E00105777,72.6,18.3,9.1
E00105778,76.1,15.9,8
E00105780,79.2,14.8,6
E00105781,76.3,17.6,6.1
E00105782,70.2,19.1,10.6
E00105783,68.1,18.3,13.6
E00105784,83.4,9.7,6.9
E00105785,77,16.7,6.2
E00105786,81.6,13.8,4.6
E00105787,74.8,19.5,5.6
E00105788,79.6,18.4,2
E00105789,76.5,14.8,8.7
E00105791,70.1,21,8.9
E00105792,78,15.4,6.6
E00105793,76.3,17,6.7
E00105794,81.7,12.6,5.6
E00105795,71.8,19.9,8.3
E00105796,59.3,22.5,18.1
E00105797,64.7,20,15.3
E00105798,71.2,17,11.8
E00105799,73.4,17.8,8.9
E00105800,79.5,16.1,4.4
E00105801,79.1,13.4,7.5
E00105802,74.6,17.4,8
E00105803,75.1,13.4,11.5
E00105804,78.4,14.7,6.9
E00105805,74.7,15.2,10.1
E00105806,78.2,14.4,7.4
E00105807,73.7,15.9,10.3
E00105808,73.2,17.7,9
E00105809,68.7,22.8,8.5
E00105810,67.7,19.3,13
E00105811,75.6,16.2,8.2
E00105812,85.3,12.2,2.5
E00105813,74.2,19.1,6.7
E00105815,80.5,14.6,4.9
E00105816,83.3,14.1,2.7
E00105817,84.8,10.7,4.5
E00105818,73.7,17.4,8.9
E00105819,61.8,29.4,8.8
E00105820,82.2,12,5.9
E00105821,73.2,16.8,10
E00105822,77.4,15.3,7.3
E00105823,72.6,15.6,11.9
E00105824,76.9,15.8,7.3
E00105825,67.8,21.9,10.3
E00105826,85.6,11,3.4
E00105827,90.5,7.4,2.2
E00105861,85.4,10,4.6
E00105862,75.3,18.3,6.3
E00105863,69.2,17.6,13.2
E00105864,82.1,11.6,6.3
E00105865,80,15.4,4.6
E00105867,79.5,13.1,7.5
E00105868,78,17.5,4.5
E00105888,81.1,17.4,1.5
E00105889,82.2,15.4,2.5
E00105890,83.8,14.7,1.5
E00105919,63.4,19.3,17.3
E00105920,78.1,15.8,6.1
E00105921,76.8,17.9,5.4
E00105923,62.4,23.8,13.9
E00105924,70.3,20.6,9.1
E00105925,82.7,11.6,5.7
E00105926,75.7,17.6,6.6
E00105927,56.3,26.8,16.9
E00105928,75.1,18,6.9
E00105929,78,17.5,4.5
E00105930,82.4,11.4,6.2
E00105931,79.3,13.1,7.6
E00105932,74.8,15.8,9.3
E00105933,89.2,9.3,1.5
E00105934,81.8,13.1,5.1
E00105935,83.6,13.2,3.1
E00105936,77.4,16.5,6.1
E00105937,72,21.8,6.2
E00105938,71.6,17.6,10.8
E00105939,78.7,13.9,7.3
E00105940,82.7,13.4,3.9
E00105941,74.6,18.2,7.1
E00105942,77.2,16.5,6.3
E00105943,77.3,14.6,8.1
E00105944,53.1,27.9,19
E00105945,59.4,25.8,14.7
E00105946,70.2,19.6,10.2
E00105947,75.6,17.9,6.5
E00105948,73.7,17.7,8.6
E00105949,87.9,9.1,3
E00105950,74.5,16.2,9.3
E00105951,79.1,13.5,7.4
E00105952,70.9,17.3,11.9
E00105953,73.6,19,7.4
E00105954,60.9,26.1,13
E00105955,75,14.9,10.1
E00105956,58.6,19.7,21.7
E00105957,75.3,15,9.7
E00105958,70,17.2,12.8
E00105959,77.1,15.3,7.6
E00105962,75.8,18.9,5.3
E00105963,82.8,10,7.2
E00105964,80.1,15.2,4.7
E00105965,69.1,16.8,14.1
E00105967,76.8,16.3,6.9
E00105969,71.1,20.4,8.5
E00105970,76,15.4,8.6
E00105971,73.8,17.2,8.9
E00105972,69.2,19.4,11.4
E00105973,72,17,11
E00105974,66.7,22.2,11.1
E00105976,73.7,23.3,3.1
E00105978,71.4,17.1,11.4
E00105979,77,16.2,6.8
E00105980,77.6,13.6,8.8
E00105981,75.2,15,9.9
E00105982,63,23.6,13.4
E00105983,84.2,12,3.8
E00105984,71.7,21.3,7.1
E00105985,80.7,14,5.3
E00105986,80.5,11.6,7.9
E00105987,75.6,16.3,8.1
E00105988,77,16.8,6.2
E00105989,61.4,25.6,13.1
E00105990,66.8,19.9,13.4
E00105991,91.7,5.8,2.5
E00105992,72.6,20.7,6.7
E00105993,85.3,11,3.7
E00105994,87.8,10.7,1.5
E00105995,72.9,19.5,7.6
E00105996,78.6,12.5,8.9
E00105997,83.2,11.2,5.6
E00105998,79,13.8,7.2
E00105999,71.7,17.4,10.9
E00106000,74.5,19.3,6.2
E00106001,73.1,16.8,10.2
E00106002,75.5,18.5,6
E00106003,64.8,20.8,14.4
E00106004,74.4,16.7,8.9
E00106005,74.6,19.5,5.9
E00106006,73.7,16.6,9.7
E00106007,71.7,20.6,7.6
E00106008,61.3,25.7,13
E00106009,68.4,16.3,15.2
E00106010,79.1,16.9,4.1
E00106011,78.7,13.6,7.7
E00106012,84,10.9,5.1
E00106013,57.9,29.9,12.3
E00106014,47.8,26.9,25.3
E00106015,76.5,16.9,6.6
E00106016,72.3,21.1,6.6
E00106018,76.3,15,8.8
E00106019,76.8,14.4,8.7
E00106020,85.1,12,2.9
E00106021,79.2,15.4,5.4
E00106022,84.3,10.8,4.9
E00106023,73,18.1,8.9
E00106024,86.6,8.9,4.5
E00106043,64.7,23,12.3
E00106045,86.1,9.5,4.4
E00106046,74.9,17.5,7.6
E00106047,82.6,12.8,4.6
E00106048,66.8,21.7,11.5
E00106057,72.7,15.6,11.7
E00106058,70.2,15.7,14.1
E00106061,74.9,16.8,8.4
E00106062,76.6,16,7.4
E00106063,74.6,15.2,10.2
E00106064,80.8,16.4,2.8
E00106065,78.5,13,8.5
E00106066,69.2,16.4,14.4
E00106067,75.4,17.9,6.8
E00106068,72,18.5,9.4
E00106069,75.7,15.6,8.7
E00106070,61.8,27.7,10.5
E00106071,67.1,17.7,15.2
E00106072,54.7,22.9,22.3
E00106073,80.8,12.6,6.6
E00106074,74.9,17.2,7.9
E00106075,75.3,16.3,8.3
E00106076,55.5,28.8,15.7
E00106077,77.9,13.7,8.4
E00106078,72.6,17.5,9.9
E00106079,67.3,17.6,15.1
E00106080,73.5,16.5,10
E00106081,78.7,14.7,6.6
