areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00062000,97.2,2.8
E00062001,96.7,3.3
E00062002,96.7,3.3
E00062003,97.1,2.9
E00062202,98,2
E00062203,95.4,4.6
E00062204,98.2,1.8
E00062205,95.2,4.8
E00062206,97.5,2.5
E00062379,99.7,0.3
E00062380,98.6,1.4
E00062381,96.6,3.4
E00062383,95.7,4.3
E00104958,92.6,7.4
E00104959,88.1,11.9
E00104960,90.1,9.9
E00104961,86.2,13.8
E00104962,92.6,7.4
E00104963,88.3,11.7
E00104965,95.6,4.4
E00104966,92.3,7.7
E00104967,95.6,4.4
E00104968,95.8,4.2
E00104969,94.5,5.5
E00104970,93.8,6.2
E00104971,95.3,4.7
E00104972,99.6,0.4
E00104973,94.8,5.2
E00104974,97.1,2.9
E00104975,95.7,4.3
E00104976,89.6,10.4
E00104977,94.9,5.1
E00104978,96.6,3.4
E00104979,95.1,4.9
E00104980,98.6,1.4
E00104981,95.3,4.7
E00104982,95,5
E00104983,88,12
E00104984,95.8,4.2
E00104985,98.4,1.6
E00104986,95.6,4.4
E00104987,97.5,2.5
E00104988,95.9,4.1
E00104989,96.1,3.9
E00104990,95.2,4.8
E00105010,92.9,7.1
E00105011,97.2,2.8
E00105012,97.4,2.6
E00105013,94.9,5.1
E00105014,88.2,11.8
E00105015,86.7,13.3
E00105016,92.5,7.5
E00105017,81,19
E00105018,97.3,2.7
E00105020,94.3,5.7
E00105021,95.2,4.8
E00105022,96.9,3.1
E00105023,91.4,8.6
E00105024,95.6,4.4
E00105025,96.5,3.5
E00105026,94.7,5.3
E00105027,96.3,3.7
E00105028,98.5,1.5
E00105029,93.2,6.8
E00105030,96.8,3.2
E00105031,97.5,2.5
E00105032,97.6,2.4
E00105033,97.3,2.7
E00105034,94.7,5.3
E00105035,96.3,3.7
E00105037,94,6
E00105038,98.1,1.9
E00105039,95.3,4.7
E00105040,96.4,3.6
E00105041,98.9,1.1
E00105042,95.1,4.9
E00105043,96.7,3.3
E00105044,97.5,2.5
E00105045,97.8,2.2
E00105046,97.7,2.3
E00105047,95.4,4.6
E00105048,86.6,13.4
E00105053,85.1,14.9
E00105055,80.6,19.4
E00105056,89.6,10.4
E00105062,97.6,2.4
E00105063,97.2,2.8
E00105064,95.1,4.9
E00105065,95.9,4.1
E00105066,97.6,2.4
E00105067,96.5,3.5
E00105068,96.2,3.8
E00105069,99.6,0.4
E00105070,97,3
E00105071,97.7,2.3
E00105072,97.7,2.3
E00105073,96.2,3.8
E00105074,97.3,2.7
E00105075,94.2,5.8
E00105077,80.1,19.9
E00105078,85.3,14.7
E00105079,78.7,21.3
E00105080,77.8,22.2
E00105101,87.5,12.5
E00105102,83.5,16.5
E00105104,83.3,16.7
E00105109,71,29
E00105110,95.6,4.4
E00105111,98.4,1.6
E00105112,97.7,2.3
E00105113,92.5,7.5
E00105114,95.1,4.9
E00105120,96.3,3.7
E00105127,92.7,7.3
E00105128,97.4,2.6
E00105158,83.7,16.3
E00105159,94.2,5.8
E00105160,95.2,4.8
E00105161,91.8,8.2
E00105188,97.8,2.2
E00105189,94,6
E00105190,95.1,4.9
E00105191,93.2,6.8
E00105192,98.1,1.9
E00105193,98,2
E00105194,95.9,4.1
E00105198,94.6,5.4
E00105200,97.5,2.5
E00105201,99.3,0.7
E00105206,95.4,4.6
E00105207,89,11
E00105208,92.4,7.6
E00105209,91.9,8.1
E00105345,96.3,3.7
E00105346,96.8,3.2
E00105485,99.7,0.3
E00105486,96.9,3.1
E00105487,95.8,4.2
E00105488,97.2,2.8
E00105489,96.4,3.6
E00105490,97.9,2.1
E00105491,96,4
E00105492,97.1,2.9
E00105493,96.9,3.1
E00105494,95.3,4.7
E00105495,96.5,3.5
E00105496,97.2,2.8
E00105497,94.9,5.1
E00105498,98.1,1.9
E00105499,97.6,2.4
E00105500,96.9,3.1
E00105501,99.2,0.8
E00105502,96.5,3.5
E00105503,97.2,2.8
E00105504,94.9,5.1
E00105510,96.4,3.6
E00105512,97.1,2.9
E00105526,95.1,4.9
E00105527,97.7,2.3
E00105528,99.3,0.7
E00105529,96.1,3.9
E00105530,95.6,4.4
E00105531,97.6,2.4
E00105532,95,5
E00105533,97.3,2.7
E00105534,87.7,12.3
E00105535,98.4,1.6
E00105536,97,3
E00105537,94.2,5.8
E00105538,96.4,3.6
E00105539,94.3,5.7
E00105540,98,2
E00105541,97.6,2.4
E00105542,100,0
E00105543,97.4,2.6
E00105544,96.6,3.4
E00105545,99.2,0.8
E00105546,98.4,1.6
E00105547,99.3,0.7
E00105548,98.6,1.4
E00105549,98,2
E00105550,96.8,3.2
E00105551,96.9,3.1
E00105552,98,2
E00105553,98.3,1.7
E00105554,95.9,4.1
E00105555,96.8,3.2
E00105556,99.1,0.9
E00105557,98.2,1.8
E00105558,97.9,2.1
E00105559,96.1,3.9
E00105560,89.8,10.2
E00105561,98.8,1.2
E00105562,96.2,3.8
E00105563,98.8,1.3
E00105564,97.5,2.5
E00105565,96.2,3.8
E00105566,95.9,4.1
E00105568,93,7
E00105569,98,2
E00105570,99.6,0.4
E00105572,95.8,4.2
E00105573,98.5,1.5
E00105574,94.7,5.3
E00105575,97.4,2.6
E00105576,96.3,3.7
E00105577,97.6,2.4
E00105578,96.2,3.8
E00105579,98.9,1.1
E00105580,97,3
E00105581,95.7,4.3
E00105583,98.4,1.6
E00105584,92.5,7.5
E00105585,93.1,6.9
E00105586,98.6,1.4
E00105587,94,6
E00105588,93.8,6.2
E00105589,95.2,4.8
E00105590,92.8,7.2
E00105591,97,3
E00105592,80.8,19.2
E00105593,98.6,1.4
E00105594,98.7,1.3
E00105595,98.5,1.5
E00105596,97.7,2.3
E00105597,97.7,2.3
E00105598,98.6,1.4
E00105599,98.5,1.5
E00105600,98.3,1.7
E00105601,87.2,12.8
E00105602,90.2,9.8
E00105603,94,6
E00105604,94.8,5.2
E00105605,95.7,4.3
E00105606,96.8,3.2
E00105607,96.6,3.4
E00105608,96.7,3.3
E00105609,96.4,3.6
E00105610,97.9,2.1
E00105611,95.5,4.5
E00105612,96.7,3.3
E00105613,99.2,0.8
