areacd,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00062000,18.3,40.5,26.7,14.5
E00062001,27,33.6,14.5,25
E00062002,21.5,29.7,24.7,24.1
E00062003,34.2,32.5,14.5,18.8
E00062202,29.7,44.9,14.4,11
E00062203,30.9,43.6,13.3,12.1
E00062204,21.7,41.7,19.2,17.5
E00062205,24.4,40.1,18.6,16.9
E00062206,28.9,38,13.2,19.8
E00062379,23.2,43.3,16.5,17.1
E00062380,24.2,51.5,13.6,10.6
E00062381,26.4,50.9,11.3,11.3
E00062383,17.1,48.8,12.2,22
E00104958,26,47.5,13.3,13.3
E00104959,30.2,31.3,17.7,20.8
E00104960,22.3,37.7,20.8,19.2
E00104961,46.5,34.9,11.6,7
E00104962,31.8,30.7,20.7,16.8
E00104963,36.4,34.8,17.4,11.4
E00104965,18.5,51.3,18.5,11.8
E00104966,39.4,34.3,13.1,13.1
E00104967,25.9,46.7,16.3,11.1
E00104968,31,28.7,24.8,15.5
E00104969,29.6,35.5,18.4,16.4
E00104970,73.9,14.8,4.2,7
E00104971,31.8,40.9,14.9,12.3
E00104972,34.8,48.1,9.6,7.4
E00104973,29.8,32.3,20.2,17.7
E00104974,47.6,28.9,10.8,12.7
E00104975,35.6,26.5,15.2,22.7
E00104976,52.5,27,14.2,6.4
E00104977,29.4,31,22.2,17.5
E00104978,21.5,40.7,21.5,16.3
E00104979,24.2,30.5,20.3,25
E00104980,25.2,45.2,16.5,13
E00104981,65.5,24.2,4.8,5.5
E00104982,61.9,28.6,7.1,2.4
E00104983,65.5,17.9,6.9,9.7
E00104984,42.6,27,20,10.4
E00104985,21.9,36.7,26.6,14.8
E00104986,24.4,34.1,22,19.5
E00104987,45.9,29.5,12.3,12.3
E00104988,37.4,34.6,18.7,9.3
E00104989,40.9,35.4,11,12.6
E00104990,67.6,30.6,1.9,0
E00105010,26.4,36.4,23.6,13.6
E00105011,25.2,40.7,18.7,15.4
E00105012,32.9,35,15.7,16.4
E00105013,52.5,33.3,9.2,5
E00105014,33.6,42.3,10.9,13.1
E00105015,30.5,37.4,19.1,13
E00105016,31.2,38.2,21.8,8.8
E00105017,35.5,33.9,12.9,17.7
E00105018,28.8,31.4,19.2,20.5
E00105020,39.1,34.4,14.8,11.7
E00105021,30.7,38.6,18,12.7
E00105022,33.9,27.4,22.6,16.1
E00105023,43,27.2,13.9,15.8
E00105024,28.9,43.4,15.4,12.3
E00105025,46.7,32.9,9.9,10.5
E00105026,44.3,42.1,10,3.6
E00105027,50.3,35.5,3.9,10.3
E00105028,29.6,40.9,17.6,11.9
E00105029,26.9,39.5,18.5,15.1
E00105030,18.4,29.9,28.6,23.1
E00105031,39.1,29.3,16.7,14.9
E00105032,21.4,41.3,23,14.3
E00105033,37.5,28.9,16.4,17.2
E00105034,26.3,43.2,18.6,11.9
E00105035,12.4,50.4,18.2,19
E00105037,50,34.4,7.5,8.1
E00105038,29.1,35.9,12.8,22.2
E00105039,33.6,40.6,10.2,15.6
E00105040,27.3,44.5,17.3,10.9
E00105041,63.1,27,5.7,4.1
E00105042,22.6,42.1,17.6,17.6
E00105043,29.7,35.5,20.3,14.5
E00105044,29.7,37.7,18.8,13.8
E00105045,39.6,38.1,10.1,12.2
E00105046,39.7,31.7,11.9,16.7
E00105047,37.7,34.4,12.3,15.6
E00105048,21.3,33.8,13.2,31.6
E00105053,20.3,20.3,7.7,51.7
E00105055,27.1,27.1,10.9,34.9
E00105056,17.1,31,7.8,44.2
E00105062,31.2,33.3,18.4,17
E00105063,28.1,37.3,16.3,18.3
E00105064,49.5,23.4,13.5,13.5
E00105065,25.9,32.9,18.9,22.4
E00105066,42.2,31.3,15.6,10.9
E00105067,45.2,35.7,14.3,4.8
E00105068,45.5,35.4,12.1,7.1
E00105069,34.3,40.7,20,5
E00105070,39.7,35.3,11.2,13.8
E00105071,52.5,20.9,15.8,10.8
E00105072,32.4,50,8.8,8.8
E00105073,40,34.6,12.3,13.1
E00105074,49.2,35.6,9.8,5.3
E00105075,72.4,14.2,3.9,9.4
E00105077,29.2,22,10.7,38.1
E00105078,22.7,23.4,20.6,33.3
E00105079,31.6,24.8,8.7,35
E00105080,27.4,32.3,12.9,27.4
E00105101,27,35.2,13.1,24.6
E00105102,28.1,33.9,22.3,15.7
E00105104,23.4,37.5,16.4,22.7
E00105109,31.9,23.8,15,29.4
E00105110,46.8,34.9,13.5,4.8
E00105111,28.3,24.2,20,27.5
E00105112,32.3,36.1,14.6,17.1
E00105113,36,42.5,12.1,9.3
E00105114,29.2,31,20.2,19.6
E00105120,28,52.3,13.1,6.5
E00105127,21.4,48.2,17.9,12.5
E00105128,33.9,40.9,13.9,11.3
E00105158,25.9,25.9,25.2,23
E00105159,28.8,22.2,18.3,30.7
E00105160,24.7,24,36.7,14.7
E00105161,44.1,30.8,11.2,14
E00105188,20.9,48.7,14.8,15.7
E00105189,40.8,31.6,18.4,9.2
E00105190,30.1,43.6,10.3,16
E00105191,33.9,44,15.6,6.4
E00105192,22.8,47.2,18.8,11.2
E00105193,39.7,29.1,17.7,13.5
E00105194,28.9,36.8,18.4,15.8
E00105198,49.6,31.1,7.6,11.8
E00105200,23.6,50.9,11.8,13.7
E00105201,25,33.6,24.1,17.2
E00105206,19.5,44.2,15.9,20.4
E00105207,33.6,41.8,14.4,10.3
E00105208,50.6,29.1,16.5,3.8
E00105209,10.8,53.1,19.2,16.9
E00105345,34.7,37.4,15.6,12.2
E00105346,35.4,36.1,15.6,12.9
E00105485,29.4,42.1,12.7,15.9
E00105486,25.4,44.8,16,13.8
E00105487,33,38.4,15.2,13.4
E00105488,45.2,31.3,17.4,6.1
E00105489,30.4,38.4,15.2,16
E00105490,21.7,39.9,25.2,13.3
E00105491,32.1,27.4,20.2,20.2
E00105492,50,27.6,14.7,7.8
E00105493,29.2,37.3,13.7,19.9
E00105494,31.5,38.9,18.5,11.1
E00105495,35.4,33.1,13.4,18.1
E00105496,37,31.1,19.3,12.6
E00105497,40.2,33,16.5,10.3
E00105498,26.1,40.2,21.7,12
E00105499,30.9,42.5,17.7,8.8
E00105500,34.8,34.8,17.4,12.9
E00105501,27.3,38.2,21.8,12.7
E00105502,41.9,32.4,14,11.8
E00105503,45.3,24.5,16,14.2
E00105504,34.9,35.6,16.4,13
E00105510,38,36.4,12.4,13.2
E00105512,28.9,39,15.5,16.6
E00105526,18,48,10,24
E00105527,26.4,29.2,23.6,20.8
E00105528,23.8,44.6,14.6,16.9
E00105529,31.5,40.6,10.5,17.5
E00105530,33.8,39.2,16.2,10.8
E00105531,29.5,46.3,14.8,9.4
E00105532,33.1,37.1,14.5,15.3
E00105533,47.9,33.8,9.2,9.2
E00105534,42.5,38.9,12.4,6.2
E00105535,45.9,25.4,15.6,13.1
E00105536,35.2,40.6,15.6,8.6
E00105537,33.3,39.3,12.6,14.8
E00105538,47.6,30.8,11.2,10.5
E00105539,45,33.3,7.8,14
E00105540,36.7,33.3,15,15
E00105541,52.4,33.9,6.5,7.3
E00105542,54,20.6,11.9,13.5
E00105543,39.3,41,12.3,7.4
E00105544,37.6,33.6,13.6,15.2
E00105545,40.6,29.7,15.6,14.1
E00105546,33.1,40.7,15.3,11
E00105547,26.6,38.3,20.3,14.8
E00105548,36.7,32.9,20.3,10.1
E00105549,51,34.5,9.7,4.8
E00105550,48.7,28.7,11.3,11.3
E00105551,24.1,51.9,11.3,12.8
E00105552,46.5,25.6,13.2,14.7
E00105553,36.9,27,22.5,13.5
E00105554,42.6,42.6,8.2,6.6
E00105555,37.6,40.8,12,9.6
E00105556,29.5,42.9,14.3,13.3
E00105557,37.5,32,12.5,18
E00105558,47.2,28.5,12.2,12.2
E00105559,47.6,32,6.8,13.6
E00105560,51,33.3,7.8,7.8
E00105561,26.7,41.4,18.1,13.8
E00105562,41.5,36.6,16.3,5.7
E00105563,37.8,36.1,13.4,12.6
E00105564,26.1,34.8,20,19.1
E00105565,62.5,30.7,4.5,2.3
E00105566,45.2,27.4,14.4,13
E00105568,53.5,27.6,9.4,9.4
E00105569,34.9,32.5,16.3,16.3
E00105570,38.7,32.4,9.9,18.9
E00105572,37.9,35,13.6,13.6
E00105573,27.6,26,21.3,25.2
E00105574,34.2,42.5,15.1,8.2
E00105575,39.6,28.8,18,13.5
E00105576,38.6,33,10.2,18.2
E00105577,53.8,29.1,8.5,8.5
E00105578,59.8,31.4,4.9,3.9
E00105579,37.2,30.2,19.4,13.2
E00105580,48.9,36.7,8.9,5.6
E00105581,59.8,25.8,9.3,5.2
E00105583,43.8,33.8,7.7,14.6
E00105584,49.6,30.6,9.1,10.7
E00105585,49.2,32.5,9.5,8.7
E00105586,21.1,47.4,15.8,15.8
E00105587,39,28.9,17,15.1
E00105588,28.8,48.6,15.3,7.2
E00105589,51.4,31.3,9.7,7.6
E00105590,45.9,33.8,10.8,9.5
E00105591,35.2,33.3,17.1,14.3
E00105592,55.7,26.1,10.4,7.8
E00105593,25.9,44.6,18.8,10.7
E00105594,38.8,48.8,6.2,6.2
E00105595,29.7,27.1,20.6,22.6
E00105596,36.7,41.4,9.4,12.5
E00105597,30.1,42.1,14.3,13.5
E00105598,28.3,40.2,15.7,15.7
E00105599,44.8,35.1,9.7,10.4
E00105600,46.3,32.2,10.7,10.7
E00105601,56.3,23.5,15.1,5
E00105602,46.7,29.3,14.1,9.8
E00105603,43.1,29.3,19,8.6
E00105604,47.4,33.6,10.2,8.8
E00105605,27.8,36.7,14.2,21.3
E00105606,38.7,33.9,16.1,11.3
E00105607,50.4,27.6,13.4,8.7
E00105608,43,34.4,11.7,10.9
E00105609,27.3,37.5,14.1,21.1
E00105610,31.9,36.2,17.4,14.5
E00105611,36.8,39.2,10.4,13.6
E00105612,29.2,38.5,14.9,17.4
E00105613,40.2,39.4,12.1,8.3
E00105614,40.6,26.3,19.5,13.5
E00105615,25,28.9,22.7,23.4
E00105616,26.8,38.7,18.3,16.2
E00105617,38.3,33.1,9.8,18.8
E00105618,24,38,16.3,21.7
E00105619,38.9,34.1,14.3,12.7
E00105620,27.7,33.7,17.8,20.8
E00105621,29.5,30.3,22.7,17.4
E00105622,41.1,38,16.3,4.7
E00105624,17.9,51.3,17.1,13.7
E00105625,21.8,52.9,14.3,10.9
E00105626,19.4,34.3,29.6,16.7
E00105627,24.8,43.2,20,12
E00105628,58.6,26.1,6.3,9
E00105629,27.7,42,13.4,16.8
E00105630,41.8,28.4,15.6,14.2
E00105631,35.6,26.7,15.8,21.9
E00105632,38.5,37.1,15.4,9.1
E00105633,44.1,36,11.7,8.1
E00105634,22.1,55.8,12.4,9.7
E00105635,36.5,29.8,16.3,17.3
E00105636,27.2,39.5,16,17.3
E00105637,33.1,33.1,15.4,18.4
E00105638,12.4,43.8,23.8,20
E00105639,27.3,47,13.6,12.1
E00105640,39.8,34,15.5,10.7
E00105641,40.7,38.2,14.6,6.5
E00105642,13.1,53.3,15.3,18.2
E00105643,58.4,25.6,6.4,9.6
E00105644,27.7,37,18.5,16.8
E00105645,35.7,37.5,15.2,11.6
E00105646,37,30.9,21,11.1
E00105648,30.8,43.6,9.8,15.8
E00105649,28.3,46.4,15.2,10.1
E00105650,30.2,41.7,17.3,10.8
E00105651,31.8,33.8,18.9,15.5
E00105652,35.6,39.3,14.8,10.4
E00105653,40.8,32,17.7,9.5
E00105654,59.1,31.8,1.5,7.6
E00105655,22.5,42.6,21.7,13.2
E00105656,32.1,29.9,14.6,23.4
E00105657,38.6,43.6,10.9,6.9
E00105658,38,32.6,14.7,14.7
E00105660,47.7,30.7,14.4,7.2
E00105661,50,21.6,15.3,13.1
E00105662,50,29,10.9,10.1
E00105663,40.3,32.2,11.4,16.1
E00105664,23.6,38.9,15.3,22.2
E00105665,40.9,38.7,12.4,8
E00105666,39.4,40,13.3,7.3
E00105667,37,34.6,15.4,13
E00105668,27.4,50,8.1,14.5
E00105670,38.8,43.1,10.3,7.8
E00105671,30.7,36.4,19.3,13.6
E00105672,33.3,35.2,21.9,9.5
E00105673,25.6,40.2,17.9,16.2
E00105674,30.3,49.2,10.6,9.8
E00105675,21.4,47.6,19,11.9
E00105676,32.3,42.7,15.3,9.7
E00105677,56.5,29.8,8.9,4.8
E00105678,20.7,24,23.1,32.2
E00105679,32.4,41,18,8.6
E00105680,30.9,40.1,15.1,13.8
E00105681,61.5,30.3,3.7,4.6
E00105682,25.8,36.7,15,22.5
E00105683,25.6,27.3,22.3,24.8
E00105684,37.9,33.1,15.3,13.7
E00105685,34,37.7,15.2,13.1
E00105686,37.9,33.6,16.4,12.1
E00105687,31.5,37.8,18.1,12.6
E00105688,35,40,10.7,14.3
E00105689,40.5,38.8,11.2,9.5
E00105690,36.6,35.9,15.9,11.7
E00105691,53.7,26.8,14.6,4.9
E00105692,43.5,34.7,12.9,8.9
E00105693,19.1,47.8,16.6,16.6
E00105694,32.6,30.4,16.3,20.7
E00105695,33.9,40.7,16.9,8.5
E00105696,48.9,26.3,9,15.8
E00105697,33.1,30.9,20.1,15.8
E00105698,40.9,34.8,15.7,8.7
E00105699,25.9,40.7,16.7,16.7
E00105700,13,49.1,16.7,21.3
E00105701,24.1,46.4,12.5,17
E00105703,36.7,35.2,14.8,13.3
E00105704,45,45.9,6.4,2.8
E00105705,17.7,44,17,21.3
E00105706,17.2,40.5,23.3,19
E00105707,26.7,51.1,11.1,11.1
E00105708,21.3,44.1,16.5,18.1
E00105710,29.5,37.7,20.5,12.3
E00105711,31.3,43,13.3,12.5
E00105712,36.6,36.6,11.5,15.3
E00105713,43.4,25.6,16.3,14.7
E00105714,27.6,38.6,15,18.9
E00105715,50,26.7,17.2,6
E00105716,27.1,46.5,14.7,11.6
E00105717,51.6,33.9,7.3,7.3
E00105718,35.8,33.6,17.2,13.4
E00105719,28.2,43.6,12.7,15.5
E00105720,36.1,27.7,16,20.2
E00105721,24.1,43.3,14.9,17.7
E00105722,40.8,25,16.7,17.5
E00105723,29.9,37.8,16.5,15.7
E00105724,18.8,39.1,18.8,23.2
E00105725,35.2,40.8,11.2,12.8
E00105726,31.1,40.2,12.1,16.7
E00105727,26.3,42.1,15.8,15.8
E00105728,41.6,36.8,16,5.6
E00105729,33.1,37.7,13.8,15.4
E00105730,41,33.8,16.5,8.6
E00105731,39.8,38.3,14.1,7.8
E00105732,34.7,38,15.7,11.6
E00105733,35.8,44,15.6,4.6
E00105734,40.8,27.5,19.2,12.5
E00105735,45.9,30.4,13.3,10.4
E00105736,48.9,28.5,9.5,13.1
E00105738,46.2,31.7,15.4,6.7
E00105739,44.7,33.3,8.8,13.2
E00105740,45.2,32.3,10.5,12.1
E00105741,38.7,31.5,20.7,9
E00105742,40.4,33.1,17.6,8.8
E00105743,25,37.5,25,12.5
E00105744,23,39.8,16.8,20.4
E00105745,31.5,32.3,18.5,17.7
E00105746,35.4,45.1,15,4.4
E00105747,29.2,41.6,21.2,8
E00105748,31,42.6,19.4,7
E00105749,31.2,43.2,11.2,14.4
E00105750,27.2,44,14.4,14.4
E00105751,43.5,37,11.1,8.3
E00105752,22,60.2,9.8,8.1
E00105753,75.2,14,5,5.8
E00105754,43.2,34.8,12.1,9.8
E00105755,48.6,31.9,8,11.6
E00105756,42.7,30.8,12.8,13.7
E00105757,47.4,29.9,8.8,13.9
E00105758,48.5,27,8,16.6
E00105759,40.8,42.4,7.2,9.6
E00105760,56.7,23.9,11.2,8.2
E00105761,55.2,29.9,4.5,10.4
E00105762,33.1,42.3,9.2,15.4
E00105763,32.7,35.5,11.8,20
E00105764,23.7,26.7,25.2,24.4
E00105765,31.5,28.3,20.7,19.6
E00105766,45.2,27.9,19.2,7.7
E00105767,56.5,17.4,12.2,13.9
E00105768,36.8,29.9,15.4,17.9
E00105769,42.4,24.6,16.9,16.1
E00105770,29.1,55.1,7.9,7.9
E00105771,37.6,36.7,14.7,11
E00105772,31.6,30.8,20.5,17.1
E00105773,40.5,26.7,15.5,17.2
E00105774,29.2,50,13.3,7.5
E00105775,32.5,33.3,21.1,13.2
E00105776,46.4,28.6,8.9,16.1
E00105777,37.9,27.6,10.3,24.1
E00105778,42,31.1,15.1,11.8
E00105780,42.1,34,11.9,11.9
E00105781,28.9,26.3,23.7,21.1
E00105782,39.1,34.4,11.9,14.6
E00105783,45.2,33.3,13.5,7.9
E00105784,20.5,38.6,23.3,17.6
E00105785,33.9,41.7,15,9.4
E00105786,33.1,35.4,18.5,13.1
E00105787,30.4,50.4,12.6,6.7
E00105788,34.1,50.4,8.5,7
E00105789,42.1,26.3,18.8,12.8
E00105791,41.4,39.7,13.8,5.2
E00105792,24.4,36.1,25.2,14.3
E00105793,37.6,26.3,18,18
E00105794,32.1,35.1,13.7,19.1
E00105795,38.3,32.2,16.5,13
E00105796,57.4,25.4,12.3,4.9
E00105797,26.8,37.5,17,18.8
E00105798,36.8,34.9,11.3,17
E00105799,27,34.3,17.5,21.2
E00105800,29.8,43.7,12.6,13.9
E00105801,12.1,61.7,11.3,14.9
E00105802,36,30.7,9.6,23.7
E00105803,28.6,35.3,15.8,20.3
E00105804,23.6,33.1,20.3,23
E00105805,35.3,36.2,14.3,14.3
E00105806,34.6,28,19.6,17.8
E00105807,29.6,35.7,20.4,14.3
E00105808,38,26.3,17.5,18.2
E00105809,31.9,37.2,16.8,14.2
E00105810,40,38.3,6.7,15
E00105811,20.3,51.6,11.7,16.4
E00105812,20.5,43.2,15.2,21.2
E00105813,40.2,49.6,5.5,4.7
E00105815,25.8,50.8,14.8,8.6
E00105816,29.8,44.4,14.5,11.3
E00105817,20.8,37.2,21.3,20.8
E00105818,33.9,41.5,16.9,7.6
E00105819,53.7,33.1,9.1,4.1
E00105820,38.9,30.6,16.1,14.5
E00105821,40.7,27.6,11.4,20.3
E00105822,26.2,51.5,10,12.3
E00105823,30,30,19.3,20.7
E00105824,35.9,25,18,21.1
E00105825,35.3,30.8,16.5,17.3
E00105826,15,60.2,15.8,9
E00105827,16.3,40,21.9,21.9
E00105861,20.8,42.2,22.7,14.3
E00105862,39.3,40.7,12.7,7.3
E00105863,41.4,34.5,12.9,11.2
E00105864,24.1,45.1,14.3,16.5
E00105865,28.6,43.7,17.5,10.3
E00105867,32.2,34.7,16.5,16.5
E00105868,30.3,52.5,8.1,9.1
E00105888,21.3,46.1,14.6,18
E00105889,33.3,38.6,14,14
E00105890,22.6,47,19.1,11.3
E00105919,45.5,37.5,8,8.9
E00105920,33.3,38,12.4,16.3
E00105921,29.6,43.4,15.3,11.6
E00105923,61.2,23.1,6.6,9.1
E00105924,47.2,31.5,14.6,6.7
E00105925,34.4,32.8,18.3,14.4
E00105926,60.6,25,10.1,4.3
E00105927,61.5,26.7,5.9,5.9
E00105928,39.4,38,12,10.6
E00105929,32.5,37.5,23.3,6.7
E00105930,33.6,39.7,10.7,16
E00105931,33.6,42.1,12.1,12.1
E00105932,24.6,33.3,19.9,22.2
E00105933,21.7,47,11.3,20
E00105934,26.8,38.2,18.7,16.3
E00105935,20.3,45.5,17.9,16.3
E00105936,31.7,33.3,15,20
E00105937,38.5,43.4,9,9
E00105938,43.2,32.6,12.1,12.1
E00105939,28.9,36.4,18.2,16.5
E00105940,28.7,37.7,14.8,18.9
E00105941,30,46.2,10.8,13.1
E00105942,48.8,27.6,13,10.6
E00105943,44.9,34.6,10.2,10.2
E00105944,74.6,18.5,3.8,3.1
E00105945,52.9,24.4,13.4,9.2
E00105946,32.2,35.6,17.1,15.1
E00105947,34.3,38.5,12.6,14.7
E00105948,42.6,36.1,10.7,10.7
E00105949,20.5,41.5,18.5,19.5
E00105950,39.3,26.5,16.2,17.9
E00105951,24.1,44,16.3,15.6
E00105952,30.6,36.4,15.7,17.4
E00105953,40.3,34.5,12.6,12.6
E00105954,50.4,26.5,13.3,9.7
E00105955,32.6,33.3,17.8,16.3
E00105956,47.6,31,14.3,7.1
E00105957,35.7,33,19.1,12.2
E00105958,49.5,23.4,18.7,8.4
E00105959,35.6,26.4,21.8,16.3
E00105962,33.3,39.2,15.8,11.7
E00105963,31.5,30.5,19.5,18.5
E00105964,40.2,34.1,9.1,16.7
E00105965,52.8,25.7,8.3,13.2
E00105967,37.5,38.3,13.3,10.8
E00105969,56.3,25.9,7.1,10.7
E00105970,23.3,34.7,20.7,21.3
E00105971,31.4,32.8,21,14.8
E00105972,32,32.8,22.4,12.8
E00105973,43.4,22.3,19.9,14.5
E00105974,33.6,44.5,10.9,10.9
E00105976,29.1,50.4,9.4,11
E00105978,54.2,27.5,8.3,10
E00105979,25.6,31.2,22.4,20.8
E00105980,27.8,38.1,13.5,20.6
E00105981,30.6,35.5,18.2,15.7
E00105982,42.3,31.9,11.5,14.3
E00105983,22.1,51.5,16.9,9.6
E00105984,63.6,13.6,7.6,15.2
E00105985,34.4,29.7,22.7,13.3
E00105986,34.8,27.9,15.8,21.5
E00105987,28.7,44.8,18.9,7.7
E00105988,37.1,33.2,15.1,14.7
E00105989,65.7,17.6,9.8,6.9
E00105990,35.8,37.3,17.2,9.7
E00105991,9.7,38.1,28.4,23.9
E00105992,31.8,45,9.3,14
E00105993,20.9,44.6,21.6,12.9
E00105994,23.6,38.6,25,12.9
E00105995,31.9,40,14.8,13.3
E00105996,24.1,50.4,8,17.5
E00105997,30.7,40.7,12.7,16
E00105998,25.7,37.9,18.6,17.9
E00105999,36.4,26.3,14.1,23.2
E00106000,26.6,41.4,15.6,16.4
E00106001,46.3,37.9,7.4,8.4
E00106002,42.7,29.9,16.2,11.1
E00106003,36.5,36.5,14.1,12.8
E00106004,30.6,34.3,19.4,15.7
E00106005,33.1,41.7,14.4,10.8
E00106006,31.1,39.8,12.6,16.5
E00106007,46.2,29.9,17.1,6.8
E00106008,45,35.1,9.9,9.9
E00106009,36.7,31.2,17.4,14.7
E00106010,29.3,29.3,22,19.5
E00106011,39.8,32.7,14.2,13.3
E00106012,28.2,36.5,11.5,23.7
E00106013,47.8,29,8,15.2
E00106014,59.5,28.4,6.9,5.2
E00106015,34.1,36.5,15.9,13.5
E00106016,46.2,34.1,12.1,7.6
E00106018,28.2,41.9,13.7,16.1
E00106019,27.6,27.6,18.1,26.7
E00106020,22.1,41.7,22.7,13.5
E00106021,27.3,42.4,17.6,12.7
E00106022,25,44.7,15.9,14.4
E00106023,32.1,35.1,21.4,11.5
E00106024,29.3,31.8,17.6,21.3
E00106043,27.2,46.4,14.4,12
