areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00039623,93.2,1.4,5.5
E00039653,93.6,0.7,5.8
E00039654,93.8,1.8,4.4
E00039655,98.1,1,1
E00039656,93.9,3,3
E00039657,88.2,0,11.8
E00039658,94.8,4.6,0.7
E00039659,98.4,0,1.6
E00039660,97.7,1.1,1.1
E00039661,96.6,0.4,3
E00039662,94.8,1,4.2
E00039663,93.1,1.1,5.8
E00039664,96.1,2.7,1.2
E00039665,96.1,1,2.9
E00040086,92.1,0,7.9
E00040087,97.1,0,2.9
E00040088,90.4,3.2,6.4
E00040089,93.5,1.8,4.7
E00040090,98.1,0.4,1.5
E00040091,94.3,2.4,3.4
E00040092,97,1.1,1.8
E00040093,94.8,1.3,3.8
E00040094,96.4,2.2,1.4
E00040096,94.4,1.3,4.3
E00040097,93.6,1.9,4.5
E00040098,98.6,0.7,0.7
E00040099,93.1,3.1,3.8
E00040100,95.2,1.1,3.7
E00040101,95,0.4,4.5
E00040102,89.7,0.4,9.9
E00040103,98.3,0.3,1.3
E00040104,96.9,1.7,1.4
E00040105,97,1.5,1.5
E00040107,94.2,2.1,3.8
E00040108,89.7,1.3,9
E00040109,87.8,0,12.2
E00040110,92.6,2.3,5.2
E00040111,95.7,2.4,1.9
E00040112,97.4,1.3,1.3
E00040113,95.5,0.5,4
E00040114,93.9,0.6,5.4
E00040115,91.6,2.4,5.9
E00040116,89.3,0,10.7
E00040117,94.4,0,5.6
E00040118,94,1.7,4.3
E00040119,89.3,1.2,9.5
E00040120,96,1.2,2.8
E00040121,97.6,0,2.4
E00040122,93.1,1.9,5
E00040123,95.5,0.9,3.6
E00040124,93.6,3.4,3
E00040125,95.4,1.4,3.2
E00040126,98.6,0,1.4
E00040127,91.9,0.5,7.6
E00040128,88.3,1.6,10.1
E00040129,90.7,2.7,6.7
E00040130,80.3,4.4,15.3
E00040131,82.4,0.4,17.2
E00040132,92.2,4.1,3.8
E00040133,95.8,1.2,3.1
E00040134,92.7,0,7.3
E00040135,95.2,0.6,4.2
E00040136,93.6,2,4.3
E00040137,95.8,0.9,3.3
E00040138,97.3,0.7,2
E00040139,93.3,1.1,5.6
E00040140,95.2,2.2,2.5
E00040141,92.4,1,6.6
E00040142,92.2,2.1,5.7
E00040143,94.3,2.1,3.6
E00040144,93.2,2,4.8
E00040145,92.4,1.1,6.5
E00040146,94.8,1.7,3.5
E00040147,90.6,2.6,6.8
E00040148,92.7,4.6,2.7
E00040149,93.4,1.6,5.1
E00040150,95.8,1,3.1
E00040151,96.9,0.6,2.5
E00040152,97,0.7,2.2
E00040913,93.8,0.3,5.9
E00040914,93.2,0.3,6.4
E00040915,93.4,0.5,6.1
E00040916,93.3,1.7,4.9
E00040917,93.3,0.7,6
E00040918,87.7,0.9,11.4
E00040919,95.1,0.4,4.5
E00040920,88.9,1.8,9.3
E00040921,95.1,1.4,3.5
E00040922,91.3,1.8,6.8
E00040923,86.7,1,12.2
E00040924,88.1,1,10.9
E00040925,92.2,1.2,6.7
E00040928,86.4,2.2,11.5
E00040929,94.5,0,5.5
E00040930,85.5,1.6,12.9
E00040931,93.6,0.5,6
E00040932,74.3,0,25.7
E00040933,89,1.5,9.5
E00040956,95.5,1.1,3.4
E00040957,97.9,0.4,1.8
E00040958,90.8,0.4,8.8
E00040959,94.5,2.2,3.3
E00040960,93.2,0,6.8
E00040961,97.4,0.4,2.2
E00040962,95.5,0.5,4
E00040963,89.7,0.4,9.9
E00040964,80.8,1.3,18
E00040965,91.7,1.1,7.2
E00040966,95.6,1.5,3
E00098756,98.6,0.5,0.9
E00098758,97.8,1.3,0.9
E00098759,97.6,0,2.4
E00098761,97.9,0.3,1.8
E00098763,99.7,0,0.3
E00098764,99,0.3,0.6
E00098765,99.3,0.4,0.4
E00098786,98.9,0,1.1
E00098787,97.6,1,1.3
E00098788,99.2,0.4,0.4
E00098789,95.9,1.1,3
E00098790,98.7,0.9,0.4
E00098791,96.5,0.5,3
E00098793,99,0,1
E00098797,96.5,0,3.5
E00098806,99,0.7,0.3
E00098807,98.9,0.4,0.7
E00098808,93.2,2.3,4.5
E00098809,97,0.6,2.4
E00098810,97.1,0.7,2.2
E00098811,96.9,0,3.1
E00098812,98.3,0.8,0.8
E00098813,94.6,0,5.4
E00098814,96.9,1.7,1.3
E00098815,88.3,3.1,8.6
E00098816,95.4,1.1,3.5
E00098817,91.7,1.6,6.7
E00098818,93.8,0.8,5.4
E00098819,97.3,0.4,2.2
E00098820,98.3,0,1.7
E00098821,95.7,0,4.3
E00098822,94.2,0.9,4.8
E00098824,97.8,1.5,0.6
E00098825,90.6,0.7,8.6
E00098826,86.9,4.3,8.9
E00098827,97.8,0,2.2
E00098828,97.9,0,2.1
E00098829,93.8,0.4,5.7
E00098830,94.6,0.4,5
E00098832,99,0.5,0.5
E00098833,98.3,0.7,1
E00098834,96.3,1.4,2.4
E00098835,94.9,0.4,4.7
E00098836,94.9,1,4.1
E00098837,94.1,0,5.9
E00098838,96.5,1.5,1.9
E00098839,98,1.6,0.4
E00098840,96.4,0.5,3.2
E00098841,96,0.7,3.3
E00098842,97.9,0,2.1
E00098843,95.1,1.4,3.5
E00098844,96.9,0.6,2.5
E00098845,98.6,0.7,0.7
E00098846,94.8,1,4.2
E00098847,99.3,0,0.7
E00098848,97.3,1.5,1.2
E00098849,96.2,1.7,2.1
E00098850,96,2.3,1.7
E00098852,97.7,0.6,1.7
E00098854,96.3,0.3,3.4
E00098858,98.3,0.6,1
E00098862,99.6,0,0.4
E00098864,99.3,0,0.7
E00098865,97.2,1.2,1.6
E00098866,90.6,0.3,9.1
E00098867,96.5,0.4,3.1
E00098868,98.4,0,1.6
E00098869,97.9,1,1
E00098894,95.7,0.7,3.6
E00098895,95.5,1.5,3
E00098896,97.3,1.2,1.5
E00098897,89.3,2.7,7.9
E00098898,93.9,1.2,4.9
E00098899,95.9,0,4.1
E00098900,97.4,1.5,1.1
E00098901,98.8,0,1.2
E00098902,95.6,1,3.4
E00098903,96.7,1.2,2
E00098904,93.1,0.7,6.2
E00098905,95.7,0.7,3.6
E00098906,89.7,1.5,8.8
E00098907,97.3,0.5,2.3
E00098908,95.3,1.3,3.4
E00098909,98.3,0,1.7
E00098910,96.4,1.4,2.2
E00098911,99.6,0,0.4
E00098912,93.9,2.4,3.6
E00098913,99.2,0.4,0.4
E00098914,98.8,0.4,0.8
E00098915,99.2,0,0.8
E00098916,95.4,0.9,3.6
E00098917,97.5,0.5,2
E00098918,94.5,2,3.5
E00098919,96.8,1.1,2.2
E00098920,95.3,0.5,4.1
E00098921,94,0.5,5.5
E00098922,96.7,0.4,2.9
E00098923,98.2,0.4,1.4
E00098924,99.3,0.7,0
E00098925,96.6,0.7,2.7
E00098926,98.8,0.8,0.4
E00098927,98.2,0,1.8
E00098928,96.4,1.8,1.8
E00098929,99.4,0,0.6
E00098930,93.8,1.3,4.9
E00098931,96.7,0.5,2.8
E00098932,95.5,0.4,4
E00098933,98.5,0.4,1.1
E00098934,95.1,2.1,2.8
E00098935,95.9,0,4.1
E00098936,98.9,0,1.1
E00098937,96.7,1.3,2
E00098938,98.9,0,1.1
E00098968,98.1,0.5,1.4
E00098969,97.4,0,2.6
E00098970,95,0,5
E00098971,96.7,1.8,1.5
E00098972,89.1,0.9,10
E00098973,95.7,1.1,3.2
E00098974,94.7,0.8,4.5
E00098975,96.5,0.4,3.1
E00098976,89.9,1.5,8.5
E00098977,96,0.7,3.2
E00098978,93.2,0.8,6
E00098979,87.1,0,12.9
E00098980,94.2,1.2,4.6
E00098981,96.7,1.3,2
E00098982,97.4,0.9,1.7
E00098983,97.2,1.6,1.3
E00098984,97.6,0.7,1.7
E00098985,97.2,0,2.8
E00098986,93.3,0.3,6.4
E00098987,95.8,1,3.1
E00098988,99.2,0,0.8
E00098989,96.1,1.2,2.7
E00098990,96.6,0.3,3
E00098991,98.8,0,1.2
E00098992,94.3,1,4.8
E00098993,95.5,0.7,3.8
E00098994,98.3,0.4,1.3
E00098995,96.9,1.2,2
E00098996,99.6,0,0.4
E00098997,96.5,1.2,2.2
E00098998,97.5,0,2.5
E00098999,97,0.6,2.4
E00099000,89.9,1,9.1
E00099001,94.9,0,5.1
E00099002,95.3,0.4,4.4
E00099003,95.3,0.4,4.3
E00099004,96,0,4
E00099005,94.9,0,5.1
E00099006,96.7,0.3,3
E00099007,98.1,0.4,1.5
E00099008,97.6,1,1.3
E00099009,95.2,0,4.8
E00099010,100,0,0
E00099011,84.6,2,13.4
E00099012,99.1,0.4,0.4
E00099013,96.6,0.5,2.9
E00099014,95.7,1.9,2.4
E00099015,96.7,1.6,1.6
E00099016,100,0,0
E00099017,98.9,0,1.1
E00099018,95.7,1.3,3
E00099019,95.6,0.3,4
E00099020,95.5,0.3,4.1
E00099021,98.5,0,1.5
E00099022,86.6,1.2,12.2
E00099023,95.2,0.9,3.9
E00099024,94.9,0.7,4.4
E00099025,93.9,1.3,4.8
E00099026,98.1,0,1.9
E00099027,96.1,0,3.9
E00099028,95.9,0,4.1
E00099029,98.2,0.9,0.9
E00099030,92.1,0.4,7.4
E00099031,94.4,1.8,3.8
E00099032,96.7,0.3,3
E00099033,96.3,0,3.7
E00099034,92.6,1.9,5.6
