areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00039623,88.7,9.6,1.7
E00039653,80.9,15.7,3.4
E00039654,84.9,11,4.2
E00039655,81.7,14.1,4.2
E00039656,81.8,14.2,4.1
E00039657,48.4,29.3,22.3
E00039658,85.9,9.5,4.6
E00039659,86.3,10.8,2.9
E00039660,82.5,13.2,4.2
E00039661,81,15.7,3.4
E00039662,86,10.8,3.1
E00039663,79.9,15.7,4.4
E00039664,94.1,4.3,1.6
E00039665,64.7,19.8,15.5
E00040086,71.4,22,6.6
E00040087,86.7,10.8,2.5
E00040088,78.1,16.1,5.8
E00040089,65.7,22.3,12
E00040090,86.5,11.9,1.5
E00040091,85.9,12.8,1.3
E00040092,88.2,10.5,1.4
E00040093,90.8,8.1,1.1
E00040094,83.5,12.6,3.9
E00040096,88.3,7.7,4
E00040097,88,9.5,2.5
E00040098,74.8,18.3,6.8
E00040099,90.8,7.5,1.7
E00040100,86.1,10.2,3.6
E00040101,66.1,22.4,11.4
E00040102,68,21.6,10.4
E00040103,85.1,11.3,3.6
E00040104,88,9.6,2.4
E00040105,78.2,16.8,5.1
E00040107,85.2,10,4.8
E00040108,73.7,17.9,8.5
E00040109,81.9,13.6,4.5
E00040110,87.7,11,1.3
E00040111,88.5,11.2,0.3
E00040112,87.6,9.8,2.6
E00040113,87.8,9.9,2.2
E00040114,83.5,14.3,2.2
E00040115,79.1,15.3,5.6
E00040116,72.5,18,9.4
E00040117,60.4,24.3,15.3
E00040118,87.6,9.7,2.7
E00040119,76.4,17.8,5.8
E00040120,88.3,9.7,2
E00040121,88.3,8.9,2.7
E00040122,71.6,20.2,8.2
E00040123,75.3,19.3,5.4
E00040124,91.3,7,1.7
E00040125,85.5,12.1,2.5
E00040126,82.1,14.2,3.7
E00040127,68.9,17.1,14
E00040128,76.5,13.7,9.8
E00040129,78.6,14.7,6.7
E00040130,70.3,17.9,11.8
E00040131,73.5,16.9,9.6
E00040132,80.7,15.3,4
E00040133,92,6.9,1.1
E00040134,73.4,15.6,11.1
E00040135,86.8,8.4,4.8
E00040136,87.3,10.1,2.6
E00040137,90.4,7.8,1.8
E00040138,92.3,6.7,1
E00040139,77.1,17.9,5
E00040140,88.1,9.9,1.9
E00040141,91.1,6.6,2.3
E00040142,81.9,10.3,7.8
E00040143,87.9,8.8,3.3
E00040144,76.9,17.6,5.5
E00040145,65.4,21.6,13
E00040146,70.9,19,10
E00040147,86.9,9.1,4
E00040148,87.2,10.5,2.3
E00040149,82,12.3,5.7
E00040150,84,11.8,4.2
E00040151,85.4,11.1,3.4
E00040152,79,15.4,5.6
E00040913,81,12.8,6.2
E00040914,73.6,15,11.5
E00040915,71.3,20.7,8
E00040916,73.5,16.6,9.9
E00040917,60.8,25.8,13.4
E00040918,74.7,17,8.3
E00040919,58.7,23.5,17.8
E00040920,72.1,19.1,8.8
E00040921,72.6,17.1,10.3
E00040922,73.1,20.4,6.5
E00040923,70.6,22.8,6.6
E00040924,74,19.5,6.4
E00040925,77.1,15.8,7.1
E00040928,66.3,19.7,14
E00040929,65.3,23.6,11.1
E00040930,68.1,23.1,8.8
E00040931,69.4,16.7,13.9
E00040932,66.1,23.3,10.6
E00040933,72,18.8,9.2
E00040956,69.3,21.6,9.1
E00040957,86.7,11.5,1.7
E00040958,82.7,10.9,6.5
E00040959,79.6,16,4.4
E00040960,70.2,23,6.8
E00040961,77.2,18.4,4.5
E00040962,72.6,16.9,10.4
E00040963,74,16.9,9.1
E00040964,68.9,19.7,11.5
E00040965,76.2,15.7,8.2
E00040966,64.9,26.3,8.8
E00098756,68.1,25.8,6.1
E00098758,78.2,14.1,7.7
E00098759,79.4,14,6.6
E00098761,80.3,14.8,4.9
E00098763,78.6,17.1,4.3
E00098764,76.8,16.8,6.3
E00098765,75.2,16.2,8.6
E00098786,71.3,20.4,8.4
E00098787,81.8,13.8,4.4
E00098788,86.7,10.6,2.7
E00098789,86.1,11.3,2.6
E00098790,81.9,11.1,7.1
E00098791,90.2,8,1.8
E00098793,57.1,28.3,14.7
E00098797,70.6,16,13.4
E00098806,82.1,13.4,4.5
E00098807,82.7,14.4,2.8
E00098808,75.8,16.2,7.9
E00098809,82.7,13.8,3.5
E00098810,79.9,14.4,5.8
E00098811,81.2,15.4,3.5
E00098812,79.9,15.9,4.2
E00098813,83.9,13.6,2.5
E00098814,76.4,17,6.6
E00098815,71.5,22.5,6
E00098816,84.9,10.9,4.2
E00098817,80.8,15.4,3.8
E00098818,77.1,17.5,5.4
E00098819,77.4,15,7.5
E00098820,81.7,13.6,4.7
E00098821,75.3,16.5,8.2
E00098822,74.3,19.3,6.3
E00098824,88.5,8.1,3.4
E00098825,81.4,15,3.6
E00098826,83.8,11.2,5
E00098827,86.3,11.2,2.5
E00098828,65.2,19.1,15.6
E00098829,61.7,24.2,14.1
E00098830,77.5,17.1,5.4
E00098832,58.9,28.9,12.2
E00098833,78.5,17.1,4.4
E00098834,77,15.5,7.4
E00098835,72.9,14.7,12.5
E00098836,52.3,30.1,17.6
E00098837,73.6,19.7,6.7
E00098838,72.9,19.4,7.8
E00098839,74.3,18.4,7.3
E00098840,73.2,20.5,6.3
E00098841,77.9,15.1,7
E00098842,65,21.4,13.7
E00098843,76.1,15.4,8.4
E00098844,75.9,17.5,6.6
E00098845,76.3,17.7,6
E00098846,75.3,13.5,11.1
E00098847,70.4,21,8.6
E00098848,77.8,15.3,6.9
E00098849,76,15.7,8.4
E00098850,71.4,18.6,10
E00098852,77.5,16.3,6.2
E00098854,81.6,13.3,5.1
E00098858,84,11.4,4.6
E00098862,64.6,28.3,7.1
E00098864,86.1,11.8,2.1
E00098865,71.1,20.6,8.3
E00098866,66.9,23.3,9.8
E00098867,79.9,12,8.1
E00098868,72.6,15.1,12.3
E00098869,81.7,12.7,5.6
E00098894,78,14.2,7.8
E00098895,72.3,16.5,11.2
E00098896,75.5,17.9,6.7
E00098897,77.1,16.8,6.1
E00098898,78.1,18.6,3.2
E00098899,70.6,18.2,11.1
E00098900,63.1,21.5,15.3
E00098901,82.2,10.9,7
E00098902,75,15.9,9.1
E00098903,71.5,17.1,11.4
E00098904,81.4,15.5,3.1
E00098905,86.3,10,3.7
E00098906,56.4,29.7,13.8
E00098907,75.8,17,7.2
E00098908,76.9,15.8,7.3
E00098909,43.9,30.7,25.4
E00098910,89.2,8.7,2.2
E00098911,77.9,15.8,6.3
E00098912,86.6,9.3,4.1
E00098913,84,11.3,4.6
E00098914,84.9,11,4.1
E00098915,81.2,12.8,6
E00098916,81.7,13.4,4.9
E00098917,73.7,19.7,6.6
E00098918,88.7,9.6,1.7
E00098919,85.2,12.1,2.7
E00098920,78,12.2,9.8
E00098921,62.8,19.7,17.4
E00098922,85.7,11,3.3
E00098923,78.2,16.7,5.1
E00098924,66.8,24.6,8.6
E00098925,68.8,22.9,8.3
E00098926,68.4,18.6,13
E00098927,49.1,29.4,21.5
E00098928,56.4,26.7,17
E00098929,61.1,25.1,13.7
E00098930,67.2,21.4,11.4
E00098931,70.4,17.6,12
E00098932,61.4,23.8,14.8
E00098933,73.9,15.8,10.3
E00098934,70.1,17.7,12.2
E00098935,45.6,33.3,21.1
E00098936,75.5,15.8,8.7
E00098937,72.4,21.4,6.3
E00098938,82.7,13.9,3.4
E00098968,71.6,17.1,11.4
E00098969,68.4,22.1,9.5
E00098970,77.3,18.2,4.5
E00098971,76.9,15.4,7.7
E00098972,75.5,16.6,7.9
E00098973,79.8,16.2,4
E00098974,68.6,20.4,11
E00098975,76.8,16.6,6.6
E00098976,69.9,20.4,9.7
E00098977,67.8,25.4,6.9
E00098978,74.2,17.2,8.6
E00098979,78.7,14.8,6.5
E00098980,65.6,23.2,11.2
E00098981,74.4,15.8,9.8
E00098982,69,21.6,9.5
E00098983,82.9,12.4,4.8
E00098984,75.1,18.2,6.7
E00098985,82.5,12.6,4.9
E00098986,62.9,17.4,19.7
E00098987,63.2,28.4,8.4
E00098988,68.8,21.9,9.3
E00098989,76.1,16.6,7.3
E00098990,73.3,17.9,8.8
E00098991,63.3,23.3,13.5
E00098992,79.9,15,5.1
E00098993,70.3,20.8,8.9
E00098994,71.5,18.4,10
E00098995,75,15.6,9.4
E00098996,71.4,19.2,9.4
E00098997,70.5,23.8,5.7
E00098998,79.6,14.8,5.6
E00098999,66.7,19.3,14
