areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00039623,27.5,13.4,49,10.1
E00039653,30.8,15.8,40.8,12.5
E00039654,35.3,10.7,38.5,15.5
E00039655,40.1,11.7,34,14.2
E00039656,34.3,8.8,43.1,13.9
E00039657,54.1,16.2,18.9,10.8
E00039658,34.6,10.3,42.9,12.2
E00039659,35.9,13.1,37.3,13.7
E00039660,33.7,12.2,43.6,10.5
E00039661,36.2,19.8,35.3,8.6
E00039662,36.5,12.6,42.1,8.8
E00039663,30.6,18.5,33.1,17.7
E00039664,34,20.6,34.8,10.6
E00039665,50,19.1,14.7,16.2
E00040086,43.2,16.8,27.4,12.6
E00040087,29,18.1,43.5,9.4
E00040088,42.4,11.9,33.9,11.9
E00040089,30.3,14.7,35.8,19.3
E00040090,33.1,22.9,38.1,5.9
E00040091,30.7,22.8,38.6,7.9
E00040092,28.7,21.3,42.1,7.9
E00040093,24.6,19.2,46.4,9.8
E00040094,31.4,19.2,39.1,10.3
E00040096,21.6,20.3,50.3,7.8
E00040097,22.1,18.4,48.5,11
E00040098,27.4,9.5,61.9,1.2
E00040099,27.5,16.8,45,10.7
E00040100,35,17.5,43.3,4.2
E00040101,53.8,22.1,10.6,13.5
E00040102,49.4,17.7,16.5,16.5
E00040103,25.8,20,45,9.2
E00040104,25.3,16.7,48.9,9.1
E00040105,26.1,17,42,14.8
E00040107,33.1,20.3,38.3,8.3
E00040108,44.1,17.6,14.7,23.5
E00040109,50.6,15.7,16.9,16.9
E00040110,28.4,22.7,44,5
E00040111,26,19.1,49.1,5.8
E00040112,18.9,15.9,55.3,9.8
E00040113,24.7,18.8,51.8,4.7
E00040114,23.1,16.8,46.9,13.3
E00040115,38.4,17.2,27.3,17.2
E00040116,59.3,18.5,12.3,9.9
E00040117,57.8,15.6,15.6,11.1
E00040118,29.2,23.4,33.8,13.6
E00040119,58.1,18.6,10.9,12.4
E00040120,28.6,17.1,44.8,9.5
E00040121,35.8,16.9,37.2,10.1
E00040122,53,17,16,14
E00040123,20.6,14.7,48.5,16.2
E00040124,29.8,20.5,41.7,7.9
E00040125,26.7,15.2,56.2,1.9
E00040126,27.2,22.8,33.7,16.3
E00040127,47.2,8.3,25,19.4
E00040128,57.8,13.8,13.8,14.7
E00040129,61.1,19.4,2.8,16.7
E00040130,41.4,20.7,21.6,16.4
E00040131,52,23.5,12.2,12.2
E00040132,27,15.1,50,7.9
E00040133,32.8,18,42.2,7
E00040134,43.9,28,8.5,19.5
E00040135,25.8,19.4,44.5,10.3
E00040136,35.1,16.2,38.3,10.4
E00040137,30.5,12.6,43.1,13.8
E00040138,31,19,42.4,7.6
E00040139,25.7,16.2,43.2,14.9
E00040140,29.1,14.6,51,5.3
E00040141,27.5,18,40.7,13.8
E00040142,23.6,23.6,34.6,18.1
E00040143,23.2,18.3,47.6,11
E00040144,23.7,19.2,44.2,12.8
E00040145,30.6,25.8,35.5,8.1
E00040146,48.1,14.4,26,11.5
E00040147,24.7,16.7,47.5,11.1
E00040148,18.9,17.9,58.5,4.7
E00040149,30.2,14.3,48.4,7.1
E00040150,23.5,24.4,47.9,4.2
E00040151,28.2,16.4,49.1,6.4
E00040152,29.8,18.2,43,9.1
E00040913,41.3,13.1,33.8,11.9
E00040914,52.8,8.1,17.9,21.1
E00040915,59.4,12.3,12.3,16.1
E00040916,47.3,16.7,21.3,14.7
E00040917,64,8.8,9.6,17.5
E00040918,57.7,15.3,14.4,12.6
