areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00039623,94.2,5.8
E00039653,91.6,8.4
E00039654,94.1,5.9
E00039655,94.2,5.8
E00039656,94.3,5.7
E00039657,83.3,16.7
E00039658,94.4,5.6
E00039659,96.8,3.2
E00039660,97.2,2.8
E00039661,96.6,3.4
E00039662,95.7,4.3
E00039663,90.6,9.4
E00039664,97.3,2.7
E00039665,92.8,7.2
E00040086,89.2,10.8
E00040087,95.7,4.3
E00040088,89.7,10.3
E00040089,85.5,14.5
E00040090,95.8,4.2
E00040091,96.3,3.7
E00040092,93.4,6.6
E00040093,92.2,7.8
E00040094,96.4,3.6
E00040096,91.5,8.5
E00040097,89.7,10.3
E00040098,95.6,4.4
E00040099,92,8
E00040100,94.1,5.9
E00040101,90.9,9.1
E00040102,87.9,12.1
E00040103,96.3,3.7
E00040104,93.5,6.5
E00040105,91.9,8.1
E00040107,95.2,4.8
E00040108,85.7,14.3
E00040109,83.1,16.9
E00040110,92.6,7.4
E00040111,92.5,7.5
E00040112,93.5,6.5
E00040113,92.8,7.2
E00040114,91.1,8.9
E00040115,90.2,9.8
E00040116,86.4,13.6
E00040117,90.3,9.7
E00040118,95.3,4.7
E00040119,83.1,16.9
E00040120,96.8,3.2
E00040121,93.5,6.5
E00040122,93.7,6.3
E00040123,92.4,7.6
E00040124,95.3,4.7
E00040125,92.2,7.8
E00040126,97.7,2.3
E00040127,90.3,9.7
E00040128,89.1,10.9
E00040129,88.8,11.2
E00040130,80.9,19.1
E00040131,84.3,15.7
E00040132,92.2,7.8
E00040133,93.4,6.6
E00040134,87.8,12.2
E00040135,94.1,5.9
E00040136,93.9,6.1
E00040137,93.7,6.3
E00040138,96.6,3.4
E00040139,95.5,4.5
E00040140,94.9,5.1
E00040141,89.1,10.9
E00040142,94.7,5.3
E00040143,93,7
E00040144,91.5,8.5
E00040145,86.3,13.7
E00040146,91,9
E00040147,89.1,10.9
E00040148,95,5
E00040149,90.6,9.4
E00040150,94.8,5.2
