areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00039623,3.1,0,1,95.5,0.3
E00039653,3.4,0.3,2,90.2,4.1
E00039654,3,0.9,4.5,91.7,0
E00039655,4.2,1,3.2,91.3,0.3
E00039656,1.4,1,3.4,92.9,1.4
E00039657,4.4,3.3,1.6,89.6,1.1
E00039658,5.2,0,3.9,90.9,0
E00039659,1.6,0.3,2.5,95.2,0.3
E00039660,1.7,0.3,2,96,0
E00039661,0,0,2.6,97.4,0
E00039662,0.7,0,1.1,97.2,1.1
E00039663,5,0.7,4,89.2,1.1
E00039664,2.7,0.4,3.9,92.6,0.4
E00039665,1.5,3.4,4.4,87.4,3.4
E00040086,0.4,7.1,8.7,82.6,1.2
E00040087,2.5,2.2,3.6,91.7,0
E00040088,10.7,2.6,6.8,77,2.9
E00040089,12.5,6.3,6.3,72.1,2.9
E00040090,1.9,1.9,1.9,93.9,0.4
E00040091,2.7,0.7,2,94.6,0
E00040092,5.5,1.8,2.3,89.3,1.1
E00040093,6,0,2,89.8,2.2
E00040094,1.7,1.1,2.8,94.4,0
E00040096,4,2.1,3.7,88.1,2.1
E00040097,7.3,2,1.7,87.1,2
E00040098,1.4,0,3.6,95,0
E00040099,3.8,1,2,92.5,0.7
E00040100,1.1,0,0.7,96,2.2
E00040101,6.2,2.1,1.7,89.2,0.8
E00040102,2.5,2.5,2.5,92.6,0
E00040103,3.7,0,0.7,95,0.7
E00040104,3.8,2.4,5.7,88,0
E00040105,2,3.5,4.5,88.9,1
E00040107,0.3,0.3,2.4,95.5,1.4
E00040108,1.8,15.8,5.9,76.6,0
E00040109,2.5,9.4,3.3,81.6,3.3
E00040110,7.4,0,1.9,90.7,0
E00040111,6.2,0.3,3,90.6,0
E00040112,3.3,0.3,3.3,92.8,0.3
E00040113,6.9,0,2.5,89.4,1.2
E00040114,6.7,0,2.9,90.4,0
E00040115,5.6,5.6,3.1,85.7,0
E00040116,4.9,6.6,2.9,85.7,0
E00040117,9.8,5.6,12.6,70.6,1.4
E00040118,2.3,0.3,1.7,95.7,0
E00040119,3.4,10.4,1.8,83.2,1.2
E00040120,0.8,2,2.8,93.1,1.2
E00040121,3.8,1,3.4,91.8,0
E00040122,5.4,0,4.7,89.9,0
E00040123,3.6,0.9,2.2,93.3,0
E00040124,1.7,0.3,3.7,91.3,3
E00040125,4.7,0.7,5.4,87.7,1.4
E00040126,1.8,0,1.8,95.4,0.9
E00040127,4.6,6.7,8.7,80,0
E00040128,3.5,8.9,0.4,87.2,0
E00040129,0.4,8.4,8,82.7,0.4
E00040130,1.1,7.6,6.1,81.9,3.2
E00040131,0.8,6.2,1.9,91.1,0
E00040132,3.4,0.3,2.2,90,4.1
E00040133,10,0.8,3.4,85.8,0
E00040134,6.1,3.3,2.8,85,2.8
E00040135,4.8,0.3,3.1,90.5,1.4
E00040136,1.7,1.1,2.6,92.5,2
E00040137,5.1,1.2,2.4,91.3,0
E00040138,3.4,0.7,0,95.9,0
E00040139,0,0.6,2.2,97.2,0
E00040140,0.3,1,1.9,95.2,1.6
E00040141,7.9,0.7,0.7,89.4,1.3
E00040142,6.6,3.5,2.8,86,1
E00040143,3.3,1.8,2.4,91.5,0.9
E00040144,6.5,4,2.5,85.6,1.3
E00040145,3.2,5.4,7,82.8,1.6
E00040146,3.1,6.2,3.8,86.9,0
E00040147,8.6,1.7,5.4,82.2,2
E00040148,1.6,0.8,2.7,94.2,0.8
E00040149,6.9,1.3,4.1,86.2,1.6
E00040150,5.5,0.3,0.7,93.1,0.3
E00040151,3.1,0,3.1,92.9,0.9
E00040152,3.4,0.8,3.8,91.7,0.4
E00040913,6.2,1.3,1.6,89.3,1.6
E00040914,4.8,4.8,2.2,87.2,1
E00040915,3.5,5.1,4.3,84,3.2
E00040916,2.3,5.8,2.3,89.6,0
E00040917,4.5,4.9,5.2,83.6,1.7
E00040918,6.5,8.9,4,77.2,3.4
E00040919,3.6,4.9,2.4,89.1,0
E00040920,3.3,11.2,7.3,77.2,0.9
E00040921,1.1,2.4,1.6,92.7,2.2
E00040922,4.4,8.3,2.6,82.6,2.1
E00040923,4.2,7.6,7.3,79.9,1
E00040924,4.6,13,6.9,71.4,4.1
E00040925,5.2,2.8,1.6,90.5,0
E00040928,3.9,11.4,7.5,75.1,2.1
E00040929,4.9,5.6,7,79,3.5
E00040930,4,7.2,7.2,78.3,3.2
E00040931,1.9,8.8,12,75,2.3
E00040932,13.1,15.2,6.9,62.1,2.8
E00040933,3.4,10.3,6.5,74.1,5.7
E00040956,0,6.9,0,92,1.1
E00040957,0.7,1.8,2.1,95.4,0
E00040958,10,2.8,6.8,77.1,3.2
E00040959,2.7,1.6,3.8,91.8,0
E00040960,3.8,5.6,6.8,83.8,0
E00040961,5.2,1.1,3.4,90.3,0
E00040962,5,1,6.4,86.6,1
E00040963,2.9,8.8,2.9,83.7,1.7
E00040964,2.5,10,7.1,75,5.4
E00040965,1.8,8.9,2.8,82.9,3.6
E00040966,7.4,4.9,3,84.7,0
E00098756,0.5,0,1.4,98.1,0
E00098758,0.9,0.4,1.3,97,0.4
E00098759,0,2.1,0.9,97,0
E00098761,2.3,0,1.3,96.1,0.3
E00098763,0,0,0.9,99.1,0
