areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00039623,89.3,6,2.5,2.1
E00039653,87.6,6.7,3.2,2.5
E00039654,93.1,2.8,2.5,1.6
E00039655,89.9,3.7,3.7,2.7
E00039656,89.1,7.2,1.4,2.2
E00039657,90,1.7,2.8,5.6
E00039658,85.7,8.7,1,4.5
E00039659,92.4,4.3,2.3,1
E00039660,88.1,6.9,1.5,3.6
E00039661,89.8,4.3,1.6,4.3
E00039662,87.2,6.6,2.6,3.7
E00039663,89.5,5.6,2.6,2.3
E00039664,91.9,5.3,1.6,1.2
E00039665,89.4,5.6,0.5,4.5
E00040086,91.8,1.3,1.7,5.2
E00040087,90.1,8,1.1,0.8
E00040088,87.1,6.1,2,4.8
E00040089,85.6,4.9,4.6,4.9
E00040090,88.4,7.6,2,2
E00040091,92.4,5.2,0.7,1.7
E00040092,90.5,5.6,2.7,1.2
E00040093,90,6.2,2.9,1
E00040094,91.1,4.9,2.1,1.8
E00040096,89.3,6,1.9,2.7
E00040097,89.7,7.4,1.5,1.5
E00040098,91.6,3.6,1.5,3.3
E00040099,90.2,7.2,1.4,1.1
E00040100,88.8,8.5,0.4,2.3
E00040101,92.4,0.9,1.8,4.9
E00040102,92,3.6,1.8,2.7
E00040103,89.3,6.1,1.8,2.9
E00040104,91.5,5.2,1.5,1.8
E00040105,92.5,3.8,1.1,2.7
E00040107,87.9,8.1,1.8,2.2
E00040108,84.8,5.1,3.6,6.6
E00040109,90.1,3.3,2.8,3.8
E00040110,91.6,6.4,0.7,1.3
E00040111,88.6,8.3,2.3,0.9
E00040112,91.3,4.5,1.7,2.4
E00040113,90.4,6.1,1.3,2.1
E00040114,87.5,8.2,2,2.3
E00040115,89.8,4.1,1.1,4.9
E00040116,85.5,6.8,3.2,4.5
E00040117,88.8,4.5,3.7,3
E00040118,91.9,4.2,0.4,3.5
E00040119,90.2,3,3.7,3
E00040120,88.1,8.9,0.8,2.1
E00040121,88.5,8.9,1.9,0.7
E00040122,88.8,2.7,2.2,6.3
E00040123,87.8,5.9,1.8,4.5
E00040124,92,5.4,0.4,2.2
E00040125,90.6,7.1,0.4,1.9
E00040126,83.3,11.2,3.7,1.9
E00040127,84.3,4.2,5.4,6
E00040128,89.2,3.5,3.5,3.9
E00040129,90.4,1.4,4.3,3.8
E00040130,88.7,4.9,1.2,5.3
E00040131,89.6,2.9,2.5,5
E00040132,92.4,5,0.3,2.3
E00040133,93.5,3.6,1.2,1.6
E00040134,91.6,2.7,1.3,4.4
E00040135,92.3,5.9,0.6,1.2
E00040136,91.9,3.9,1.2,3
E00040137,90.8,6.6,1.3,1.3
E00040138,86.1,9.8,1.4,2.8
E00040139,90.4,6.7,0,2.8
E00040140,93.3,6.1,0.3,0.3
E00040141,93.4,4.8,0.7,1
E00040142,91.6,5.3,1.5,1.5
E00040143,88.4,7.7,1,2.9
E00040144,90.5,5.8,1.6,2.1
E00040145,89.4,5,1.7,3.9
E00040146,87.2,7.1,2.5,3.2
E00040147,90.6,5.8,1.2,2.4
E00040148,91.3,5.6,1.2,2
E00040149,88.2,7.2,1.3,3.3
E00040150,86.4,6.8,2.2,4.7
E00040151,91.1,6.9,0,2
E00040152,89.8,4.7,1.6,3.9
E00040913,86.7,8.5,1.4,3.4
E00040914,88.1,1.7,4.9,5.2
E00040915,88.2,4.1,3.5,4.1
E00040916,87.6,4.8,3,4.5
E00040917,87.7,4.5,2.6,5.2
E00040918,89.8,2,2.6,5.6
E00040919,85.8,3.3,4.6,6.3
E00040920,90.2,3.6,2,4.2
E00040921,88.4,4.6,2.6,4.3
