areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00101477,81.7,11.9,6.4
E00101478,80.2,13.5,6.3
E00101479,87.6,11.2,1.2
E00101481,80.4,16.1,3.5
E00101488,81.5,14.5,4
E00101498,82.5,13.1,4.4
E00101499,85.1,10.4,4.5
E00101500,79.7,14.7,5.6
E00101501,75.9,16.3,7.8
E00101502,76.9,12.6,10.5
E00101503,82.8,13,4.2
E00101505,84.9,10.2,4.9
E00149046,88.5,9.3,2.2
E00149048,90.3,6.6,3.1
E00149050,84.7,11.3,4
E00149051,76.1,16.1,7.7
E00149052,67.5,20.8,11.7
E00149053,85.2,12.6,2.2
E00149054,79,17.3,3.7
E00149055,87.2,10.5,2.3
E00149056,77.2,16.4,6.5
E00149057,77.7,16.6,5.7
E00149058,74.3,19.9,5.8
E00149059,87.9,9.8,2.3
E00149069,88.5,9.8,1.7
E00149070,84.1,12.8,3.1
E00149071,89,9.3,1.7
E00149072,81.9,11.8,6.3
E00149073,78.8,14.4,6.8
E00149074,89.5,8.3,2.1
E00149075,78.6,14.8,6.6
E00149096,89,8.5,2.4
E00149097,83,12.4,4.6
E00149098,83.2,13.9,2.9
E00149099,88.2,8.4,3.4
E00149100,87.1,10.4,2.5
E00149101,86.3,10.7,3
E00149102,63.5,26.3,10.2
E00149103,83,10.6,6.4
E00149104,81.5,15.3,3.2
E00149105,87.5,9.3,3.2
E00149106,83.6,10.8,5.5
E00149107,83.4,14.9,1.7
E00149108,87.8,9.3,2.9
E00149109,63.9,21.7,14.5
E00149110,85,12.1,2.9
E00149111,66.7,13,20.4
E00149112,84.6,10.4,5
E00149327,84.4,13.7,1.9
E00149329,73.9,17.8,8.3
E00149330,64.5,25.5,10
E00149331,75.6,15.9,8.5
E00149332,83,13.2,3.8
E00149333,71.3,20.2,8.5
E00149334,82.6,12.2,5.1
E00149335,85.2,12,2.8
E00149336,72.8,22.3,4.9
E00149337,81.3,14.2,4.5
E00149338,85.4,10.4,4.1
E00149339,82.4,13.5,4.1
E00149340,76.8,19.6,3.6
E00149342,75.3,16,8.8
E00149343,60.7,22.9,16.4
E00149344,83.9,12.2,3.9
E00149345,72.8,16.2,11.1
E00149346,83.1,14,2.9
E00149347,78,17.2,4.7
E00149348,81.6,15.6,2.8
E00149349,85.2,10.5,4.3
E00149350,85,10.7,4.2
E00149352,85.4,9.4,5.2
E00149353,77.2,17.5,5.3
E00149354,84.7,12.5,2.8
E00149355,78.4,17.3,4.3
E00149356,71.7,21.7,6.5
E00149357,82.6,14.7,2.6
E00149358,78.7,18.8,2.5
E00149359,84.8,12.4,2.8
E00149360,83.1,12.7,4.2
E00149361,76.4,17,6.6
E00149362,69.5,25.4,5.1
E00149363,80,15.2,4.8
E00149364,77.9,15.9,6.2
E00149365,82.5,12,5.6
E00149366,84.2,10.2,5.6
E00149367,58.9,29.3,11.8
E00149368,82.1,14.5,3.5
E00149369,77.6,13.2,9.2
E00149370,84.4,12.5,3.1
E00149371,83.1,12.5,4.4
E00149385,86.5,10.1,3.4
E00149386,84.8,14.6,0.6
E00149387,88.3,8.1,3.6
E00149388,88.1,9.4,2.6
E00149389,80.8,14.5,4.7
E00149390,80.2,13.8,6.1
E00149391,83,13.5,3.4
E00149392,84.2,12,3.8
E00149393,83.7,11.7,4.7
E00149394,66.7,23.8,9.5
E00149395,79.6,14.6,5.7
E00149396,79.2,16,4.9
E00149397,87.1,8.7,4.2
E00149413,65.9,18.5,15.6
E00149414,81.2,14.2,4.6
E00149416,87.2,11.1,1.7
E00149417,85.9,12.5,1.6
E00149418,84.8,11.4,3.8
E00149419,78.3,17.1,4.6
E00149420,70.9,19.7,9.3
E00149421,78.9,13.7,7.4
E00149422,75.9,20.9,3.2
E00149423,81.5,15.7,2.8
E00149424,85.1,11.8,3.1
E00149425,83.3,15.6,1.1
E00149426,88.6,9.4,2
E00149427,79.5,13.2,7.3
E00149469,83.8,12.3,3.8
E00149470,78.8,10.6,10.6
E00149471,76.5,17.6,5.9
E00149472,79.6,16.9,3.5
E00149473,80.9,14.8,4.3
E00149474,79.2,13.4,7.5
E00149475,72.7,20.9,6.4
E00149476,76.8,17.6,5.5
E00149477,72.4,16.7,10.8
E00149487,79.2,17.1,3.7
E00149494,84.2,13.4,2.4
E00149495,69.4,24.1,6.5
E00149498,59,29.1,11.9
E00149501,74.3,19.3,6.4
E00149503,82.7,12.2,5
E00149504,82,14.8,3.2
E00149505,78.5,19.1,2.3
E00149506,79.8,14.4,5.8
E00149507,74.5,20.4,5.1
E00149512,79.4,15,5.6
E00149514,82.6,13.2,4.2
E00149515,81.2,12.5,6.3
E00149516,70.7,21.8,7.5
E00149517,77.1,13,9.9
E00149518,57.1,29.2,13.8
E00149519,78.3,12.6,9.1
E00149520,67.9,19,13.1
E00149521,77.4,14.3,8.3
E00149522,78.9,16.3,4.8
E00149523,62,22.4,15.6
E00149524,77.2,16.6,6.2
E00149525,71.4,21.6,7
E00149526,68.5,21.6,9.9
E00166741,88.7,8.2,3.1
E00166746,66,20.8,13.2
E00166751,88.2,10,1.7
E00166752,91.9,5.9,2.2
E00166754,89.6,8.1,2.3
E00167298,87.3,10.3,2.5
