areacd,hh_deprivation-001,hh_deprivation-002,hh_deprivation-003,hh_deprivation-004,hh_deprivation-005
E00101477,50,32.7,17.3,0,0
E00101478,51.3,40,7.5,1.3,0
E00101479,60.8,30.9,8.2,0,0
E00101481,56.5,32.3,11.3,0,0
E00101488,58,29.6,11.1,1.2,0
E00101498,43.4,41,13.1,2.5,0
E00101499,56.9,32.8,9.5,0.9,0
E00101500,54.3,32.9,10,2.9,0
E00101501,39.2,41.5,14.6,4.6,0
E00101502,46.8,36.8,14.2,1.6,0.5
E00101503,54.8,36.1,6.5,2.6,0
E00101505,54.2,32,12.4,1.3,0
E00149046,64.1,30.3,5.6,0,0
E00149048,60.5,29.7,9.2,0.5,0
E00149050,50.8,35.4,12.3,1.5,0
E00149051,61,32.6,5,1.4,0
E00149052,32.6,42.4,21.2,3.8,0
E00149053,64,27.9,3.5,4.7,0
E00149054,44.5,41.4,11.7,2.3,0
E00149055,66.3,24.5,8.2,1,0
E00149056,38,34.9,20.9,6.2,0
E00149057,55.6,29.6,13,1.9,0
E00149058,39.6,44.1,15.3,0.9,0
E00149059,59.3,31.4,7.6,1.7,0
E00149069,65.5,28.4,2.7,2.7,0.7
E00149070,58.7,31.2,9.4,0.7,0
E00149071,63.4,30.1,6.5,0,0
E00149072,62,22.2,11.1,4.6,0
E00149073,57.9,32.1,7.5,2.5,0
E00149074,60.7,35.4,3.9,0,0
E00149075,48.3,38.6,11,2.1,0
E00149096,64.8,26.8,7,1.4,0
E00149097,65.5,28.2,5.5,0.9,0
E00149098,63.4,29.3,7.3,0,0
E00149099,60.8,32.8,5.6,0.8,0
E00149100,62.4,25.7,11.9,0,0
E00149101,55.4,32.6,8.7,3.3,0
E00149102,33.3,37.1,21.4,8.2,0
E00149103,56.6,34.5,7.6,1.4,0
E00149104,57.1,35.9,6.1,1,0
E00149105,64.6,29.2,5.4,0.8,0
E00149106,56.7,27.2,13.3,2.8,0
E00149107,50.8,39.2,8.3,1.7,0
E00149108,55.1,36,7.4,0.7,0.7
E00149109,49.6,40.4,9.9,0,0
E00149110,54.1,35,8.2,2.7,0
E00149111,54.2,36.1,7.6,2.1,0
E00149112,58.3,31.3,9.7,0.7,0
E00149327,65.7,29.4,4.9,0,0
E00149329,35.5,39.1,21,4.3,0
