areacd,heating_type_3a-001,heating_type_3a-002
E00101477,3.8,96.2
E00101478,3.6,96.4
E00101479,5.3,94.7
E00101481,3.2,96.8
E00101488,4.8,95.2
E00101498,2.5,97.5
E00101499,1.7,98.3
E00101500,4.3,95.7
E00101501,3,97
E00101502,1.1,98.9
E00101503,2.6,97.4
E00101505,5.9,94.1
E00149046,2.1,97.9
E00149048,0.5,99.5
E00149050,0,100
E00149051,2.1,97.9
E00149052,1.6,98.4
E00149053,1.2,98.8
E00149054,1.6,98.4
E00149055,0.5,99.5
E00149056,2.4,97.6
E00149057,2.8,97.2
E00149058,0,100
E00149059,0,100
E00149069,2.7,97.3
E00149070,0.7,99.3
E00149071,0.8,99.2
E00149072,1.9,98.1
E00149073,4.4,95.6
E00149074,0.6,99.4
E00149075,1.4,98.6
E00149096,4.3,95.7
E00149097,0.9,99.1
E00149098,0.8,99.2
E00149099,2.4,97.6
E00149100,2.9,97.1
E00149101,3.2,96.8
E00149102,0.6,99.4
E00149103,1.4,98.6
E00149104,1,99
E00149105,2.3,97.7
E00149106,3.4,96.6
E00149107,2.5,97.5
E00149108,1.5,98.5
E00149109,3.5,96.5
E00149110,1.1,98.9
E00149111,3.5,96.5
E00149112,0.7,99.3
E00149327,0,100
E00149329,2.9,97.1
E00149330,0,100
E00149331,1.5,98.5
E00149332,3.8,96.2
E00149333,3.3,96.7
E00149334,1.5,98.5
E00149335,0,100
E00149336,1,99
E00149337,0,100
E00149338,0.8,99.2
E00149339,6.4,93.6
E00149340,0.8,99.2
E00149342,0,100
E00149343,0.8,99.2
E00149344,0.8,99.2
E00149345,0.9,99.1
E00149346,1.6,98.4
E00149347,0.8,99.2
E00149348,2.5,97.5
E00149349,4.9,95.1
E00149350,0,100
E00149352,5.8,94.2
E00149353,1.8,98.2
E00149354,1.2,98.8
E00149355,1.5,98.5
E00149356,0.9,99.1
E00149357,0,100
E00149358,2.9,97.1
E00149359,2.2,97.8
E00149360,1.5,98.5
E00149361,0,100
E00149362,1.4,98.6
E00149363,2.3,97.7
E00149364,2.7,97.3
E00149365,0,100
E00149366,2.8,97.2
E00149367,1,99
E00149368,0.7,99.3
E00149369,1.6,98.4
E00149370,3,97
E00149371,0,100
E00149385,5.4,94.6
E00149386,7.2,92.8
E00149387,5.6,94.4
E00149388,4,96
E00149389,2.9,97.1
E00149390,3.9,96.1
E00149391,3.2,96.8
E00149392,5.3,94.7
E00149393,0.7,99.3
E00149394,3,97
E00149395,0,100
E00149396,2,98
E00149397,0,100
E00149413,1.9,98.1
E00149414,2.8,97.2
E00149416,5.1,94.9
E00149417,1.5,98.5
E00149418,4.2,95.8
E00149419,2.2,97.8
E00149420,2.8,97.2
E00149421,3.4,96.6
E00149422,1.8,98.2
E00149423,3.3,96.7
E00149424,0,100
E00149425,5.2,94.8
E00149426,1.6,98.4
E00149427,1.1,98.9
E00149469,0.9,99.1
E00149470,5.8,94.2
E00149471,3.5,96.5
E00149472,2.9,97.1
E00149473,3.7,96.3
E00149474,1.5,98.5
E00149475,10.7,89.3
E00149476,2.1,97.9
E00149477,2.9,97.1
E00149487,4,96
E00149494,3.6,96.4
E00149495,5.6,94.4
E00149498,0,100
E00149501,1.4,98.6
E00149503,0,100
E00149504,0,100
E00149505,2.6,97.4
E00149506,0,100
E00149507,1,99
E00149512,1.6,98.4
E00149514,0,100
E00149515,3.7,96.3
E00149516,0,100
E00149517,2.6,97.4
E00149518,2.3,97.7
E00149519,0.7,99.3
E00149520,0.8,99.2
E00149521,3,97
E00149522,4.2,95.8
E00149523,1.7,98.3
E00149524,2.5,97.5
E00149525,1.6,98.4
E00149526,4.9,95.1
E00166741,1.3,98.7
E00166746,0,100
E00166751,0,100
E00166752,0,100
E00166754,0,100
E00167298,1.2,98.8
E00167300,0,100
E00167304,0,100
E00167315,1,99
E00186539,1.7,98.3
E00186561,1.6,98.4
E00186573,1.2,98.8
E00186590,0,100
E00186607,4,96
E00186617,0,100
E00186623,0.5,99.5
E00186631,1.2,98.8
E00186651,1.6,98.4
