areacd,workplace_travel_4a-001,workplace_travel_4a-002,workplace_travel_4a-003,workplace_travel_4a-004
E00101477,1.6,38.7,54.8,4.8
E00101478,1.9,20.4,61.2,16.5
E00101479,13,28.5,48.8,9.8
E00101481,16.7,30.3,39.4,13.6
E00101488,18.3,22.5,46.7,12.5
E00101498,6.5,27.6,43.1,22.8
E00101499,4.8,29.5,47.3,18.5
E00101500,22.9,25,32.3,19.8
E00101501,22.2,21.2,28.3,28.3
E00101502,23.3,32.1,28.3,16.4
E00101503,22,23.7,39,15.3
E00101505,8.1,26.4,51.4,14.2
E00149046,33.9,23.2,23.8,19
E00149048,44.7,14.5,27.1,13.7
E00149050,45.1,11,31.7,12.2
E00149051,23.4,21.3,43.3,12.1
E00149052,45.5,22.7,13.6,18.2
E00149053,30.7,18.1,39.4,11.8
E00149054,33.9,17.4,30.6,18.2
E00149055,33.9,17.9,37.5,10.7
E00149056,45.1,17.6,13.7,23.5
E00149057,43.7,22.3,13.6,20.4
E00149058,35.9,12.8,26.9,24.4
E00149059,38.2,20.8,27.8,13.2
E00149069,31.1,21.2,30.6,17.1
E00149070,37.5,10.9,32.8,18.8
E00149071,11,26,48,15
E00149072,29.2,22.1,31.9,16.8
E00149073,30.9,12.9,39.9,16.3
E00149074,25.6,15.9,42,16.4
E00149075,30.3,19.1,30.3,20.4
E00149096,14,19.8,54.7,11.6
E00149097,16.8,25.7,40.7,16.8
E00149098,12.9,23.7,44.6,18.7
E00149099,26.1,16.7,47.1,10.1
E00149100,7.8,27.7,51.1,13.5
E00149101,12.7,39.8,35.6,11.9
E00149102,37.3,24,15.3,23.3
E00149103,32,22.7,37.3,8
E00149104,21.2,23.5,46.9,8.4
E00149105,10.9,23.1,49,17
E00149106,9.5,42,35.5,13
E00149107,23.2,27.1,31,18.7
E00149108,14.7,25,47.4,12.8
E00149109,19.3,16.9,44,19.9
E00149110,36.6,19.1,31.5,12.8
E00149111,27,19.5,37.9,15.5
E00149112,35.2,16,31.5,17.3
E00149327,30.8,28.8,21.2,19.2
E00149329,49.7,24.8,14.1,11.4
E00149330,46.3,10.4,19.4,23.9
E00149331,55.1,11.2,14.3,19.4
E00149332,43.1,20.5,21.5,14.9
E00149333,44.7,18.4,11.7,25.2
E00149334,43.4,23.3,17,16.4
E00149335,43.9,23.7,16.5,15.8
E00149336,45.1,23.2,18.3,13.4
E00149337,45.4,23.8,16.2,14.6
E00149338,36.4,14.8,33,15.9
E00149339,42.8,15.7,18.1,23.5
E00149340,50.4,20.1,11.5,18
E00149342,59.1,17,8.2,15.8
E00149343,46.8,16.9,11.7,24.7
E00149344,26.9,19.9,32.1,21.2
E00149345,27.6,37.8,22.4,12.2
E00149346,42.6,22.3,18.2,16.9
E00149347,48.1,21.8,15,15
E00149348,50.5,21.3,12.2,16
E00149349,36.2,23.9,21,18.8
E00149350,42.7,21.7,15.9,19.7
E00149352,38.3,23.3,18.5,19.8
E00149353,28.6,24.4,30.5,16.4
E00149354,29.7,23.9,32.5,13.9
E00149355,41.6,15.4,24.2,18.8
E00149356,26.7,26.7,28,18.7
E00149357,39.8,20.4,24.5,15.3
E00149358,32.7,27.2,23.5,16.7
E00149359,44.7,21.7,18.4,15.1
E00149360,26.4,29.6,20.1,23.9
E00149361,34.3,27.6,22.9,15.2
E00149362,38.6,23.9,17,20.5
E00149363,28.5,27.6,26,17.9
E00149364,40.2,19.7,17.3,22.8
E00149365,26.2,30.8,19.6,23.4
E00149366,32.3,26.1,24.2,17.4
E00149367,37.8,17.6,21.6,23
E00149368,29.1,34.6,19.8,16.5
E00149369,37.7,25.4,15.2,21.7
E00149370,37.7,16.7,26.5,19.1
E00149371,33.7,24.7,26.5,15.1
E00149385,8.1,30.6,34.7,26.6
E00149386,9.9,32.4,45.1,12.7
E00149387,8.3,29.5,44.9,17.3
E00149388,11.8,25,49.3,13.8
E00149389,23.6,30,32.1,14.3
E00149390,31.4,22.9,27.1,18.6
E00149391,13.8,26.3,41.9,18.1
E00149392,13.8,23.3,41,21.9
E00149393,24.5,33.3,23.3,18.9
E00149394,31.6,34.5,13.2,20.7
E00149395,25.5,30.6,19.9,24
E00149396,17.9,30,34.3,17.9
E00149397,25.6,26.5,33.3,14.5
E00149413,32.8,25.4,22.4,19.4
E00149414,29.6,17.6,28.7,24.1
E00149416,6.5,30.9,50.4,12.2
E00149417,7.4,26.4,54,12.3
E00149418,11.4,23.5,50,15.2
E00149419,9.6,46.2,38.5,5.8
E00149420,31.9,18.1,31,19
E00149421,33.9,25,12.5,28.6
E00149422,18.9,37.8,27,16.2
E00149423,29.7,18.6,39.8,11.9
E00149424,15.4,27.5,42.9,14.3
E00149425,14.3,33,36.6,16.1
E00149426,12.2,27.9,46.9,12.9
E00149427,13.3,28.5,39.4,18.8
E00149469,14.8,23,44.4,17.8
E00149470,8.9,35.6,42.2,13.3
