areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00101477,63.5,25,1.9,9.6
E00101478,52.5,28.8,0,18.8
E00101479,55.7,27.8,1,15.5
E00101481,33.9,22.6,9.7,33.9
E00101488,51.3,28.8,3.8,16.3
E00101498,52.9,21.5,13.2,12.4
E00101499,56.5,21.7,0,21.7
E00101500,48.6,24.3,2.1,25
E00101501,33.6,19.1,26,21.4
E00101502,40.7,18.5,25.4,15.3
E00101503,58.8,20.3,3.3,17.6
E00101505,51,23.5,5.2,20.3
E00149046,36.6,33.8,7.7,21.8
E00149048,22.6,34.9,25.3,17.2
E00149050,28.1,43.8,1.6,26.6
E00149051,55.3,31.2,1.4,12.1
E00149052,24.6,24.6,43.8,6.9
E00149053,27.9,48.8,7,16.3
E00149054,45,17.8,13.2,24
E00149055,49.7,30.8,3.6,15.9
E00149056,30,30.8,34.6,4.6
E00149057,52.3,28,11.2,8.4
E00149058,69.4,20.7,0,9.9
E00149059,49.6,37.8,1.7,10.9
E00149069,42.2,32.7,2,23.1
E00149070,62.9,27.9,0.7,8.6
E00149071,66.4,20.8,2.4,10.4
E00149072,48.6,29,13.1,9.3
E00149073,54.1,31.8,2.5,11.5
E00149074,55.7,34.1,0,10.2
E00149075,51.7,25.9,12.6,9.8
E00149096,53.5,32.4,1.4,12.7
E00149097,58.7,25.7,1.8,13.8
E00149098,53.2,23.4,3.2,20.2
E00149099,54.4,32,0,13.6
E00149100,57.4,27.8,1.9,13
E00149101,43.6,33,16,7.4
E00149102,23.3,14.5,54.1,8.2
E00149103,47.9,32.9,7.5,11.6
E00149104,58.6,25.8,2,13.6
E00149105,61.2,21.7,0.8,16.3
E00149106,38.9,26.1,15.6,19.4
E00149107,57,26.4,6.6,9.9
E00149108,58.1,29.4,3.7,8.8
E00149109,54.6,26.2,0,19.1
E00149110,36.4,44,8.2,11.4
E00149111,43.8,31.3,6.3,18.8
E00149112,56.6,33.8,0.7,9
E00149327,60.4,31.9,0,7.6
E00149329,25.9,29.5,36.7,7.9
E00149330,34.9,10.9,38.8,15.5
E00149331,24.8,9,45.9,20.3
E00149332,34.4,23.1,1.9,40.6
E00149333,20.8,10,63.3,5.8
E00149334,42.9,38.3,0.8,18
E00149335,45.5,23.6,0.8,30.1
E00149336,49.3,19.8,9.2,21.7
E00149337,53.6,32,0.8,13.6
E00149338,68.7,19.1,0,12.2
E00149339,39.9,37.1,6.3,16.8
E00149340,26.8,19.5,45.5,8.1
E00149342,11.9,13.2,67.9,6.9
E00149343,15.3,10.2,70.3,4.2
E00149344,39,45.8,5.9,9.3
E00149345,31.6,26.3,33.3,8.8
E00149346,53.2,38.7,0,8.1
E00149347,27.4,26.6,31.5,14.5
E00149348,21.4,25.2,8.8,44.7
E00149349,26.5,40.2,10.8,22.5
