areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00101477,0,0,0,97.3,2.7
E00101478,0,0,0.5,99.5,0
E00101479,1.6,0.4,0,98,0
E00101481,0.7,0,1.4,98,0
E00101488,0,0,1.5,98.5,0
E00101498,0,0,0,99.6,0.4
E00101499,0.4,0,0,98.9,0.7
E00101500,0,0.3,1,98.6,0
E00101501,0,0,0,99.6,0.4
E00101502,0.4,0,0,99.6,0
E00101503,0,0,1.9,98.1,0
E00101505,0.3,0.3,0,99.1,0.3
E00149046,1.2,0.3,2.2,96,0.3
E00149048,0.6,0,0.8,98.6,0
E00149050,0.7,1.3,2,96,0
E00149051,0.5,0.5,2.2,96.9,0
E00149052,0,0,0,100,0
E00149053,2.2,0,0,97.4,0.4
E00149054,0.4,0.4,2.2,97,0
E00149055,0.2,0,0.2,99.4,0.2
E00149056,0,0,0.3,99.4,0.3
E00149057,0,0.4,1.3,97.8,0.4
E00149058,0,0,0,98.7,1.3
E00149059,1.9,0.4,1.5,96.2,0
E00149069,0.3,0,1.7,96.9,1.1
E00149070,0,1.4,2.7,95.9,0
E00149071,0.3,0,1.4,98.3,0
E00149072,0,0,1.3,98.7,0
E00149073,0.2,0.2,1.2,98.3,0
E00149074,0.2,0,0.2,99.5,0
E00149075,0.3,0.3,0,99.3,0
E00149096,0,0,0,100,0
E00149097,0,0.4,0.4,97.9,1.2
E00149098,0,0,2.2,97.8,0
E00149099,0.3,0,0.7,99,0
E00149100,0,1.1,0,98.9,0
E00149101,0.4,0,0.4,99.1,0
E00149102,0,0.3,1.9,97.9,0
E00149103,0.6,0.9,1.5,97,0
E00149104,0,0,0.7,99.3,0
E00149105,1.3,0,0.6,98.1,0
E00149106,1,0,1.2,97.6,0.2
E00149107,0,0,1,97.3,1.7
E00149108,0,0.3,0.6,98.7,0.3
E00149109,0,0.2,1.9,97.9,0
E00149110,0,1,0.7,98.1,0.2
E00149111,1,0,0.5,98.5,0
E00149112,0.3,0,0,99.7,0
E00149327,0.6,0,0.6,98.8,0
E00149329,5.2,0,0,94.8,0
E00149330,0,1.5,0,98,0.5
E00149331,0.4,0.4,1.1,98.1,0
E00149332,4.4,3.1,1.9,86.8,3.8
E00149333,1.3,0.6,1.3,96.4,0.3
E00149334,7.1,1.3,0,90,1.6
E00149335,13.6,2.5,2.2,81.1,0.6
E00149336,0.3,1.1,0.5,97.5,0.5
E00149337,0,0,1,99,0
E00149338,1.1,0,0,98.9,0
E00149339,1,0,1,97.6,0.3
E00149340,0.6,0,1.3,98.1,0
E00149342,2.8,0.3,0.3,96.8,0
E00149343,1.8,0,0,98.2,0
E00149344,0,0.4,0.4,98.2,1.1
E00149345,0.9,0,1.7,97.4,0
E00149346,0,0.4,0.7,98.9,0
E00149347,0,0,0,99.7,0.3
E00149348,4.6,4,1.2,89.9,0.3
E00149349,0.8,0,1.2,96.5,1.6
E00149350,0.7,0.3,1,97.7,0.3
E00149352,3,0.2,0.9,95.6,0.2
E00149353,1.2,0,1.6,97.1,0
E00149354,3.8,0.3,0.5,94.9,0.5
E00149355,2.9,2.9,0,94.2,0
E00149356,0,0,0.4,99.1,0.4
E00149357,1.9,0,1.5,96.6,0
E00149358,0,1,0,99,0
E00149359,1.8,1.1,1.1,96.1,0
E00149360,0.3,0,0.3,99.3,0
E00149361,1.9,0,0,98.1,0
E00149362,0,0.4,0,99.6,0
E00149363,1.2,0,0.2,98,0.5
E00149364,3.9,3.5,1.6,88,3.1
E00149365,0,0.4,0,99.6,0
E00149366,3.9,2.8,0,93.3,0
E00149367,1.8,0,0.7,97.1,0.4
E00149368,0,0,0.6,99.1,0.3
E00149369,1.7,0,0,97.7,0.7
E00149370,1.4,1.7,2.1,93.8,1
E00149371,0.9,0.3,1.2,96.8,0.9
E00149385,1,0,0,99,0
E00149386,0.6,0.6,1.2,97,0.6
E00149387,0,0.6,1.3,98.1,0
E00149388,1.3,0,1,97.7,0
E00149389,0,0,0.6,99.4,0
E00149390,2.8,0,1.6,93.9,1.6
E00149391,0,0,1.7,98.3,0
E00149392,0,0,1,99,0
E00149393,0.6,0.3,1.5,97.7,0
E00149394,0,0.2,0,99.5,0.2
E00149395,0.7,0,1.1,97.5,0.7
E00149396,0,0,0,99.7,0.3
E00149397,0,0,1.1,98.1,0.8
E00149413,1.5,0,0.5,98,0
E00149414,0,0,0.4,99.6,0
E00149416,0.7,0.7,1,97.2,0.3
E00149417,0.6,0.3,0,99,0
E00149418,0,0,1.1,98.9,0
E00149419,0,0,0,100,0
E00149420,0,1,1,97.9,0
E00149421,0.4,0,0,99.6,0
E00149422,0.9,0.9,0,98.2,0
E00149423,0.7,0,0.4,98.9,0
E00149424,0,0,0,99.5,0.5
E00149425,0.4,0,0,99.2,0.4
E00149426,1,0.3,2,96.6,0
E00149427,0,0,1.2,98.8,0
E00149469,0.4,0.4,1.9,97.3,0
E00149470,0,0,1,99,0
E00149471,0,0,0,100,0
E00149472,0.4,0,0,99.6,0
E00149473,0,0.4,0,99.6,0
E00149474,0.7,0,1,98.4,0
E00149475,0.4,0.4,0.8,98.4,0
E00149476,0,0.3,0,99.7,0
