areacd,sex-001,sex-002
E00101477,47.3,52.7
E00101478,47.2,52.8
E00101479,50.6,49.4
E00101481,52.8,47.2
E00101488,50.7,49.3
E00101498,52.2,47.8
E00101499,52.4,47.6
E00101500,55.9,44.1
E00101501,54.1,45.9
E00101502,51.9,48.1
E00101503,55,45
E00101505,52.1,47.9
E00149046,49.5,50.5
E00149048,53.3,46.7
E00149050,50.3,49.7
E00149051,50.8,49.2
E00149052,55.1,44.9
E00149053,51.1,48.9
E00149054,50,50
E00149055,52.2,47.8
E00149056,54,46
E00149057,52.4,47.6
E00149058,50.7,49.3
E00149059,53,47
E00149069,50.8,49.2
E00149070,49.8,50.2
E00149071,51.7,48.3
E00149072,49.2,50.8
E00149073,51.7,48.3
E00149074,51.3,48.7
E00149075,52.3,47.7
E00149096,49.4,50.6
E00149097,49,51
E00149098,52.6,47.4
E00149099,52.4,47.6
E00149100,52.3,47.7
E00149101,51.9,48.1
E00149102,47.2,52.8
E00149103,55.3,44.7
E00149104,54.3,45.7
E00149105,47.6,52.4
E00149106,53.3,46.7
E00149107,51.4,48.6
E00149108,51.1,48.9
E00149109,53.6,46.4
E00149110,49.2,50.8
E00149111,50.5,49.5
E00149112,51.5,48.5
E00149327,50.6,49.4
E00149329,56.3,43.7
E00149330,56.5,43.5
E00149331,56.5,43.5
E00149332,48.7,51.3
E00149333,51.1,48.9
E00149334,49.7,50.3
E00149335,51,49
E00149336,50.5,49.5
E00149337,49.8,50.2
E00149338,49.8,50.2
E00149339,49.3,50.7
E00149340,50,50
E00149342,53.8,46.3
E00149343,56.9,43.1
E00149344,50,50
E00149345,60.3,39.7
E00149346,52.2,47.8
E00149347,51.4,48.6
E00149348,46,54
E00149349,49,51
E00149350,49.7,50.3
E00149352,44.3,55.7
E00149353,54.1,45.9
E00149354,54,46
E00149355,53.1,46.9
E00149356,55.7,44.3
E00149357,51.7,48.3
E00149358,57.3,42.7
E00149359,49.6,50.4
E00149360,49,51
E00149361,52.9,47.1
E00149362,55.7,44.3
E00149363,50.4,49.6
E00149364,50,50
E00149365,48.6,51.4
E00149366,51.9,48.1
E00149367,56.6,43.4
E00149368,50.6,49.4
E00149369,50.8,49.2
E00149370,50.7,49.3
E00149371,50.1,49.9
E00149385,52.7,47.3
E00149386,52.1,47.9
E00149387,49.7,50.3
E00149388,46.9,53.1
E00149389,52.7,47.3
E00149390,49.6,50.4
E00149391,50.3,49.7
E00149392,44.6,55.4
E00149393,50,50
E00149394,50.5,49.5
E00149395,52.8,47.2
E00149396,52.3,47.7
E00149397,55.1,44.9
E00149413,52.7,47.3
E00149414,52.3,47.7
E00149416,52.8,47.2
E00149417,46.5,53.5
E00149418,47.7,52.3
E00149419,52,48
E00149420,51.4,48.6
E00149421,56.5,43.5
E00149422,49.8,50.2
E00149423,51.6,48.4
E00149424,56.7,43.3
E00149425,48.9,51.1
E00149426,48.1,51.9
E00149427,53.1,46.9
E00149469,50.4,49.6
E00149470,57.4,42.6
E00149471,49.1,50.9
E00149472,55.4,44.6
E00149473,53.3,46.7
E00149474,51.1,48.9
E00149475,53.2,46.8
E00149476,51.2,48.8
E00149477,49.7,50.3
E00149487,50.6,49.4
E00149494,49.8,50.2
E00149495,50.3,49.7
E00149498,54,46
E00149501,54.3,45.7
E00149503,53.4,46.6
E00149504,53,47
E00149505,50,50
E00149506,50.2,49.8
E00149507,52.6,47.4
E00149512,53.1,46.9
E00149514,54.9,45.1
E00149515,53,47
E00149516,53.4,46.6
E00149517,54.4,45.6
E00149518,55.8,44.2
E00149519,48.1,51.9
E00149520,51.1,48.9
E00149521,53.5,46.5
E00149522,51.7,48.3
E00149523,59.7,40.3
E00149524,52.4,47.6
E00149525,57.7,42.3
E00149526,50.3,49.7
E00166741,55.7,44.3
E00166746,48.6,51.4
E00166751,56.8,43.2
E00166752,52,48
E00166754,52.6,47.4
E00167298,44.8,55.2
E00167300,47.9,52.1
E00167304,49.3,50.7
E00167315,54.2,45.8
E00186539,48.2,51.8
E00186561,50.3,49.7
E00186573,48.2,51.8
E00186590,54.6,45.4
E00186607,51.4,48.6
E00186617,50.6,49.4
E00186623,52.5,47.5
E00186631,50.5,49.5
E00186651,48.9,51.1
