areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00101477,93.6,6.4
E00101478,95.9,4.1
E00101479,91.7,8.3
E00101481,91.7,8.3
E00101488,98,2
E00101498,96.7,3.3
E00101499,98.1,1.9
E00101500,94.4,5.6
E00101501,96.1,3.9
E00101502,96.9,3.1
E00101503,95.5,4.5
E00101505,93.5,6.5
E00149046,92,8
E00149048,94.4,5.6
E00149050,90.1,9.9
E00149051,93.7,6.3
E00149052,97.7,2.3
E00149053,91.8,8.2
E00149054,94.4,5.6
E00149055,94.9,5.1
E00149056,97.8,2.2
E00149057,95.6,4.4
E00149058,93.4,6.6
E00149059,96.2,3.8
E00149069,92.1,7.9
E00149070,97.9,2.1
E00149071,94.2,5.8
E00149072,96.6,3.4
E00149073,95.5,4.5
E00149074,95.5,4.5
E00149075,94.4,5.6
E00149096,96.4,3.6
E00149097,96.7,3.3
E00149098,94.1,5.9
E00149099,90.5,9.5
E00149100,89.6,10.4
E00149101,96.2,3.8
E00149102,94.9,5.1
E00149103,95.4,4.6
E00149104,91.5,8.5
E00149105,92.5,7.5
E00149106,93.5,6.5
E00149107,94.6,5.4
E00149108,95.5,4.5
E00149109,96.3,3.7
E00149110,93.5,6.5
E00149111,95.9,4.1
E00149112,93.2,6.8
E00149327,94,6
E00149329,92.6,7.4
E00149330,87.6,12.4
E00149331,90.3,9.7
E00149332,78.6,21.4
E00149333,95.1,4.9
E00149334,86.3,13.7
E00149335,79.1,20.9
E00149336,95,5
E00149337,94.8,5.2
E00149338,92.2,7.8
E00149339,95.3,4.7
E00149340,95.5,4.5
E00149342,92.7,7.3
E00149343,93.1,6.9
E00149344,95.4,4.6
E00149345,93.2,6.8
E00149346,94.5,5.5
E00149347,95.6,4.4
E00149348,83.3,16.7
E00149349,92.6,7.4
E00149350,93.8,6.3
E00149352,89.5,10.5
E00149353,95.3,4.7
E00149354,89.7,10.3
E00149355,88.1,11.9
E00149356,96.1,3.9
E00149357,93.6,6.4
E00149358,95.5,4.5
E00149359,88,12
E00149360,95.1,4.9
E00149361,95,5
E00149362,94.5,5.5
E00149363,95,5
E00149364,87.6,12.4
E00149365,96.4,3.6
E00149366,83.9,16.1
E00149367,91.8,8.2
E00149368,89.9,10.1
E00149369,94.7,5.3
E00149370,90.1,9.9
E00149371,92.5,7.5
E00149385,93.7,6.3
E00149386,89.9,10.1
E00149387,93.6,6.4
E00149388,93.2,6.8
E00149389,96.8,3.2
E00149390,91.5,8.5
E00149391,97.4,2.6
E00149392,94.5,5.5
E00149393,93.3,6.7
E00149394,98.6,1.4
E00149395,92.5,7.5
E00149396,96.5,3.5
E00149397,95.8,4.2
E00149413,97.1,2.9
E00149414,96.2,3.8
E00149416,91.4,8.6
E00149417,94.9,5.1
E00149418,95.8,4.2
E00149419,93.8,6.3
E00149420,96.2,3.8
E00149421,99.3,0.7
E00149422,95.9,4.1
E00149423,95,5
E00149424,91.9,8.1
E00149425,96.2,3.8
E00149426,93.2,6.8
E00149427,95,5
E00149469,94.3,5.7
E00149470,86.1,13.9
E00149471,96.5,3.5
E00149472,97.3,2.7
E00149473,93.6,6.4
E00149474,96.7,3.3
E00149475,94,6
E00149476,96.9,3.1
E00149477,96.6,3.4
E00149487,94,6
E00149494,91.5,8.5
E00149495,97.1,2.9
E00149498,96.9,3.1
E00149501,98.4,1.6
E00149503,97.1,2.9
E00149504,96.8,3.2
E00149505,97.2,2.8
E00149506,96.2,3.8
E00149507,99.1,0.9
E00149512,96.2,3.8
E00149514,92.4,7.6
E00149515,97.5,2.5
E00149516,95.6,4.4
E00149517,100,0
E00149518,97.1,2.9
E00149519,93.8,6.2
E00149520,95.3,4.7
E00149521,93.1,6.9
E00149522,95.2,4.8
E00149523,97.9,2.1
E00149524,96.2,3.8
E00149525,95.8,4.2
E00149526,96.9,3.1
E00166741,93.3,6.7
E00166746,98.6,1.4
E00166751,97.4,2.6
E00166752,93.8,6.2
E00166754,95.4,4.6
E00167298,93.1,6.9
E00167300,94.2,5.8
E00167304,90.8,9.2
E00167315,90.6,9.4
E00186539,93.2,6.8
E00186561,91.8,8.2
E00186573,92.3,7.7
E00186590,88.9,11.1
E00186607,93.7,6.3
E00186617,92.1,7.9
E00186623,92,8
E00186631,92.6,7.4
E00186651,90.2,9.8
