geography_code,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00062410,7.3,36.5,47.4,8.8
E00062411,8.9,44.4,38.5,8.1
E00062412,6.2,50.7,36.3,6.8
E00062413,10.4,40.7,38.5,10.4
E00062414,7.9,37.1,45.7,9.3
E00062415,15.5,52.4,23.3,8.7
E00062416,8.1,46.7,31.1,14.1
E00062417,9.4,35.9,41.4,13.3
E00062418,7.4,45.9,34.4,12.3
E00062419,9.1,41.7,40.2,9.1
E00062420,6.7,42.9,41.2,9.2
E00062421,8.3,40,40,11.7
E00062467,12.4,39.2,39.9,8.5
E00062490,9.1,48.4,32.3,10.2
E00062491,2.5,19.6,54.8,23.1
E00062531,42.5,42.5,11.8,3.1
E00062532,21.7,54.8,20,3.5
E00062533,42,38.7,15.1,4.2
E00062534,49.2,42.6,7.7,0.5
E00062535,43.1,33.1,20,3.8
E00062536,42.4,39.2,14.4,4
E00062537,10.7,50.4,32.2,6.6
E00062545,37.7,47.4,9.6,5.3
E00062547,16,38.2,35.9,9.9
E00062548,26.8,49,20.9,3.3
E00062549,40.5,44.4,14.3,0.8
E00062550,30,44.2,20,5.8
E00062551,30.8,51.7,13.3,4.2
E00062552,27.4,38.1,26.5,8
E00062553,62.7,25.4,10.2,1.7
E00062581,37.4,45.8,14.8,1.9
E00062582,36.7,45.8,12.7,4.8
E00062583,43.8,41.7,11.8,2.8
E00062584,28.7,41.2,22.8,7.4
E00062585,41,45.1,12.3,1.6
E00062586,5.1,44.4,40.4,10.1
E00062587,31.5,42,23.1,3.5
E00062589,32.6,45.5,17.4,4.5
E00062590,65.3,25.7,6.6,2.4
E00062591,33.6,46.6,15.8,4.1
E00062592,19.7,54.1,20.5,5.7
E00062593,40.4,43.4,14.7,1.5
E00062594,34.5,44.8,19,1.7
E00062595,35.7,40,19.1,5.2
E00062596,23.7,50.9,21.1,4.4
E00062597,30,56.4,11.4,2.1
E00062598,37.6,46.4,12,4
E00062599,44,36.2,16.4,3.4
E00062600,17.6,44.9,29.4,8.1
E00062625,8.9,40,32.6,18.5
E00062626,18.7,55.2,20.1,6
E00062627,6.1,39.5,35.1,19.3
E00062628,11.8,41.8,33.5,12.9
E00062629,22.7,41.7,25.8,9.8
E00062630,12,36,38.9,13.1
E00062631,13.7,57.3,21.8,7.3
E00062632,14.5,44.8,26.7,14
E00062633,10.9,42.2,32,14.8
E00062634,7.5,44.4,36.1,12
E00062635,10.6,36.6,40.8,12
E00062636,1.5,45.5,40.9,12.1
E00062637,17.8,43.9,26.8,11.5
E00062638,6.2,40.8,41.5,11.5
E00062640,13.5,45.2,32.5,8.7
E00062641,7.6,31.4,49.2,11.9
E00062698,18.4,43.2,32,6.4
E00062707,0,37.3,45.8,16.9
E00062708,3.6,29.7,51.4,15.2
E00062711,5.3,38.6,39.5,16.7
E00062712,1.6,24.4,48.8,25.2
E00062713,7.7,53.1,30.8,8.5
E00062714,10.6,46.3,33.5,9.6
E00062715,15,53.5,26,5.5
E00062716,28,50.8,15.9,5.3
E00062717,16.9,52.3,29.2,1.5
E00062718,25.6,45.5,24,5
E00062719,30.1,48,19.5,2.4
E00062720,16,37.1,42.8,4.1
E00062721,37,42,14.5,6.5
E00062722,39.6,42.5,12.7,5.2
E00062723,37.6,42.1,17.3,3
E00062727,27,45,21.6,6.3
E00062728,10.2,56.7,27.6,5.5
E00062729,36.1,50.8,11.5,1.6
E00062730,9.6,44,33.6,12.8
E00062731,6.9,53.1,35.4,4.6
E00062732,26,50.4,20.6,3.1
E00062733,8.3,44.7,35.6,11.4
E00062734,38.9,42.5,15.9,2.7
E00062735,36.5,38.5,15.4,9.6
E00062736,25.6,55.6,18.8,0
E00062737,44.5,41.8,11.6,2.1
E00062738,32.9,50,14.6,2.5
E00062739,34.7,51.2,13.2,0.8
E00062740,40.2,44.7,13.6,1.5
E00062741,30.3,46.9,18.6,4.1
E00062742,29.9,51.5,16.4,2.2
E00062743,38.9,39.8,16.8,4.4
E00062744,44.2,41.1,14,0.8
E00062745,33.6,40.5,21.4,4.6
E00062746,47.9,39.3,12.8,0
E00062747,49.1,34.2,11.4,5.3
E00092332,6.9,37.7,43.8,11.5
E00092333,4.8,32.7,34.7,27.9
E00092334,16.7,44.2,23.2,15.9
E00092335,8,46.4,25.9,19.6
E00092336,9.6,42.6,30.4,17.4
E00092337,6.9,41.4,37.9,13.8
E00092338,2.9,19.3,43.6,34.3
E00092487,5.3,45.4,32.9,16.4
E00092490,21.7,52.2,18.3,7.8
E00092491,7.4,44.9,33.8,14
E00092552,5.7,25.7,50,18.6
E00092553,6.1,38.9,38.2,16.8
E00092554,6.5,43.9,41.3,8.4
E00092555,9.3,33.3,38.7,18.7
E00092556,5.1,29,50,15.9
E00092557,4.1,41.9,38.7,15.2
