geography_code,sex-001,sex-002
E00062410,53.9,46.1
E00062411,51.5,48.5
E00062412,52.1,47.9
E00062413,49.2,50.8
E00062414,50.2,49.8
E00062415,51.2,48.8
E00062416,49.3,50.7
E00062417,50.8,49.2
E00062418,49.7,50.3
E00062419,51.2,48.8
E00062420,55,45
E00062421,50.9,49.1
E00062467,54.7,45.3
E00062490,53.4,46.6
E00062491,49.8,50.2
E00062531,53.6,46.4
E00062532,49.1,50.9
E00062533,53.8,46.2
E00062534,56.1,43.9
E00062535,51,49
E00062536,51.7,48.3
E00062537,55.5,44.5
E00062545,53.9,46.1
E00062547,51.1,48.9
E00062548,54,46
E00062549,54.6,45.4
E00062550,47.5,52.5
E00062551,48.3,51.7
E00062552,49.8,50.2
E00062553,48.2,51.8
E00062581,53.9,46.1
E00062582,52.5,47.5
E00062583,53.5,46.5
E00062584,53.3,46.7
E00062585,52,48
E00062586,51.1,48.9
E00062587,55.3,44.7
E00062589,55.6,44.4
E00062590,58,42
E00062591,53.7,46.3
E00062592,50.2,49.8
E00062593,51.2,48.8
E00062594,55.4,44.6
E00062595,56.3,43.8
E00062596,55.4,44.6
E00062597,50,50
E00062598,49.2,50.8
E00062599,50.4,49.6
E00062600,54.2,45.8
E00062625,52.9,47.1
E00062626,47.2,52.8
E00062627,51.3,48.7
E00062628,48.5,51.5
E00062629,49.8,50.2
E00062630,49.4,50.6
E00062631,51.2,48.8
E00062632,49.4,50.6
E00062633,52.7,47.3
E00062634,53.3,46.7
E00062635,47.4,52.6
E00062636,50.3,49.7
E00062637,47.7,52.3
E00062638,48.3,51.7
E00062640,50.4,49.6
E00062641,50.3,49.7
E00062698,53.1,46.9
E00062707,52.8,47.2
E00062708,50.7,49.3
E00062711,47.9,52.1
E00062712,47.9,52.1
E00062713,52.6,47.4
E00062714,51,49
E00062715,50,50
E00062716,53.5,46.5
E00062717,54.2,45.8
E00062718,54,46
E00062719,54.9,45.1
E00062720,46.2,53.8
E00062721,54.8,45.2
E00062722,50.2,49.8
E00062723,53.2,46.8
E00062727,54.1,45.9
E00062728,52.9,47.1
E00062729,47.3,52.7
E00062730,50.5,49.5
E00062731,52.4,47.6
E00062732,55.3,44.7
E00062733,52.2,47.8
E00062734,50.4,49.6
E00062735,51.5,48.5
E00062736,55.2,44.8
E00062737,56.8,43.2
E00062738,53,47
E00062739,53,47
E00062740,56.5,43.5
E00062741,53.4,46.6
E00062742,53,47
E00062743,51.6,48.4
E00062744,50.9,49.1
E00062745,54.5,45.5
E00062746,53.2,46.8
E00062747,59.1,40.9
E00092332,53.4,46.6
E00092333,54.4,45.6
E00092334,55.2,44.8
E00092335,47.1,52.9
E00092336,49.5,50.5
E00092337,53.7,46.3
E00092338,50.3,49.7
E00092487,50.9,49.1
E00092490,52.4,47.6
E00092491,52.6,47.4
E00092552,54.1,45.9
E00092553,53.5,46.5
E00092554,54.8,45.2
E00092555,50.8,49.2
E00092556,50.9,49.1
E00092557,52.6,47.4
E00092558,52,48
E00092559,52,48
E00092560,51.1,48.9
E00092561,51.4,48.6
E00092562,49,51
E00092563,52,48
E00092656,55.2,44.8
E00092657,57.5,42.5
E00092659,51.2,48.8
E00092660,51.6,48.4
E00092661,49,51
E00092662,56.9,43.1
E00092663,50.2,49.8
E00092664,55.9,44.1
E00092665,51.9,48.1
E00092666,52.1,47.9
E00092667,51.5,48.5
E00092668,50,50
E00092669,53.4,46.6
E00092670,49.1,50.9
E00092672,52.5,47.5
E00092674,50.3,49.7
E00092675,49.4,50.6
E00092676,45.9,54.1
E00092678,52,48
E00092679,50.9,49.1
E00092680,53.2,46.8
E00092681,52,48
E00092683,46.3,53.7
E00092684,52.3,47.7
E00092685,49.6,50.4
E00092686,57,43
E00092687,50.1,49.9
E00092753,51.9,48.1
E00092755,51.5,48.5
E00093136,51.2,48.8
E00093142,48.5,51.5
E00093255,50,50
E00093260,51.8,48.2
E00093862,49.7,50.3
E00093868,44,56
E00093869,49.1,50.9
E00094240,49.5,50.5
