geography_code,disability_3a-001,disability_3a-002
E00062410,23.6,76.4
E00062411,15.5,84.5
E00062412,14.5,85.5
E00062413,14,86
E00062414,21.9,78.1
E00062415,15.2,84.8
E00062416,19.9,80.1
E00062417,16.9,83.1
E00062418,18.8,81.3
E00062419,23.3,76.7
E00062420,17.3,82.7
E00062421,22.2,77.8
E00062467,20.8,79.2
E00062490,25.1,74.9
E00062491,12.2,87.8
E00062531,29.4,70.6
E00062532,29.9,70.1
E00062533,28.8,71.2
E00062534,33.4,66.6
E00062535,22.6,77.4
E00062536,31.1,68.9
E00062537,23.2,76.8
E00062545,33.9,66.1
E00062547,20.4,79.6
E00062548,23.2,76.8
E00062549,29.7,70.3
E00062550,29.1,70.9
E00062551,30.3,69.7
E00062552,23.8,76.2
E00062553,35.5,64.5
E00062581,32.4,67.6
E00062582,38.7,61.3
E00062583,34.6,65.4
E00062584,24.7,75.3
E00062585,30.3,69.7
E00062586,21.7,78.3
E00062587,32.6,67.4
E00062589,34.3,65.7
E00062590,39.4,60.6
E00062591,26.4,73.6
E00062592,33.1,66.9
E00062593,32.4,67.6
E00062594,36.7,63.3
E00062595,32.1,67.9
E00062596,41.3,58.7
E00062597,33.8,66.2
E00062598,26.9,73.1
E00062599,28.1,71.9
E00062600,22.6,77.4
E00062625,21.7,78.3
E00062626,26.9,73.1
E00062627,16.2,83.8
E00062628,23.5,76.5
E00062629,25.4,74.6
E00062630,17.9,82.1
E00062631,19.1,80.9
E00062632,15.8,84.2
E00062633,23,77
E00062634,14.2,85.8
E00062635,18.4,81.6
E00062636,17.9,82.1
E00062637,27,73
E00062638,21.5,78.5
E00062640,16.1,83.9
E00062641,16.2,83.8
E00062698,22.3,77.7
E00062707,20.1,79.9
E00062708,15.7,84.3
E00062711,17,83
E00062712,13.3,86.7
E00062713,18.6,81.4
E00062714,21.3,78.7
E00062715,19.2,80.8
E00062716,22.9,77.1
E00062717,25.2,74.8
E00062718,27,73
E00062719,25.3,74.7
E00062720,22.8,77.2
E00062721,28.7,71.3
E00062722,27.1,72.9
E00062723,25.8,74.2
E00062727,18,82
E00062728,25.1,74.9
E00062729,26.7,73.3
E00062730,21.1,78.9
E00062731,21,79
E00062732,27.7,72.3
E00062733,21.1,78.9
E00062734,29.1,70.9
E00062735,22,78
E00062736,20.8,79.2
E00062737,29.9,70.1
E00062738,29.3,70.7
E00062739,28.7,71.3
E00062740,37.9,62.1
E00062741,27.6,72.4
E00062742,29,71
E00062743,27.1,72.9
E00062744,26.3,73.7
E00062745,31.7,68.3
E00062746,27.7,72.3
E00062747,31.8,68.2
E00092332,18.4,81.6
E00092333,16.5,83.5
E00092334,20.3,79.7
E00092335,16.9,83.1
E00092336,23.2,76.8
E00092337,21.5,78.5
E00092338,8.7,91.3
E00092487,15.2,84.8
E00092490,31.3,68.7
E00092491,15.8,84.2
E00092552,15.5,84.5
E00092553,14.5,85.5
E00092554,15.2,84.8
E00092555,19.5,80.5
E00092556,13,87
E00092557,12.3,87.7
E00092558,19.1,80.9
E00092559,13.6,86.4
E00092560,15.6,84.4
E00092561,15,85
E00092562,14.7,85.3
E00092563,13.8,86.2
E00092656,18,82
E00092657,29.8,70.2
E00092659,22.1,77.9
E00092660,14.9,85.1
E00092661,14.3,85.7
E00092662,17.6,82.4
E00092663,19.6,80.4
E00092664,19.9,80.1
E00092665,20.2,79.8
E00092666,12.1,87.9
E00092667,15.7,84.3
E00092668,12.4,87.6
E00092669,11.9,88.1
E00092670,14.3,85.7
E00092672,14.7,85.3
E00092674,12.9,87.1
E00092675,10.4,89.6
E00092676,14.1,85.9
E00092678,14,86
E00092679,27.7,72.3
E00092680,26.5,73.5
