geography_code,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00062410,82.7,11.7,5.5
E00062411,84.1,10.9,5
E00062412,85.2,9.5,5.4
E00062413,85.4,11.3,3.3
E00062414,75.2,20.9,3.9
E00062415,79.2,15.9,4.8
E00062416,78.4,18.2,3.4
E00062417,82.5,13.2,4.3
E00062418,80.3,11.7,7.9
E00062419,75.4,19.4,5.2
E00062420,79.4,15.4,5.2
E00062421,79.8,15.1,5.1
E00062467,77.8,16.2,6
E00062490,75,16.9,8.1
E00062491,90.6,6.5,3
E00062531,69.2,20.1,10.7
E00062532,71.5,17.3,11.2
E00062533,70.4,16.7,12.8
E00062534,66.9,16.6,16.6
E00062535,77.1,13.4,9.5
E00062536,66,17.5,16.4
E00062537,72.7,17,10.2
E00062545,63.5,23.8,12.7
E00062547,83.3,12,4.6
E00062548,79.3,13.6,7.1
E00062549,69.2,18.5,12.3
E00062550,71.5,13.8,14.8
E00062551,73.8,14.3,12
E00062552,80.2,11.3,8.5
E00062553,64.3,21.1,14.5
E00062581,69.7,18.2,12.1
E00062582,59.5,22.5,17.9
E00062583,67.7,19.9,12.3
E00062584,75.9,14.8,9.3
E00062585,71.4,16.7,11.9
E00062586,78.2,12.8,9
E00062587,72.2,15.6,12.2
E00062589,67,17.9,15.1
E00062590,52.8,29.2,18
E00062591,70.1,17.6,12.3
E00062592,63.9,23.8,12.3
E00062593,60.9,25.1,14
E00062594,62.1,22.7,15.2
E00062595,69.5,17.5,13
E00062596,60,30,10
E00062597,68.1,16.8,15.2
E00062598,69.3,18,12.6
E00062599,71.5,18.9,9.6
E00062600,80.6,10.5,8.9
E00062625,80.2,14.8,4.9
E00062626,73.4,16.2,10.3
E00062627,83.9,13.5,2.6
E00062628,77,18.6,4.3
E00062629,73.4,15.9,10.7
E00062630,82.1,14.5,3.3
E00062631,78.9,16,5.1
E00062632,86.7,9.3,4.1
E00062633,76.9,17,6.1
E00062634,88.9,8.7,2.5
