geography_code,hh_size_5a-001,hh_size_5a-002,hh_size_5a-003,hh_size_5a-004
E00062410,31.4,36.5,18.2,13.9
E00062411,26.1,40.3,20.1,13.4
E00062412,32.6,32.6,18.8,16
E00062413,31.6,32.3,18.8,17.3
E00062414,25.5,46,14.6,13.9
E00062415,37.1,32.4,20,10.5
E00062416,19.9,53.7,15.4,11
E00062417,21.5,42.3,20,16.2
E00062418,28.7,33.6,17.2,20.5
E00062419,25,47,16.7,11.4
E00062420,27.3,37.2,15.7,19.8
E00062421,23.9,43,16.9,16.2
E00062467,27.7,39.4,16.8,16.1
E00062490,35.1,39.5,13.5,11.9
E00062491,13.1,37.7,22.1,27.1
E00062531,37.5,28.1,16.4,18
E00062532,23.7,33.9,15.3,27.1
E00062533,35.8,28.3,21.7,14.2
E00062534,44.8,30.1,12.6,12.6
E00062535,46.2,27.7,15.4,10.8
E00062536,38.9,29.4,16.7,15.1
E00062537,36.4,32.2,14.9,16.5
E00062545,35.1,33.3,20.2,11.4
E00062547,19.8,36.6,22.9,20.6
E00062548,28.1,35.3,18.3,18.3
E00062549,34.9,26.2,18.3,20.6
E00062550,22.2,29.1,24.8,23.9
E00062551,35.3,29.4,10.9,24.4
E00062552,34.8,24.3,16.5,24.3
E00062553,52.5,23.3,12.5,11.7
E00062581,33.8,38.2,16.6,11.5
E00062582,32.1,32.1,21.2,14.5
E00062583,42.8,24.8,14.5,17.9
E00062584,31.6,26.5,16.2,25.7
E00062585,34.4,35.2,14.8,15.6
E00062586,18.3,46.2,18.3,17.2
E00062587,25.3,30.8,17.1,26.7
E00062589,29.5,26.5,22,22
E00062590,69.9,16.3,9.6,4.2
E00062591,36.6,31,13.1,19.3
E00062592,33.9,41.3,11.6,13.2
E00062593,52.2,28.3,12.3,7.2
E00062594,29.7,29.7,20.3,20.3
E00062595,25.9,37.9,17.2,19
E00062596,45.6,31.6,12.3,10.5
E00062597,24.6,27.5,19,28.9
E00062598,44.4,27.8,12.7,15.1
E00062599,38.8,40.5,11.2,9.5
E00062600,20.9,39.6,21.6,18
E00062625,24.4,39.3,17.8,18.5
E00062626,42.1,33.1,13.5,11.3
E00062627,21.2,46,14.2,18.6
E00062628,23.1,42.6,17.8,16.6
E00062629,40.8,33.1,11.5,14.6
E00062630,26,37.6,13.3,23.1
E00062631,31.5,41.9,16.1,10.5
E00062632,23.8,28.5,23.3,24.4
E00062633,27.2,44.8,13.6,14.4
E00062634,26.3,38.3,14.3,21.1
E00062635,19.4,38.1,18.7,23.7
E00062636,17.4,43.9,14.4,24.2
E00062637,31.4,36.5,17.9,14.1
E00062638,18.6,48.1,18.6,14.7
E00062640,36.8,40,17.6,5.6
E00062641,17.8,39,22.9,20.3
E00062698,26.4,38,20.9,14.7
E00062707,17.2,44.8,19.8,18.1
E00062708,13.9,46.7,14.6,24.8
E00062711,26.1,29.6,27,17.4
E00062712,12.9,36.3,21,29.8
E00062713,41.3,44.4,11.9,2.4
E00062714,15.3,40.2,16.9,27.5
E00062715,42.5,40.2,8.7,8.7
E00062716,28.6,33.1,16.5,21.8
E00062717,43.4,41.1,10.9,4.7
E00062718,22.7,34.5,21.8,21
E00062719,32.5,43.9,13.8,9.8
E00062720,47.9,35.9,8.3,7.8
E00062721,23,40.3,20.9,15.8
E00062722,27.3,34.1,20.5,18.2
E00062723,32.1,32.1,14.5,21.4
E00062727,13.4,33.9,27.7,25
E00062728,32,40.8,20,7.2
E00062729,41.1,30.6,14.5,13.7
E00062730,24,37.6,16,22.4
E00062731,24.6,36.9,20.8,17.7
E00062732,22.3,31.5,26.9,19.2
E00062733,24.2,37.1,18.9,19.7
E00062734,26.3,32.5,24.6,16.7
E00062735,31.1,26.2,16.5,26.2
E00062736,19.3,27.7,27.7,25.2
E00062737,47.2,27.8,10.4,14.6
E00062738,28.7,34.4,18.5,18.5
E00062739,19.5,30.9,24.4,25.2
E00062740,38.6,34.8,16.7,9.8
E00062741,24.8,31.7,24.8,18.6
E00062742,18.5,40,22.2,19.3
E00062743,29.2,24.8,18.6,27.4
E00062744,21.5,31.5,23.8,23.1
E00062745,36.9,31.5,10.8,20.8
E00062746,52.5,22.9,13.6,11
E00062747,37.7,28.9,20.2,13.2
E00092332,28.5,37.7,15.4,18.5
E00092333,18.4,49,14.3,18.4
E00092334,43.1,27.7,9.5,19.7
E00092335,38.3,31.3,12.2,18.3
E00092336,26.1,31.3,20.9,21.7
E00092337,31.7,30,10,28.3
E00092338,12.2,46,18,23.7
E00092487,32.7,34.6,13.7,19
E00092490,42.1,36.8,9.6,11.4
E00092491,22.8,44.1,14.7,18.4
E00092552,25.5,41.6,15.3,17.5
E00092553,25,43.8,14.8,16.4
E00092554,31,46.5,5.8,16.8
E00092555,22.7,38.7,16,22.7
E00092556,19.7,45.8,13.4,21.1
E00092557,22.9,37.6,17,22.5
E00092558,23.4,46.2,11.7,18.6
E00092559,29.8,28.7,23.4,18.1
E00092560,20.5,38,22.9,18.7
E00092561,31,38,14,17.1
E00092562,30.2,38.8,13.7,17.3
E00092563,13.3,48.3,17.5,21
E00092656,27.8,43,13.9,15.2
E00092657,24.8,35.6,19.5,20.1
E00092659,38.1,22.7,22.7,16.5
E00092660,21.2,43.9,15.2,19.7
E00092661,18.2,45.5,16.2,20.2
E00092662,42.6,36.2,12.8,8.5
E00092663,23,36.3,16.8,23.9
E00092664,26.9,39.8,14.8,18.5
E00092665,36,43,13.2,7.9
E00092666,19.3,36.2,14.7,29.8
E00092667,23,35,19,23
E00092668,14.5,47.6,19.4,18.5
E00092669,24.5,35,23.8,16.8
E00092670,19.8,45.3,15.7,19.2
E00092672,22,40,16,22
E00092674,21.4,40.7,18.6,19.3
E00092675,27.8,38.9,19.4,13.9
E00092676,23.4,53.1,14.1,9.4
E00092678,21.7,41.6,15.5,21.1
E00092679,43.5,33.3,7.4,15.7
E00092680,38,44.9,7,10.1
E00092681,32.9,46.3,8.1,12.8
E00092683,31.4,38.6,14.3,15.7
E00092684,32.6,35.4,13.3,18.8
E00092685,20.6,45,13.9,20.6
E00092686,28.6,34.9,15.9,20.6
E00092687,22.8,41.6,16.8,18.8
E00092753,25,49.2,13.6,12.1
E00092755,26.6,37.4,16.5,19.4
E00093136,20.9,39.3,19.4,20.4
E00093142,22.6,47.8,11.3,18.3
E00093255,23.9,35.2,18.2,22.7
E00093260,22.2,37.8,15.6,24.4
E00093862,19.1,42.6,19.1,19.1
E00093868,16.3,28.8,47.6,7.2
E00093869,14.4,40.2,20.6,24.7
E00094240,14.9,54.5,15.7,14.9
E00094241,18.2,47.9,15.7,18.2
E00094242,35.9,39.4,13.4,11.3
E00094243,39.1,33.6,10,17.3
E00094244,18.6,52.7,10.1,18.6
E00094245,48.7,30.3,8.4,12.6
E00094246,21.9,30.7,26.3,21.2
E00094247,23.3,34.7,20,22
E00094248,27.7,38.1,16.1,18.1
E00094249,24.1,39.1,17.3,19.5
E00094250,15.9,36.9,17.8,29.3
E00094251,27.7,36.2,14.9,21.3
E00094252,32.5,36.5,17.5,13.5
E00094253,33.3,31.3,20,15.3
E00094254,20.8,37,18.5,23.7
E00094255,43.4,31.8,15.5,9.3
E00094256,34,42,7.3,16.7
E00094257,32.8,30.5,26.6,10.2
E00094258,21.5,41.3,20.7,16.5
E00094259,23.6,46.3,14.6,15.4
E00094260,18.4,46.3,17.6,17.6
E00094261,24.8,45.9,12.8,16.5
E00094262,23.5,37.5,16.2,22.8
E00094263,25.4,44.7,13.2,16.7
E00094264,21.5,43.8,17.4,17.4
E00094265,22.2,41.5,14.8,21.5
E00094267,26.6,46,13.7,13.7
E00094268,26.4,48.8,10.7,14
E00094269,26.2,35.7,15.1,23
E00094270,16.3,43.9,16.3,23.6
E00094271,18.2,50.4,13.2,18.2
E00094272,33.3,30,17.5,19.2
E00094273,35.3,35.3,11.8,17.6
E00094274,24.8,47.3,14,14
E00094275,31.1,32.8,19.2,16.9
E00094277,31.1,40,13.3,15.6
E00094278,20.2,62.1,5.6,12.1
E00094279,20.6,49.2,18.3,11.9
E00094280,30.5,48.4,12.5,8.6
E00094281,31.6,36.8,11.3,20.3
E00094282,19.3,46.1,17.7,16.9
E00094283,35.2,45.3,8.6,10.9
E00094284,37.7,46.7,11.5,4.1
E00094285,22.4,40.6,18.2,18.9
E00094286,26.8,39.1,12.8,21.2
E00094287,28.5,31.7,18.7,21.1
E00094288,15.9,47.6,17.2,19.3
E00094289,25.5,40.9,14.6,19
E00094290,34.6,41.7,14.2,9.4
E00094291,24.8,48.8,15.5,10.9
E00094292,44.7,29.5,11.4,14.4
E00094293,18.6,39.9,22.4,19.1
E00094294,17.6,44.7,20.2,17.6
E00094295,14.3,41.2,16.5,28
E00094296,27.7,28.5,20.8,23.1
E00094297,40.9,37.1,12.9,9.1
E00094298,23.4,42.6,13.7,20.3
E00094299,22,34.1,20.3,23.6
E00094300,23.7,48.1,13.5,14.7
E00094301,21.6,43.1,19,16.4
E00094302,34.8,37.9,15.2,12.1
E00094303,16.4,43.6,14.5,25.5
E00094304,12.3,43,19.3,25.4
E00094305,29.5,45.3,12.6,12.6
E00094306,16.5,57.1,13.2,13.2
E00094307,28.3,44,15.8,12
E00094308,23.1,49.2,13.8,13.8
E00094309,36.1,46.6,7.5,9.8
