geography_code,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00062410,89.1,5.1,1.4,4.4
E00062411,89,5.7,2.1,3.2
E00062412,91,4.2,1.4,3.5
E00062413,89,7.8,1.8,1.4
E00062414,88.2,5.3,0.7,5.9
E00062415,88.4,5.6,4.5,1.5
E00062416,89,4.8,2.7,3.4
E00062417,88.5,6.9,1.7,2.8
E00062418,87.6,5.5,3.3,3.6
E00062419,89.5,4.3,1.4,4.7
E00062420,89.7,2.9,4.4,2.9
E00062421,89,6.3,2.2,2.5
E00062467,85.7,6.5,1.8,6
E00062490,90,4.4,1.1,4.4
E00062491,90.1,5,2.1,2.7
E00062531,82.9,4.8,5.6,6.7
E00062532,85.5,4.8,5.1,4.5
E00062533,85.9,5.2,6,2.8
E00062534,86.4,3.8,3.8,6
E00062535,92.1,2.9,1.7,3.3
E00062536,86.6,4.3,1.6,7.5
E00062537,87.7,4.2,4.6,3.4
E00062545,82.7,5.8,3.5,8
E00062547,89.9,4.9,2.6,2.6
E00062548,88.9,4.8,3.6,2.7
E00062549,88.7,2.5,2.8,6
E00062550,88.7,4.1,2.7,4.5
E00062551,83.6,5.7,3.2,7.5
E00062552,88.6,4,4.4,2.9
E00062553,89.8,3.7,2.3,4.2
E00062581,83.8,5.9,4.1,6.3
E00062582,88.3,3.3,3.8,4.5
E00062583,86.9,3,4,6
E00062584,89.8,3.3,3.6,3.3
E00062585,88.6,3.5,3.5,4.3
E00062586,83.9,5.4,2.7,8.1
E00062587,84,2.8,5,8.1
E00062589,83.3,5.8,6.4,4.5
E00062590,89.5,5,2.9,2.5
E00062591,85.9,3.8,4.4,5.9
E00062592,86.2,5.3,3.7,4.9
E00062593,87.9,4.2,1.7,6.3
E00062594,87.3,3.6,2.9,6.2
E00062595,86.7,3.9,5.1,4.3
E00062596,89.2,5.2,1.2,4.4
E00062597,83,4.4,3,9.6
E00062598,88.5,2.8,3.6,5.1
E00062599,88.8,3.3,1.9,6
E00062600,81.3,9.2,4.9,4.6
E00062625,85.2,7.4,1,6.4
E00062626,89.7,3.1,3.4,3.8
E00062627,87.1,7,2,3.9
E00062628,88.6,3.9,2.8,4.7
E00062629,87,7.1,2.8,3.2
E00062630,87.7,6.7,2.2,3.4
E00062631,89.7,6.6,1.6,2.1
E00062632,88.6,6.4,1.9,3.1
E00062633,86.5,5.8,2.2,5.5
E00062634,91.6,3.5,2.9,1.9
E00062635,89.8,4.4,1.5,4.4
E00062636,87.6,5,2.5,5
E00062637,91,4.1,1.5,3.5
E00062638,88.6,5.9,1.7,3.8
E00062640,88.8,4.1,4.1,2.9
E00062641,91.4,4.8,1.4,2.4
E00062698,94.4,1.5,1.1,3
E00062707,87.5,6.4,3.4,2.7
E00062708,93.6,3.8,0.9,1.7
E00062711,89.1,4.3,3.1,3.5
E00062712,89.2,6.8,1.2,2.8
E00062713,86.7,6.2,2.2,4.9
E00062714,87.9,6.5,2.9,2.7
E00062715,90.4,6.6,2.2,0.9
E00062716,89.4,2.7,3.1,4.8
E00062717,86.5,3.9,3.9,5.7
E00062718,88.7,1.1,1.8,8.5
E00062719,87.6,2.6,5.6,4.3
E00062720,88.2,5.6,0.9,5.3
E00062721,83.1,6.5,3.9,6.5
E00062722,85.8,3.9,3.6,6.8
E00062723,88.4,3.8,3.4,4.4
E00062727,86.2,5.4,4.7,3.7
E00062728,89.2,3.5,3.5,3.9
E00062729,86.2,2.4,5.3,6.1
E00062730,84.3,9,2.3,4.3
E00062731,87.8,5.9,2.3,4
E00062732,84.8,5.5,3.6,6.1
E00062733,87.9,4.4,2.7,5
E00062734,83.7,4.4,5.2,6.7
E00062735,87.6,6.2,2.9,3.3
E00062736,89.3,3.1,3.5,4.2
E00062737,91,1.9,2.2,4.9
E00062738,83.6,2.6,5.7,8
E00062739,85.2,4.6,1.3,8.9
E00062740,85.4,4.6,4.2,5.8
E00062741,89,2.8,4.3,4
E00062742,83.1,5.6,5.6,5.6
E00062743,86.7,4.1,4.4,4.8
E00062744,85.1,3.9,4.5,6.5
E00062745,85.4,5.8,2.7,6.1
E00062746,85.3,3.8,4.3,6.6
E00062747,85.2,5.2,3.9,5.7
E00092332,87.3,7.8,2.5,2.5
E00092333,87,7.4,1.7,4
E00092334,92.4,5.1,2.5,0
E00092335,89.2,6.8,1.6,2.4
E00092336,87.5,7.4,1.5,3.7
E00092337,90.8,4.6,2.3,2.3
E00092338,89.8,7.1,1.7,1.4
E00092487,89.1,4.8,3,3
E00092490,89.9,3.7,2.3,4.1
E00092491,91,4.5,0.6,3.9
E00092552,90.2,5.8,0.9,3.1
E00092553,86.6,8.3,1.8,3.2
E00092554,91.2,3.9,0.6,4.2
E00092555,85.6,7.7,1.1,5.5
E00092556,92,5.4,0.3,2.2
E00092557,92.3,4.6,0.6,2.4
E00092558,90.3,7.2,0.8,1.7
E00092559,92.3,1.9,1.9,3.9
E00092560,94.1,1.8,1,3.1
E00092561,90.6,6.1,1.1,2.2
E00092562,89.2,6.2,2.3,2.3
E00092563,90.9,5.8,0.9,2.3
E00092656,88.2,6.4,2.7,2.7
E00092657,91.7,5.5,1,1.9
E00092659,90.6,4.9,2,2.5
E00092660,90.6,6,2.7,0.7
E00092661,91.7,3.9,1.2,3.1
E00092662,90.9,5.6,1.6,2
E00092663,91.3,3.6,2.5,2.5
