areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00073183,21.9,44.2,10,20.1,3.7
E00073184,25.9,49,4.6,18.1,2.3
E00073185,31,42,6.4,17.1,3.6
E00073186,24.3,48.5,5.5,18.7,3
E00073187,28.6,39.2,8.3,18.9,5
E00073188,27.7,49.3,4.7,16.4,1.9
E00073189,21.9,46.7,6.6,21.5,3.3
E00073190,46.8,35.2,3.7,11.6,2.8
E00073191,22.3,43.2,4.5,27.7,2.3
E00073192,27.6,35,3.7,32.7,0.9
E00073193,15.4,44.5,6.5,30.8,2.7
E00073194,23.7,50,5.3,17.1,3.9
E00073195,21,50.9,5.2,18.5,4.4
E00073196,31.3,32.3,5.7,22.9,7.8
E00073197,16.2,34.4,5.4,39.5,4.5
E00073198,31.4,36.7,6.4,16.5,9
E00073199,24.1,48.1,5.6,19.4,2.8
E00073200,38.1,36,6.4,19.1,0.4
E00073201,19.2,39,5.2,33.8,2.8
E00073202,14.2,40.4,6.5,34.9,4
E00073203,15.3,31,7.7,41.9,4
E00073204,25.5,38.1,7.3,27.5,1.6
E00073205,13.1,40.8,8.4,36.1,1.6
E00073206,17.6,40.9,5.5,33.5,2.5
E00073207,15.2,44.5,6.6,30.1,3.5
E00073208,28.4,34.1,6.6,28,2.8
E00073209,27.4,44.4,4,20.2,4
E00073210,14.7,42,9.3,33.7,0.3
E00073211,26.1,45.5,5,21.3,2.2
E00073212,29.1,40.9,5.8,19.7,4.5
E00073213,26,39.2,8.8,24.3,1.7
E00073214,23.6,48.8,4.7,20.6,2.3
E00073215,25.7,45.1,4.6,17.7,6.9
E00073216,24.9,45.5,5.2,24,0.4
E00073217,20.5,47.8,8.6,18.7,4.5
E00073218,28.6,40.6,3.8,23.5,3.5
E00073219,32.7,45.8,5.1,15.4,0.9
E00073220,30.4,36.4,4.2,23,6
E00073221,23.7,43.5,8.7,20.2,4
E00073222,19.6,51,5.8,21.2,2.6
E00073223,17.5,41.8,4.9,30.2,5.6
E00073929,14.3,35.9,7.2,39.2,3.4
E00073930,14.6,42.1,5.6,33.9,3.9
E00073931,20.4,43.5,4.3,28.3,3.5
E00073932,17.1,36.8,4.7,39.1,2.3
E00073933,31.4,39.7,5.7,20.6,2.6
E00073934,19.2,37.4,5.9,32.9,4.6
E00073935,18.2,50.6,4.8,24.2,2.2
E00073936,27.9,40.3,4,25.4,2.5
E00073937,26.4,44.9,3.8,21.1,3.8
E00073938,33.7,43.9,3.1,16.8,2.6
E00073939,20.1,48.6,8,20.5,2.8
E00073940,32.3,40.1,4.2,22.9,0.5
E00073941,21.3,45.7,3.1,26.8,3.1
E00073942,26.2,52.9,4.4,13.6,2.9
E00073943,23.9,49.5,6.7,17.5,2.5
E00073944,32.8,43.9,2.6,17.5,3.2
E00073945,21.8,41.5,6.1,27.9,2.6
E00073946,20.2,38,5.6,33.1,3.1
E00073947,25.7,49.4,5.1,18.2,1.6
E00073948,34.4,36.3,3.8,23.1,2.4
E00073949,31.3,43.6,7.2,15.9,2.1
E00073950,28.2,41.3,6.9,19.3,4.2
E00073951,32.1,47.2,3.7,15.6,1.4
E00073952,16,35,4,40.5,4.5
