areacd,disability_3a-001,disability_3a-002
E00073183,21.6,78.4
E00073184,22.3,77.7
E00073185,21.9,78.1
E00073186,20.3,79.7
E00073187,18.9,81.1
E00073188,25.8,74.2
E00073189,19.3,80.7
E00073190,35.6,64.4
E00073191,23.9,76.1
E00073192,13.7,86.3
E00073193,14.7,85.3
E00073194,26.1,73.9
E00073195,15.2,84.8
E00073196,21.6,78.4
E00073197,17.6,82.4
E00073198,35.7,64.3
E00073199,14.6,85.4
E00073200,30.3,69.7
E00073201,14.2,85.8
E00073202,15.3,84.7
E00073203,14.9,85.1
E00073204,18,82
E00073205,16.9,83.1
E00073206,17.2,82.8
E00073207,19.4,80.6
E00073208,25.3,74.7
E00073209,28.7,71.3
E00073210,14.7,85.3
E00073211,18.6,81.4
E00073212,15.7,84.3
E00073213,14.4,85.6
E00073214,16,84
E00073215,18.4,81.6
E00073216,22.6,77.4
E00073217,14.3,85.7
E00073218,12.5,87.5
E00073219,19.1,80.9
E00073220,18.3,81.7
E00073221,17.6,82.4
E00073222,22.8,77.2
E00073223,14.7,85.3
E00073929,18.1,81.9
E00073930,18.5,81.5
E00073931,21.4,78.6
E00073932,22.4,77.6
E00073933,26.9,73.1
E00073934,22.5,77.5
E00073935,21.4,78.6
E00073936,29.3,70.7
E00073937,20.1,79.9
E00073938,28.5,71.5
E00073939,20.9,79.1
E00073940,23.6,76.4
E00073941,16.3,83.7
E00073942,20.2,79.8
E00073943,17.1,82.9
E00073944,17.8,82.2
E00073945,19.3,80.7
E00073946,21.3,78.7
E00073947,20.3,79.7
E00073948,22.5,77.5
E00073949,35.2,64.8
E00073950,32.3,67.7
E00073951,26.6,73.4
E00073952,27.5,72.5
E00073953,14.3,85.7
E00073954,29.6,70.4
E00073955,14.4,85.6
E00073956,16.2,83.8
E00073957,21.6,78.4
E00073958,17.2,82.8
E00073959,11.2,88.8
E00073960,14.4,85.6
E00073961,18,82
E00073962,11.9,88.1
E00073963,16.5,83.5
E00073964,22.1,77.9
E00074302,25.7,74.3
E00074303,15.2,84.8
E00074304,8.6,91.4
E00074306,12.8,87.2
E00074308,13.3,86.7
E00074309,12.5,87.5
E00074311,15.7,84.3
E00074312,12.7,87.3
E00074317,11.8,88.2
E00074319,16.1,83.9
E00074320,12.4,87.6
E00074321,11.1,88.9
E00074326,19.2,80.8
E00074440,15.7,84.3
E00074441,15.7,84.3
E00074442,13.9,86.1
E00074443,18.6,81.4
E00074444,21.5,78.5
E00074445,12.3,87.7
E00074446,13,87
E00074448,10.7,89.3
E00074449,14.4,85.6
E00074450,17.2,82.8
E00074451,15.4,84.6
E00074452,14.4,85.6
E00074453,15.8,84.2
E00074454,8.9,91.1
E00074455,11.8,88.2
E00074456,12.8,87.2
E00074457,10.6,89.4
E00074588,8.5,91.5
E00074589,9.2,90.8
E00074590,15.3,84.7
E00074591,20.2,79.8
E00074592,13.7,86.3
E00074593,20.4,79.6
E00074594,14.6,85.4
E00074595,7.9,92.1
E00074598,16,84
E00074600,12,88
E00074601,19.1,80.9
E00074602,17.3,82.7
E00074603,16.7,83.3
E00074604,17.8,82.2
E00074606,19.1,80.9
E00074638,20.8,79.2
E00074639,12.3,87.7
E00074640,11.8,88.2
E00074641,31.3,68.7
E00074642,12.1,87.9
E00074643,14.4,85.6
E00074644,14.5,85.5
E00074645,12.2,87.8
E00074646,16.1,83.9
E00074647,6.3,93.7
E00074648,22.1,77.9
E00074649,13.3,86.7
E00074650,13.3,86.7
E00074651,10.1,89.9
E00074652,15.7,84.3
E00074653,14,86
E00074654,14.7,85.3
E00074655,14.9,85.1
E00074656,16.7,83.3
E00074657,16.6,83.4
E00074658,13.7,86.3
E00074659,16.9,83.1
E00074660,17.3,82.7
E00074661,14.9,85.1
E00074662,20.8,79.2
E00074663,17.8,82.2
E00074664,10.7,89.3
E00074665,9.2,90.8
E00074666,22.4,77.6
E00074667,14.1,85.9
E00074668,15.9,84.1
E00074669,22.4,77.6
E00074670,18.6,81.4
E00074671,16.2,83.8
E00074672,25.7,74.3
E00074673,32.4,67.6
E00074674,16.7,83.3
E00074675,20.9,79.1
E00074676,36.1,63.9
E00074677,27,73
E00074678,20.8,79.2
E00074679,20.2,79.8
E00074680,26.1,73.9
E00074681,18.1,81.9
E00074682,21,79
E00074683,26.2,73.8
E00074684,20.2,79.8
E00074685,21.7,78.3
E00074686,22.8,77.2
E00074687,34.2,65.8
E00074688,15.4,84.6
E00074689,18.8,81.3
E00074690,14.6,85.4
E00074691,22.4,77.6
E00074692,13.6,86.4
E00074693,14.5,85.5
E00074694,12.7,87.3
E00074695,21.5,78.5
E00074696,12.3,87.7
E00074697,18.2,81.8
E00074698,10.6,89.4
E00074699,22.2,77.8
E00074700,22,78
E00074701,27.2,72.8
E00074702,22.1,77.9
E00074703,24.3,75.7
E00074704,16.4,83.6
E00074705,14.1,85.9
E00074706,23.9,76.1
E00074707,18.1,81.9
E00074708,14.2,85.8
E00074709,26.2,73.8
E00074711,15.1,84.9
E00074712,17.9,82.1
E00074713,15.2,84.8
E00074714,11.8,88.2
E00074715,16.6,83.4
E00074716,18,82
E00074717,22.8,77.2
E00074718,10.4,89.6
E00074719,17.1,82.9
E00074720,15.1,84.9
E00074721,6,94
E00074722,11.3,88.7
E00074723,21.2,78.8
E00074724,13.3,86.7
E00074725,15.7,84.3
E00074726,14.5,85.5
E00074728,19.4,80.6
E00074729,20.1,79.9
E00074730,17.9,82.1
E00074731,15.4,84.6
E00074732,13.4,86.6
E00074733,15.5,84.5
