areacd,heating_type_3a-001,heating_type_3a-002
E00073183,0.8,99.2
E00073184,1.6,98.4
E00073185,0.7,99.3
E00073186,0,100
E00073187,0,100
E00073188,2.5,97.5
E00073189,0,100
E00073190,0.8,99.2
E00073191,0.8,99.2
E00073192,0,100
E00073193,0.7,99.3
E00073194,0.9,99.1
E00073195,0,100
E00073196,1.6,98.4
E00073197,0.6,99.4
E00073198,0.8,99.2
E00073199,2.9,97.1
E00073200,2.3,97.7
E00073201,0.8,99.2
E00073202,0,100
E00073203,1.4,98.6
E00073204,0,100
E00073205,1.8,98.2
E00073206,1.1,98.9
E00073207,1.5,98.5
E00073208,0,100
E00073209,2.2,97.8
E00073210,1.4,98.6
E00073211,1.5,98.5
E00073212,3,97
E00073213,2.5,97.5
E00073214,0,100
E00073215,1.8,98.2
E00073216,0,100
E00073217,1.4,98.6
E00073218,0.7,99.3
E00073219,1.4,98.6
E00073220,0.7,99.3
E00073221,3.1,96.9
E00073222,0.7,99.3
E00073223,0,100
E00073929,1.6,98.4
E00073930,0,100
E00073931,0.9,99.1
E00073932,0,100
E00073933,0.9,99.1
E00073934,1.7,98.3
E00073935,0,100
E00073936,0.9,99.1
E00073937,0,100
E00073938,1.7,98.3
E00073939,0.8,99.2
E00073940,1,99
E00073941,0,100
E00073942,1.5,98.5
E00073943,0,100
E00073944,0.9,99.1
E00073945,2.3,97.7
E00073946,2.8,97.2
E00073947,0.9,99.1
E00073948,0,100
E00073949,0.8,99.2
E00073950,0.6,99.4
E00073951,0.8,99.2
E00073952,0,100
E00073953,0.9,99.1
E00073954,1.7,98.3
E00073955,0,100
E00073956,1.6,98.4
E00073957,0,100
E00073958,0.8,99.2
E00073959,0.7,99.3
E00073960,1.6,98.4
E00073961,1.6,98.4
E00073962,0.8,99.2
E00073963,1.3,98.7
E00073964,0,100
E00074302,0.8,99.2
E00074303,6.2,93.8
E00074304,0.8,99.2
E00074306,0.8,99.2
E00074308,0,100
E00074309,0,100
E00074311,4.3,95.7
E00074312,7.4,92.6
E00074317,0,100
E00074319,1.5,98.5
E00074320,0,100
E00074321,0,100
E00074326,4.7,95.3
E00074440,0,100
E00074441,1.5,98.5
E00074442,0,100
E00074443,2.7,97.3
E00074444,0,100
E00074445,0,100
E00074446,0,100
E00074448,0,100
E00074449,0,100
E00074450,0,100
E00074451,0,100
E00074452,0,100
E00074453,0,100
E00074454,2.3,97.7
E00074455,0,100
E00074456,0.7,99.3
E00074457,0.8,99.2
E00074588,0.8,99.2
E00074589,0.9,99.1
E00074590,1.3,98.7
E00074591,0,100
E00074592,0.7,99.3
E00074593,0,100
E00074594,1.2,98.8
E00074595,1,99
E00074598,0,100
E00074600,0,100
E00074601,0.9,99.1
E00074602,1.4,98.6
E00074603,0.9,99.1
E00074604,0.7,99.3
E00074606,0.8,99.2
E00074638,1.4,98.6
E00074639,0,100
E00074640,0,100
E00074641,0,100
E00074642,2.5,97.5
E00074643,1.6,98.4
E00074644,0,100
E00074645,0,100
E00074646,0,100
E00074647,0.8,99.2
E00074648,0.8,99.2
E00074649,0,100
E00074650,0.8,99.2
E00074651,1.5,98.5
E00074652,0.8,99.2
E00074653,0,100
E00074654,0,100
E00074655,0,100
E00074656,0,100
E00074657,0,100
E00074658,0,100
E00074659,0.7,99.3
E00074660,0,100
E00074661,0.7,99.3
E00074662,0,100
E00074663,0,100
E00074664,0,100
