areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00000668,56.9,43.1
E00000669,48.4,51.6
E00000670,49,51
E00000671,56.9,43.1
E00000672,49.9,50.1
E00000674,60.3,39.7
E00000675,46.4,53.6
E00000676,54.4,45.6
E00000677,37.8,62.2
E00000678,43.5,56.5
E00000679,52.7,47.3
E00000681,47,53
E00000682,66.9,33.1
E00000683,60.6,39.4
E00000684,50.3,49.7
E00000685,25.1,74.9
E00000686,30.3,69.7
E00000715,43.2,56.8
E00000718,50.6,49.4
E00000719,33.7,66.3
E00000721,41.2,58.8
E00000722,59.7,40.3
E00002383,56.2,43.8
E00002385,51.9,48.1
E00002386,57.8,42.2
E00002388,52.9,47.1
E00002390,54.7,45.3
E00002392,48,52
E00002393,51.7,48.3
E00002398,65,35
E00002406,49.5,50.5
E00002407,45.4,54.6
E00002408,42.6,57.4
E00002409,51.9,48.1
E00002410,44,56
E00002411,45.7,54.3
E00002412,45.5,54.5
E00002414,41.2,58.8
E00002415,46.2,53.8
E00002416,40.5,59.5
E00002420,51.6,48.4
E00002421,43.7,56.3
E00002639,56.1,43.9
E00002640,59.7,40.3
E00002641,52.4,47.6
E00002642,40.3,59.7
E00002643,47.6,52.4
E00002644,48.8,51.2
E00002645,56.7,43.3
E00002646,45.9,54.1
E00002647,61.3,38.7
E00002648,48.7,51.3
E00002649,51.5,48.5
E00002650,46.2,53.8
E00002651,61.8,38.2
E00002652,58.7,41.3
E00002653,50,50
E00002654,50.7,49.3
E00002655,61.2,38.8
E00002657,53.7,46.3
E00002658,49.4,50.6
E00002659,52.7,47.3
E00002683,53.6,46.4
E00002684,58.7,41.3
E00002685,57.1,42.9
E00002686,40.5,59.5
E00002687,33.9,66.1
E00002688,64.7,35.3
E00002689,28.6,71.4
E00002690,66.2,33.8
E00002691,35.3,64.7
E00002693,30.5,69.5
E00002694,52.9,47.1
E00002696,49.9,50.1
E00002698,55.4,44.6
E00002700,43.8,56.2
E00002701,27.5,72.5
E00002703,42.3,57.7
E00002704,40.8,59.2
E00002705,63.1,36.9
E00002708,38.8,61.2
E00002710,64.2,35.8
E00002711,52.2,47.8
E00002713,43.6,56.4
E00002714,65.6,34.4
E00002716,45.3,54.7
E00002718,61.3,38.7
E00002719,51.9,48.1
E00002720,62.3,37.7
E00002721,46.4,53.6
E00002722,48.7,51.3
E00002723,35.7,64.3
E00002724,55.8,44.2
E00002725,59,41
E00002726,51.8,48.2
E00002727,51.3,48.7
E00002731,30.6,69.4
E00002734,41.3,58.7
E00002736,37.2,62.8
E00002824,59.5,40.5
E00002825,52.1,47.9
E00002826,66,34
E00002828,72.8,27.2
E00002830,74.5,25.5
E00002831,67.2,32.8
E00002833,58.2,41.8
E00002838,68.6,31.4
E00004282,51.7,48.3
E00004283,63.7,36.3
E00004284,56,44
E00004285,43,57
E00004286,53.7,46.3
E00004287,40.8,59.2
E00004288,49.2,50.8
E00004289,49.5,50.5
E00004290,48,52
E00004291,59.9,40.1
E00004292,55.6,44.4
E00004293,51.9,48.1
E00004294,49.8,50.2
E00004295,54.1,45.9
E00004296,54.6,45.4
E00004297,50,50
E00004298,63.3,36.7
E00004299,65.2,34.8
E00004300,50.3,49.7
E00004301,32.1,67.9
E00004302,55.1,44.9
E00004303,60.1,39.9
E00004304,51.5,48.5
E00004305,44.1,55.9
E00004306,49.8,50.2
E00004307,68,32
E00004308,68.8,31.2
E00004309,50.7,49.3
E00004310,58.7,41.3
E00004311,67.1,32.9
E00004312,57.3,42.7
E00004313,39.3,60.7
E00004314,48.2,51.8
E00004315,57.5,42.5
E00004316,49,51
E00004317,64.7,35.3
E00004318,56.2,43.8
E00004319,57.5,42.5
E00004321,42.9,57.1
E00004322,56.1,43.9
E00004323,54.8,45.2
E00004324,51.2,48.8
E00004325,44.4,55.6
E00004326,42.7,57.3
E00004327,40.1,59.9
E00004328,34.6,65.4
E00004329,36.6,63.4
E00004330,38.9,61.1
E00004331,46.8,53.2
E00004332,41.9,58.1
E00004334,44.4,55.6
E00004336,36.4,63.6
E00004339,36.2,63.8
E00004340,28.8,71.2
E00004345,54.9,45.1
E00004346,58.8,41.2
E00004347,56.2,43.8
E00004348,50.7,49.3
E00004349,63.2,36.8
E00004350,47.7,52.3
E00004351,68.8,31.3
E00004352,57.1,42.9
E00004353,44.9,55.1
E00004354,51.2,48.8
E00004355,55.2,44.8
E00004356,47.5,52.5
E00004357,51.9,48.1
E00004358,43.9,56.1
E00004359,53.2,46.8
E00004360,42.2,57.8
E00004361,53.2,46.8
E00004405,67.8,32.2
E00004406,66.3,33.7
E00004407,52.9,47.1
E00004410,70.3,29.7
E00004413,51.1,48.9
E00004415,59.7,40.3
E00004419,37.1,62.9
E00004421,50,50
E00004422,51.4,48.6
E00004430,56.7,43.3
E00004604,42.7,57.3
E00004605,60.5,39.5
E00004606,44.2,55.8
E00004607,40.4,59.6
E00004608,51.9,48.1
E00004612,37.4,62.6
E00004613,51.7,48.3
E00004614,42.3,57.7
E00004615,58.3,41.7
E00004616,62.4,37.6
E00004617,45.9,54.1
E00004618,52.4,47.6
E00004619,49.5,50.5
E00004620,44.7,55.3
E00004621,65.6,34.4
E00004622,52.2,47.8
E00004623,50,50
E00004624,47.8,52.2
E00004625,52.3,47.7
E00004626,35.6,64.4
E00004627,55.8,44.2
E00004628,54.3,45.7
E00004629,45.2,54.8
E00004630,50,50
E00004631,53.6,46.4
E00004632,52.3,47.7
E00004633,53.1,46.9
E00004634,46.3,53.7
E00004635,56.6,43.4
E00004636,53.4,46.6
E00004637,51.5,48.5
E00004638,54.7,45.3
E00004639,58.3,41.7
E00004640,51,49
E00004641,55.2,44.8
E00004642,58.5,41.5
E00004643,45.5,54.5
E00004644,54.2,45.8
E00004645,36,64
E00004766,47.3,52.7
E00004767,52.3,47.7
E00004768,44.3,55.7
E00004769,41,59
E00004770,57.6,42.4
E00004774,43.3,56.7
E00004775,45.4,54.6
E00004776,50.6,49.4
E00004777,53.5,46.5
E00004781,44.6,55.4
E00004785,59.8,40.2
E00004786,38.4,61.6
E00004787,48.1,51.9
E00004788,42.5,57.5
E00004789,44.8,55.2
E00004790,47.7,52.3
E00004791,60.6,39.4
E00004792,50.9,49.1
E00004793,47.2,52.8
E00004794,53.2,46.8
E00004795,53.4,46.6
E00004796,51,49
E00004797,47.4,52.6
E00004798,43.7,56.3
E00004799,45.8,54.2
E00004801,46.6,53.4
E00004802,42.9,57.1
E00004803,59.1,40.9
E00004804,44.1,55.9
E00004805,50,50
E00004806,50.6,49.4
E00004807,41.6,58.4
E00004809,43.4,56.6
E00004810,48.4,51.6
E00004811,46.9,53.1
E00004812,58.2,41.8
E00004813,53.9,46.1
E00004814,55.3,44.7
E00004816,56.9,43.1
E00004817,55.3,44.7
E00004818,40.9,59.1
E00004819,62,38
E00004820,51.8,48.2
E00004821,57.6,42.4
E00004822,65.5,34.5
E00004823,51.7,48.3
E00004824,53.7,46.3
E00004825,58.4,41.6
E00004826,47.8,52.2
E00004827,55,45
E00004828,53.8,46.2
E00004829,50,50
E00004830,48.3,51.7
E00004831,61.2,38.8
E00004833,54,46
E00004834,57.7,42.3
E00004835,46.9,53.1
E00004836,45.7,54.3
E00004837,57.5,42.5
E00004838,60.8,39.2
E00004839,50.1,49.9
E00004840,49.8,50.2
E00004841,57.4,42.6
E00004842,59.8,40.2
E00004843,55.6,44.4
E00004844,56.4,43.6
E00004845,51.6,48.4
E00004846,47.2,52.8
E00004847,49.1,50.9
E00004848,36.9,63.1
E00004849,54.3,45.7
E00004850,53.9,46.1
E00004851,59.4,40.6
E00004852,62.4,37.6
E00004853,41.2,58.8
E00023434,54.1,45.9
E00023435,57.3,42.7
E00023438,36.1,63.9
E00023439,41.3,58.7
E00023441,52.8,47.2
E00174681,39.9,60.1
E00174686,30.5,69.5
E00174894,30.6,69.4
E00174895,46.9,53.1
E00174901,55.7,44.3
E00174902,54.8,45.2
E00178752,51.7,48.3
E00178756,51.2,48.8
E00178816,49.6,50.4
E00178907,32.4,67.6
E00178929,41.9,58.1
E00178955,34,66
E00178957,33.8,66.2
E00179019,63.2,36.8
E00190403,52,48
E00190415,27.7,72.3
E00190416,46.9,53.1
E00190422,48.4,51.6
E00190430,50.9,49.1
E00190452,41.6,58.4
E00190461,24,76
