areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00000668,68.8,21.4,3.6,6.3
E00000669,60.3,16.4,4.8,18.5
E00000670,70.1,12.9,0,17
E00000671,69.3,7.3,5.1,18.2
E00000672,69.2,11.2,4.9,14.7
E00000674,72.9,17.8,6.2,3.1
E00000675,69.6,17.6,2.4,10.4
E00000676,75.5,12.2,0.7,11.6
E00000677,56.1,13.8,2.4,27.6
E00000678,62.3,14.6,10,13.1
E00000679,53.4,9.9,3.1,33.6
E00000681,64.7,13.8,5.2,16.4
E00000682,72.6,9.7,4.8,12.9
E00000683,69.6,13,2.6,14.8
E00000684,63.3,5.8,5.8,25.2
E00000685,39.4,18.3,3.4,38.9
E00000686,49.1,8,6.3,36.6
E00000715,61.5,7.7,5.8,25
E00000718,64.1,16.2,5.1,14.5
E00000719,55.2,14.9,9,20.9
E00000721,66.9,8.8,6.6,17.7
E00000722,81.2,11.1,2.6,5.1
E00002383,66.4,6.8,11,15.8
E00002385,67.8,17.4,3.3,11.6
E00002386,77.8,6.7,3,12.6
E00002388,72.9,14,1.6,11.6
E00002390,71.5,7.6,1.7,19.2
E00002392,62.5,15.5,3.5,18.5
E00002393,75.7,7,2.1,15.2
E00002398,77.8,14.8,0,7.4
E00002406,66.9,14.1,2.8,16.2
E00002407,61,13.8,4.1,21.1
E00002408,66.7,4.3,2.6,26.5
E00002409,73.2,8,4.5,14.3
E00002410,75.5,9.1,0.7,14.7
E00002411,74.7,8.7,2.7,14
E00002412,72.2,7.2,1,19.6
E00002414,53,10.1,7.4,29.5
E00002415,68.9,6.1,2.3,22.7
E00002416,63,7.6,1.6,27.7
E00002420,68.1,12.4,2.7,16.8
E00002421,53,9.4,4,33.7
E00002639,72.4,12.9,2.4,12.4
E00002640,77.7,8.7,0,13.6
E00002641,77.3,6.1,0,16.7
E00002642,49.1,16,6.1,28.8
E00002643,74.1,13,1.9,11.1
E00002644,67.2,10.7,4.1,18
E00002645,76.5,15.7,2,5.9
E00002646,61.4,6.1,3.5,28.9
E00002647,78.8,12.7,0.8,7.6
E00002648,64.7,14.7,3.4,17.2
E00002649,68.1,6.2,1.8,23.9
E00002650,61.4,15.9,5.3,17.4
E00002651,72.4,8.9,3.3,15.4
E00002652,78.7,8.5,2.8,9.9
E00002653,71.6,9.5,6.9,12.1
E00002654,72.7,11.5,5.8,10.1
E00002655,80.3,9.4,0,10.3
E00002657,62.8,9.7,4.4,23
E00002658,75.9,8.6,2.6,12.9
E00002659,73.1,11.7,1.4,13.8
E00002683,72.6,8.8,0.9,17.7
E00002684,83.6,8.6,0.8,7
E00002685,75.6,11.4,0.8,12.2
E00002686,71.2,11,3.4,14.4
E00002687,54.2,13.6,3,29.2
E00002688,73.9,14.4,1.8,9.9
E00002689,50.7,8.5,2.8,38
E00002690,77.9,7.1,0,15
E00002691,54,8.8,2.9,34.3
E00002693,46.7,11.5,3,38.8
E00002694,54.8,12.9,3.2,29
E00002696,60.9,17.3,1.5,20.3
E00002698,75.4,10.7,0.8,13.1
E00002700,53.8,11.3,4.3,30.6
E00002701,47.2,23.4,2.3,27.1
E00002703,62.4,12,3,22.6
E00002704,56.7,19.7,1.6,22
E00002705,76,4,9.6,10.4
E00002708,66,6.8,2.5,24.7
E00002710,79,10,1,10
E00002711,72.4,8.1,4.1,15.4
E00002713,62.4,14.4,8,15.2
E00002714,70.1,14.9,1.1,13.8
E00002716,60.8,10.8,1.5,26.9
E00002718,80,9.2,0,10.8
E00002719,63.8,17,3.5,15.6
E00002720,72.6,8.2,0,19.2
E00002721,66.9,13.4,4.9,14.8
E00002722,72.5,8.7,0.7,18.1
E00002723,63,17.5,3.9,15.6
E00002724,77.6,9.6,4.8,8
E00002725,73.8,15.9,0.8,9.5
E00002726,70.2,12.5,1.9,15.4
E00002727,69.9,13,0.7,16.4
E00002731,44,19.2,2.6,34.2
E00002734,57.9,19,1.6,21.4
E00002736,40,11.8,11.3,36.9
E00002824,60.6,19.5,5,14.9
E00002825,73.5,11.6,1.4,13.6
E00002826,77.4,8.4,1.9,12.3
E00002828,83.6,7.8,4.3,4.3
E00002830,89,5.9,0,5.1
E00002831,84.6,9.6,1.3,4.5
E00002833,76.3,10.5,1.6,11.6
E00002838,87.7,5.8,2.2,4.3
E00004282,75.4,9.5,1.6,13.5
E00004283,81.9,6.3,2.4,9.4
E00004284,77.9,12.3,0.8,9
E00004285,61.1,14.5,0.8,23.7
E00004286,72.3,8.8,1.4,17.6
E00004287,58.9,16.8,2.8,21.5
E00004288,66.7,11.4,2.4,19.5
E00004289,61.6,17,0.9,20.5
E00004290,67.3,9.8,3.3,19.6
E00004291,67.4,18.6,3.9,10.1
E00004292,57.3,21.4,6,15.4
E00004293,68.6,18.6,2,10.8
E00004294,73,8.6,2.1,16.3
E00004295,74.5,10,2,13.5
E00004296,65.9,19.6,2.2,12.3
E00004297,69.2,8.4,2.1,20.3
E00004298,79.4,14,0.9,5.6
E00004299,80.3,11,1.6,7.1
E00004300,67.9,16.8,2.3,13
E00004301,49.5,14,6.1,30.4
E00004302,71.2,5.9,0.8,22
E00004303,81.7,11.9,0.9,5.5
E00004304,75,8.1,1.9,15
E00004305,65,15,5,15
E00004306,72.3,9.9,2.1,15.6
E00004307,81.4,13.6,0.7,4.3
E00004308,82.8,9.5,0,7.8
E00004309,72.1,12.5,1,14.4
E00004310,83.9,8.1,2.4,5.6
E00004311,80.6,15.3,0,4.1
E00004312,75.2,8.3,2.5,14
E00004313,74.8,9.6,0.9,14.8
E00004314,64.4,11.4,2,22.1
E00004315,73.4,14.8,0,11.7
E00004316,74.3,0.9,0.9,23.9
E00004317,80.2,9,3.6,7.2
E00004318,75,15.3,2.4,7.3
E00004319,83.6,3.7,0.7,11.9
E00004321,74.8,10.4,3.5,11.3
E00004322,76.6,9.9,2.7,10.8
E00004323,69.3,11.9,4,14.9
E00004324,82,9,3.6,5.4
E00004325,61,14.3,4.8,20
E00004326,69.4,7.2,1.8,21.6
E00004327,67.2,7,5.5,20.3
E00004328,71.9,12.3,3.5,12.3
E00004329,70.9,9,2.2,17.9
E00004330,71.4,8.8,2,17.7
E00004331,68.5,15.7,3.7,12
E00004332,76.4,10.1,2.2,11.2
E00004334,67,7,2,24
E00004336,61.7,8.4,3.6,26.3
E00004339,65.5,6.9,1.5,26.1
E00004340,48.6,15.9,2.8,32.7
E00004345,76.4,10,2.7,10.9
E00004346,74.2,18.6,3.1,4.1
E00004347,80,10,1.1,8.9
E00004348,71.1,12,1.8,15.1
E00004349,79,13.3,1,6.7
E00004350,72.5,15,0.8,11.7
E00004351,93.1,3,1,3
E00004352,72.7,12.7,5.5,9.1
E00004353,75.5,8.3,2,14.2
E00004354,78.8,8.1,3,10.1
E00004355,74.1,16.1,2.7,7.1
E00004356,78.6,11.6,0.9,8.9
E00004357,71.1,15.5,5.2,8.2
E00004358,70.1,11.8,4.2,13.9
E00004359,74,12,2,12
E00004360,76.6,6.5,4.7,12.1
E00004361,81.3,7.3,0,11.5
E00004405,87.8,7,0.9,4.3
E00004406,81.7,9.6,1.7,7
E00004407,79.2,7.6,1.4,11.8
E00004410,86.5,9.9,0,3.6
E00004413,72.2,10.3,3.1,14.4
E00004415,81.5,4.8,4,9.7
E00004419,73.2,9.4,0.7,16.7
E00004421,80.2,8.3,3.3,8.3
E00004422,79.3,4.9,0,15.9
E00004430,78.1,11.4,0,10.5
E00004604,56.8,11.9,4,27.3
E00004605,70.5,16.2,2.9,10.5
E00004606,74.5,10.5,2,13.1
E00004607,66.4,6.4,3.2,24
E00004608,64.9,21.4,5.3,8.4
E00004612,45.8,10.6,5.6,38
E00004613,72.8,6.6,0.7,19.9
E00004614,61,11.4,4.4,23.2
E00004615,78.5,17.2,0,4.3
E00004616,83.2,8,0,8.8
E00004617,73.4,11,0.9,14.7
E00004618,77.1,9.3,0,13.6
E00004619,63.6,13.1,0,23.4
E00004620,67.4,8.3,2.8,21.5
E00004621,75.6,11.4,4.1,8.9
E00004622,74.2,10.1,0,15.7
E00004623,63,17,1.5,18.5
E00004624,66.7,17.9,0.8,14.6
E00004625,69.5,12.4,3.4,14.7
E00004626,57.1,4.9,2.4,35.6
E00004627,64.9,10.8,4.5,19.8
E00004628,59.6,17.2,6.1,17.2
E00004629,74.1,7.4,1.9,16.7
E00004630,64.4,7.4,5.2,23
E00004631,78,8.1,0.8,13
E00004632,62.2,8.1,8.8,20.9
E00004633,58.8,21.6,4.9,14.7
E00004634,72,11.4,1.5,15.2
E00004635,70.1,17.9,3.4,8.5
E00004636,63.2,13.2,3.8,19.8
E00004637,62.1,17.6,5.5,14.8
E00004638,62.2,11.9,5.2,20.7
E00004639,65.7,12.1,4,18.2
E00004640,61.6,13.7,6.8,17.8
E00004641,54.8,28.6,4.8,11.9
E00004642,60.3,16.8,6.1,16.8
E00004643,64.8,8.9,0.6,25.7
E00004644,58.5,21.5,3.1,16.9
E00004645,52.3,12.6,4.5,30.6
E00004766,71.6,7.8,0.9,19.8
E00004767,67.1,13.2,3.3,16.4
E00004768,65.9,8.9,7.3,17.9
E00004769,65.2,8.5,0.7,25.5
E00004770,80,8.2,1.2,10.6
E00004774,63.9,15.7,1.9,18.5
E00004775,69,10.3,0,20.7
E00004776,72.9,12.1,0.7,14.3
E00004777,59.8,20.5,6,13.7
