areacd,in_full_time_education-001,in_full_time_education-002
E00103528,14.7,85.3
E00103529,17.4,82.6
E00103530,16.6,83.4
E00103531,10.9,89.1
E00103532,12.6,87.4
E00103533,44.3,55.7
E00103534,16.7,83.3
E00103535,9.6,90.4
E00103536,17.4,82.6
E00103537,14.7,85.3
E00103538,6.5,93.5
E00103539,8.2,91.8
E00103540,10.9,89.1
E00103541,13.3,86.7
E00103542,15.8,84.2
E00103543,16.8,83.2
E00103544,17.4,82.6
E00103545,8.6,91.4
E00103546,16.7,83.3
E00103547,6.4,93.6
E00103548,13.8,86.2
E00103549,14.8,85.2
E00103550,14.5,85.5
E00103551,13.2,86.8
E00103552,16.3,83.7
E00103553,11.8,88.2
E00103554,18.8,81.2
E00103555,11.8,88.2
E00103556,10.2,89.8
E00103558,14.1,85.9
E00103559,24.2,75.8
E00103561,17.9,82.1
E00103562,22.1,77.9
E00103563,28.3,71.7
E00103564,20.2,79.8
E00103565,7.1,92.9
E00103566,23.9,76.1
E00103567,9.3,90.7
E00103568,9.4,90.6
E00103569,15.5,84.5
E00103570,6.4,93.6
E00103571,5.7,94.3
E00103572,9,91
E00103573,12.9,87.1
E00103574,17.9,82.1
E00103575,19.1,80.9
E00103576,11.3,88.7
E00103577,25.8,74.2
E00103578,18.7,81.3
E00103579,16.2,83.8
E00103580,13.3,86.7
E00103581,12.8,87.2
E00103582,11.7,88.3
E00103583,20.6,79.4
E00103584,15.5,84.5
E00103585,15.7,84.3
E00103586,9.5,90.5
E00103587,12.9,87.1
E00103588,11.8,88.2
E00103589,12.3,87.7
E00103590,10.7,89.3
E00103591,12.1,87.9
E00103592,16.2,83.8
E00103593,12.4,87.6
E00103594,19.3,80.7
E00103595,10.9,89.1
E00103596,7.4,92.6
E00103598,17.2,82.8
E00103599,11.7,88.3
E00103600,13.8,86.2
E00103603,19.3,80.7
E00103604,16.3,83.7
E00103605,11.6,88.4
E00103606,11.2,88.8
E00103608,24.6,75.4
E00103609,17.1,82.9
E00103610,9.3,90.7
E00103611,9.6,90.4
E00103612,9.2,90.8
E00103613,19.6,80.4
E00103614,19.7,80.3
E00103615,14.7,85.3
E00103616,33.2,66.8
E00103617,13,87
E00103619,14,86
E00103620,19.5,80.5
E00103621,14.9,85.1
E00103622,20.9,79.1
E00103623,14.8,85.2
E00103624,14.6,85.4
E00103625,7.1,92.9
E00103626,6.5,93.5
E00103627,5,95
E00103628,15.4,84.6
E00103629,16.9,83.1
E00103630,16.4,83.6
E00103631,15.7,84.3
E00103632,10.8,89.2
E00103633,15.8,84.2
E00103634,12.1,87.9
E00103635,9.8,90.2
E00103636,16.9,83.1
E00103637,13.4,86.6
E00103638,10.9,89.1
E00103639,7.5,92.5
E00103640,18.8,81.2
E00103641,6.6,93.4
E00103642,16.5,83.5
E00103643,13.5,86.5
E00103644,8.7,91.3
E00103645,16.7,83.3
E00103646,21.8,78.2
E00103647,18.6,81.4
E00103648,17,83
E00103649,13.1,86.9
E00103650,17.1,82.9
E00103654,14.1,85.9
E00103655,16.5,83.5
E00103656,20.6,79.4
E00103657,16.6,83.4
E00103658,13.6,86.4
E00103659,16.5,83.5
E00103660,22,78
E00103661,10.1,89.9
E00103662,13.6,86.4
E00103664,20.8,79.2
E00103665,17,83
E00103666,16.4,83.6
E00103667,18.8,81.2
E00103668,9.6,90.4
E00103669,9.5,90.5
E00103670,13,87
E00103671,6.4,93.6
E00103672,4.4,95.6
E00103673,12.2,87.8
E00103674,10.5,89.5
E00103675,23.7,76.3
E00103676,6.5,93.5
E00103677,7.9,92.1
E00103679,14.1,85.9
E00103680,12.8,87.2
E00103682,18.7,81.3
E00103683,15.8,84.2
E00103684,21,79
E00103685,17.6,82.4
E00103686,24.1,75.9
E00103687,20.9,79.1
E00103688,12.1,87.9
E00103689,13.2,86.8
E00103690,11.2,88.8
E00103691,23.4,76.6
E00103692,25.5,74.5
E00103693,10.5,89.5
E00103694,10.8,89.2
E00103695,16.8,83.2
E00103696,16.8,83.2
E00103697,6,94
E00103699,8.1,91.9
E00103700,21.4,78.6
E00103701,15.3,84.7
E00103702,25.3,74.7
E00103703,14.7,85.3
E00103705,10.8,89.2
E00103706,7,93
E00103707,11.7,88.3
E00103708,12.3,87.7
E00103710,9.7,90.3
E00103711,13.3,86.7
E00103712,12.9,87.1
E00103713,11,89
E00103714,14,86
E00103717,25.2,74.8
E00103719,15.2,84.8
E00103720,37.6,62.4
E00103721,27.3,72.7
E00103724,14.3,85.7
E00103725,16.5,83.5
E00103726,12.5,87.5
E00103727,11.9,88.1
E00103728,8.7,91.3
E00103730,8.6,91.4
E00103731,15.1,84.9
E00103732,12.6,87.4
E00103733,9.1,90.9
E00103734,17.6,82.4
E00103735,12.1,87.9
E00103736,15,85
E00103737,14.8,85.2
E00103738,18,82
E00103739,19.9,80.1
E00103740,8.7,91.3
E00103741,13.8,86.2
E00103742,15,85
E00103743,9.8,90.2
E00103744,15.8,84.2
E00103745,18.6,81.4
E00103746,15.2,84.8
E00103747,13.5,86.5
E00103748,13.9,86.1
E00103780,15.6,84.4
E00103877,12.8,87.2
E00103878,6.5,93.5
E00103896,12.5,87.5
E00103897,10.5,89.5
E00103898,16.5,83.5
E00103899,7.6,92.4
E00103900,6.9,93.1
E00103901,18.2,81.8
E00103902,6.4,93.6
E00103903,14.1,85.9
E00103904,10.1,89.9
E00103905,10.1,89.9
E00103906,13.9,86.1
E00103907,16.2,83.8
E00103908,20.1,79.9
E00103909,12.1,87.9
E00103910,11.1,88.9
E00103911,12.7,87.3
E00103912,16.3,83.7
E00103913,17.4,82.6
E00103914,15.6,84.4
E00103915,16.1,83.9
E00103916,17.2,82.8
E00103917,12.9,87.1
E00103919,15.3,84.7
E00103920,12.2,87.8
E00103921,21.3,78.7
E00103922,18.4,81.6
E00103923,8,92
E00103924,13.1,86.9
E00103925,21.5,78.5
E00103927,12.4,87.6
E00103928,14.6,85.4
E00103929,21,79
E00103930,18.6,81.4
E00103931,8.2,91.8
E00103932,18.2,81.8
E00103933,11.8,88.2
E00103934,15.8,84.2
E00103936,10.4,89.6
E00103968,13.7,86.3
E00103969,11.1,88.9
E00103971,8.8,91.2
E00103980,15.6,84.4
E00103981,21.7,78.3
E00103982,16.2,83.8
E00103983,8.4,91.6
E00103984,9.4,90.6
E00103985,17.4,82.6
E00103986,10.9,89.1
E00103988,12.8,87.2
E00103989,11.3,88.7
E00103990,7.4,92.6
E00103991,13.9,86.1
E00103998,21.1,78.9
E00103999,7.5,92.5
E00104039,14.7,85.3
E00104097,9,91
E00104098,13.6,86.4
E00104099,11.4,88.6
E00104100,20.2,79.8
E00104101,15.3,84.7
E00104103,9.9,90.1
E00104105,8.6,91.4
E00104106,14.6,85.4
E00104107,15.8,84.2
E00104108,10,90
E00104109,14.4,85.6
E00104111,11.4,88.6
E00104115,17.5,82.5
E00104116,8.6,91.4
E00104117,14,86
E00104131,20.1,79.9
E00104132,16.7,83.3
E00104133,20,80
E00104134,14.1,85.9
E00104135,13.4,86.6
