areacd,occupancy_rating_bedrooms_6a-001,occupancy_rating_bedrooms_6a-002,occupancy_rating_bedrooms_6a-003,occupancy_rating_bedrooms_6a-004,occupancy_rating_bedrooms_6a-005
E00103528,54.3,33.3,12.3,0,0
E00103529,60.1,29.7,9.4,0,0.7
E00103530,31.8,31.8,31.8,4.5,0
E00103531,63.4,26.9,8.3,1.4,0
E00103532,61.3,30.6,8.1,0,0
E00103533,59.3,30.6,10.2,0,0
E00103534,37.3,42.1,19,1.6,0
E00103535,69.4,24.2,5.1,1.3,0
E00103536,41.9,30.3,24.5,2.6,0.6
E00103537,38.7,41.1,18.5,1.2,0.6
E00103538,41.3,43,15.6,0,0
E00103539,76.8,11.6,11.6,0,0
E00103540,55.6,31.2,12.7,0.5,0
E00103541,51.1,32.3,15.8,0.8,0
E00103542,51.3,32.7,15.4,0,0.6
E00103543,53.8,31.9,13.4,0.8,0
E00103544,43,37.8,17,2.2,0
E00103545,41.2,43.2,15.5,0,0
E00103546,61,29.3,9.8,0,0
E00103547,50,19.5,27.3,1.6,1.6
E00103548,53.8,33.6,12.6,0,0
E00103549,45.4,34.6,20,0,0
E00103550,55.8,27.4,15.3,1.6,0
E00103551,28.7,50.4,17.8,3.1,0
E00103552,39.6,44.8,14.2,1.5,0
E00103553,32.2,22.6,41.8,3.4,0
E00103554,32.8,49.2,17.2,0.8,0
E00103555,54.8,28.2,14.5,1.6,0.8
E00103556,24.3,21.3,54.4,0,0
E00103558,68.8,24,6.5,0.6,0
E00103559,42,28.2,26,2.3,1.5
E00103561,56.8,30.9,12.2,0,0
E00103562,47.4,35.4,14.1,3.1,0
E00103563,36.8,31.2,27.2,1.6,3.2
E00103564,29.3,42.2,26.7,1.7,0
E00103565,60.2,30.5,9.4,0,0
E00103566,38.9,38.9,20.6,1.5,0
E00103567,16.2,33.1,49.3,1.5,0
E00103568,23,39.2,33.8,3.4,0.7
E00103569,25.6,38.4,32.3,3.7,0
E00103570,5.9,31.6,59.2,3.3,0
E00103571,10.5,32.2,56.6,0.7,0
E00103572,15.7,37.2,47.1,0,0
E00103573,48.1,32.6,17.7,1.1,0.6
E00103574,33.8,45.8,18.3,0.7,1.4
E00103575,19.1,42.6,38.2,0,0
E00103576,29.8,28.8,37.9,3.5,0
E00103577,26.4,32.1,37.1,3.6,0.7
E00103578,39.7,30.5,27,2.8,0
E00103579,18.9,39.3,37.9,3.4,0.5
E00103580,53.4,26,20.5,0,0
E00103581,59.6,25,15.4,0,0
E00103582,73.5,19.1,7.4,0,0
E00103583,57.9,23.3,15.8,3,0
E00103584,68.9,20.5,9.9,0.7,0
E00103585,68.7,25.3,5.1,1,0
E00103586,65.7,27.1,6.6,0.6,0
E00103587,70.4,20.4,9.3,0,0
E00103588,62.5,29.2,6.3,0,2.1
