areacd,is_carer_5a-001,is_carer_5a-002,is_carer_5a-003,is_carer_5a-004
E00103528,93.5,5.3,0.6,0.6
E00103529,90.2,5.7,1.3,2.7
E00103530,89.8,5.8,1.4,3
E00103531,89.7,7.4,1.3,1.6
E00103532,89.7,6.1,1.6,2.6
E00103533,91.7,5,1.4,1.9
E00103534,88.5,3.5,3.8,4.2
E00103535,89.2,6.6,1.8,2.4
E00103536,87.8,5.7,3.7,2.8
E00103537,90.9,4.3,0.8,4
E00103538,89.2,5.1,1.5,4.2
E00103539,88.6,6.5,1.6,3.3
E00103540,91,4.5,3.1,1.4
E00103541,90.2,5.2,1.7,2.8
E00103542,88.8,3.7,2.3,5.2
E00103543,90.5,6.5,1.5,1.5
E00103544,90.2,5.6,1,3.1
E00103545,89,5.3,1.8,3.9
E00103546,88.7,3.8,2.4,5.1
E00103547,92,5.3,0.4,2.3
E00103548,90.9,4,3,2
E00103549,89.1,5.8,0.8,4.3
E00103550,89.7,5.8,1.2,3.3
E00103551,88,7.3,2.3,2.3
E00103552,92.5,3.4,2,2
E00103553,93.7,3.1,0.7,2.4
E00103554,91.1,5.1,1.7,2.1
E00103555,89.3,9,0.3,1.4
E00103556,89.4,4.6,3.2,2.8
E00103558,90.4,6.1,0.9,2.6
E00103559,91.5,3,1.8,3.6
E00103561,93.8,4.7,0,1.6
E00103562,92.8,4.4,1.2,1.6
E00103563,87.9,5.7,3.7,2.7
E00103564,87.2,6.2,3.1,3.5
E00103565,86.7,4.3,3.5,5.5
E00103566,88.4,4.2,4.7,2.7
E00103567,93.2,3.4,0.5,2.9
E00103568,90.6,9.1,0.4,0
E00103569,92.5,2.9,1.3,3.3
E00103570,94,2.8,1.4,1.8
E00103571,93.8,2.4,1.4,2.4
E00103572,94.5,2.1,1.7,1.7
E00103573,92.4,3.4,1.9,2.3
E00103574,91.7,5,1.3,2
E00103575,91.6,2.6,2.9,2.9
E00103576,95.4,2.8,0.9,0.9
E00103577,92.6,3.1,3.1,1.2
E00103578,87.7,6.5,1.5,4.3
E00103579,92.7,2.3,1,4.1
E00103580,87,7.4,2.7,3
E00103581,87.9,7.3,1,3.8
E00103582,88.3,4.9,2.6,4.2
E00103583,90,4.8,1.6,3.5
E00103584,92,5.2,0.6,2.3
E00103585,87.5,8.3,2.3,1.9
E00103586,88.5,6.6,1.7,3.2
E00103587,90.5,5.2,2.6,1.7
E00103588,94.5,3.6,1.8,0
E00103589,90.9,4.7,2.2,2.2
E00103590,91.7,4.2,1,3.2
E00103591,86.9,8.4,2.1,2.6
E00103592,90.9,5.1,1.5,2.5
E00103593,91.7,4.7,0.6,3
E00103594,89.6,3.4,2.4,4.7
E00103595,90.5,6.3,1.4,1.9
E00103596,90.7,4.1,1.7,3.5
E00103598,88.4,5,2.9,3.7
E00103599,89.6,6,0.9,3.5
E00103600,91.2,5,0.8,3
E00103603,91.2,5.1,1.7,2
E00103604,85.7,6,3.7,4.6
E00103605,86.9,7.7,2.7,2.7
