areacd,number_of_cars_5a-000,number_of_cars_5a-001,number_of_cars_5a-002,number_of_cars_5a-003
E00103528,2.5,39.2,38,20.3
E00103529,4.3,36.2,38.4,21
E00103530,5.2,35.1,39,20.8
E00103531,5.5,35.6,40.4,18.5
E00103532,5.7,33.3,40.8,20.1
E00103533,5.6,27.8,40.7,25.9
E00103534,4.9,34.1,39,22
E00103535,2.5,31.8,42.7,22.9
E00103536,5.9,34.9,39.5,19.7
E00103537,5.9,34.9,39.1,20.1
E00103538,7.8,36.9,42.5,12.8
E00103539,5.4,32.6,39.1,22.8
E00103540,6.3,30.6,36.9,26.2
E00103541,11.4,39.4,36.4,12.9
E00103542,11.3,40.3,37.7,10.7
E00103543,8.4,40.3,35.3,16
E00103544,12.7,41,38.1,8.2
E00103545,14.3,47.6,27.9,10.2
E00103546,4.1,29.3,41.5,25.2
E00103547,18.8,41.4,25,14.8
E00103548,9.9,44.4,33.1,12.7
E00103549,18.9,34.8,31.8,14.4
E00103550,3.6,29.7,46.9,19.8
E00103551,10.1,42.6,36.4,10.9
E00103552,9.6,41.2,40.4,8.8
E00103553,9.7,45.5,29.7,15.2
E00103554,6.3,37.5,41.4,14.8
E00103555,4.8,38.4,38.4,18.4
E00103556,30.4,43,19.3,7.4
E00103558,9.2,34.2,35.5,21.1
E00103559,12.2,28.2,40.5,19.1
E00103561,10,35.7,40.7,13.6
E00103562,11.5,42.4,36.1,9.9
E00103563,16.9,44.4,29,9.7
E00103564,19,46.6,28.4,6
E00103565,10.2,43,35.2,11.7
E00103566,10.8,37.7,33.1,18.5
E00103567,30.9,53.7,12.5,2.9
E00103568,23,50,22.3,4.7
E00103569,18.9,50,27.4,3.7
E00103570,38.6,48.4,11.1,2
E00103571,43.4,44.7,10.5,1.3
E00103572,31.2,49.2,17.5,2.1
E00103573,15.5,40.3,29.3,14.9
E00103574,11.9,42.7,35.7,9.8
E00103575,18.4,52.9,22.8,5.9
E00103576,32.3,46.5,16.7,4.5
E00103577,20.6,39,27.7,12.8
E00103578,13.5,34,38.3,14.2
E00103579,33.5,46.6,16.5,3.4
E00103580,20.4,34,33.3,12.2
E00103581,6.5,39.1,39.1,15.2
E00103582,0,33.6,46.7,19.7
E00103583,6.9,35.9,35.1,22.1
E00103584,6,25.8,41.1,27.2
E00103585,2,36,34,28
E00103586,8.5,31.5,40.6,19.4
E00103587,1.8,38.2,45.5,14.5
E00103588,4.2,25,35.4,35.4
E00103589,9.8,35.8,30.9,23.6
E00103590,4.8,31,48.3,15.9
E00103591,4.5,31.5,28.1,36
E00103592,12.4,34.8,37.1,15.7
E00103593,4.9,45.7,28.4,21
E00103594,8.4,35.9,35.1,20.6
