areacd,hh_tenure_5a-000,hh_tenure_5a-001,hh_tenure_5a-002,hh_tenure_5a-003
E00025760,15,12.5,60,12.5
E00025761,6.6,11.8,71.3,10.3
E00025793,9.9,11.5,67.9,10.7
E00025997,11.4,14.6,59.3,14.6
E00025998,40.1,37.5,4.6,17.8
E00026006,16.5,12.1,52.7,18.7
E00026009,13.2,15.2,43,28.5
E00026012,3.8,8.8,50.3,37.1
E00026017,20.3,15.2,55.1,9.4
E00026019,1.4,5.5,90.4,2.7
E00026020,16.4,18,54.7,10.9
E00026023,22.1,14.4,46.2,17.3
E00026024,12.4,14.7,58.9,14
E00026025,15.4,20.5,51.3,12.8
E00026028,15.4,11.4,60.4,12.8
E00026032,31.9,45.2,0.7,22.2
E00026034,0.6,0.6,94.9,4
E00026454,11.2,29.1,50.3,9.5
E00026455,9.1,7.6,77.3,6.1
E00026457,12.9,14.3,10.9,61.9
E00026458,27.1,21.7,5.4,45.7
E00026460,28.9,11.4,33.3,26.3
E00026464,21.5,18.8,17.4,42.3
E00026465,14.6,18.1,11.1,56.3
E00026466,10.8,6.7,37.9,44.6
E00026468,44.6,30.6,0.8,24
E00026469,32.5,27.8,27,12.7
E00026470,35.4,21.5,6.9,36.1
E00026474,6.7,5.4,64.4,23.5
E00026475,6.2,29.6,24.1,40.1
E00026478,4.3,5,83.7,7.1
E00026479,6.5,2.8,83.3,7.4
E00026480,52.4,37.3,2.4,7.9
E00026481,49.6,43.8,1.7,5
E00026482,41.5,41.5,0.8,16.2
E00026483,54.6,37.8,0.8,6.7
E00026485,32.8,45.4,0,21.8
E00026487,38.9,24.8,5.3,31
E00026488,18.8,16.5,20.3,44.4
E00026575,34.8,41.5,7.4,16.3
E00026576,57.1,28.6,2.4,11.9
E00026577,46.2,35.6,3.8,14.4
E00026578,7.5,13.7,58.9,19.9
E00026579,18.2,21.2,51.8,8.8
E00026580,24.2,21,48.4,6.5
E00026581,30.3,29.5,28.8,11.4
E00026582,9.3,16.1,61.9,12.7
E00026583,5.1,2,78.6,14.3
E00026584,10.7,16.9,49.7,22.6
E00026585,20.7,24,42.1,13.2
E00026586,7.3,21.9,48.4,22.4
E00026587,23,22.2,42.2,12.6
E00026588,9.4,22.8,56.7,11
E00026589,24,30.4,33.6,12
E00026590,53.6,37.9,0.7,7.9
E00026591,35.9,39.2,2,22.9
E00026592,31.4,40.1,5.1,23.4
E00026593,31.6,35.1,18.1,15.2
E00026594,37.9,34.7,15.3,12.1
E00026595,12.1,11.3,59.7,16.9
E00026596,52.2,35.8,1.5,10.4
E00026597,40.9,45.2,0.9,13
E00026598,9.2,8.4,69.7,12.6
E00026599,23.7,17.6,50.4,8.4
E00026600,21.9,36.5,14.6,27
E00026601,54.3,19,18.1,8.6
E00026602,62.4,32.5,1.7,3.4
E00026603,47.1,25.7,18.4,8.8
E00026604,36.6,33.3,1.6,28.5
E00026605,40,28.8,9.6,21.6
E00026606,3.4,1.7,90.7,4.2
E00026608,53.8,40.3,1.7,4.2
E00026609,55.9,18.6,16.9,8.5
E00026610,56.1,31.6,1.8,10.5
E00026611,38.3,30.8,8.3,22.5
E00026613,38.5,32.8,2.5,26.2
E00026614,19.2,23.8,30,26.9
E00026615,42.7,39.5,1.6,16.1
E00026616,9.5,13.1,64.2,13.1
E00026617,12.8,14.3,46.6,26.3
E00026618,28.8,45,4.5,21.6
E00026619,6.5,5,74.8,13.7
E00026620,16.5,20.7,49.6,13.2
E00026621,34.2,36,6.1,23.7
E00026622,5,4.1,81,9.9
E00026623,46.2,36.2,3.8,13.8
E00026624,18.8,12.3,63.8,5.1
E00026625,44.2,35,3.3,17.5
E00026626,17.5,15,44.2,23.3
E00026627,10.7,18.3,48.1,22.9
E00026628,40.5,29.3,7.8,22.4
E00026629,12.4,5.8,63.6,18.2
E00026630,11.4,20.5,50,18.2
E00026631,6.7,12.6,70.6,10.1
E00026632,0,0.7,94.5,4.8
E00026634,8.3,21,54.6,16.2
E00026635,16.1,25.2,44.8,14
E00026636,22.2,29.6,18.5,29.6
E00026638,12.7,14.3,62.7,10.3
E00026639,12.4,20.5,56.5,10.6
E00026640,14.6,9.5,57.7,18.2
E00026641,13.7,11.5,51.1,23.7
E00026642,22.7,27,7.8,42.6
E00026643,19.4,27.1,12.4,41.1
E00026644,14.5,12.1,26.6,46.8
E00026645,8.6,8.6,52.9,30
E00026647,18.9,18.2,51.5,11.4
E00026648,12.6,4.7,33.9,48.8
E00026649,28.7,25.2,33,13
E00026650,4.7,5.5,74.8,15
E00026651,11.3,18.3,39.1,31.3
E00026652,11,24.7,52.7,11.6
E00026653,22.8,22.8,35.3,19.1
E00026654,10.1,10.9,68.9,10.1
E00026953,25.7,21.3,21.3,31.6
E00026954,31.3,25,16.1,27.7
E00026960,14,20.2,19.4,46.5
E00026962,8.7,9.4,47.8,34.1
