areacd,health_in_general_4a-001,health_in_general_4a-002,health_in_general_4a-003
E00025760,76.2,14.9,8.8
E00025761,79.1,11.4,9.5
E00025793,79.3,10.5,10.2
E00025997,80,13.2,6.8
E00025998,70.1,20.4,9.5
E00026006,72.8,16.1,11.1
E00026009,81.3,11.9,6.7
E00026012,68.3,17.9,13.8
E00026017,77,14.4,8.6
E00026019,62.1,25.7,12.1
E00026020,78.1,12.8,9.1
E00026023,76.5,14.6,9
E00026024,65.1,23.5,11.4
E00026025,73,14.7,12.3
E00026028,80.2,13.1,6.7
E00026032,82.4,13.8,3.8
E00026034,34.4,37.7,27.9
E00026454,82.4,10.2,7.4
E00026455,82.3,11.4,6.3
E00026457,85.1,9.7,5.2
E00026458,81.2,13.3,5.5
E00026460,69.5,21,9.4
E00026464,80.1,12.7,7.2
E00026465,88.7,7.4,3.9
E00026466,82.8,8.9,8.3
E00026468,82.1,14.4,3.5
E00026469,73.2,15.3,11.5
E00026470,79.3,15.5,5.2
E00026474,79.2,8.4,12.4
E00026475,86.6,9.8,3.6
E00026478,72.4,17.9,9.7
E00026479,69.2,17.1,13.7
E00026480,82.1,12.8,5.2
E00026481,84.2,11.2,4.6
E00026482,84.1,11.3,4.5
E00026483,77.5,15.4,7.1
E00026485,82.8,11.7,5.5
E00026487,79.1,16.2,4.7
E00026488,82.9,12.3,4.7
E00026575,80.5,14,5.5
E00026576,78,12.2,9.8
E00026577,78.1,14.4,7.5
E00026578,80.6,11.9,7.5
E00026579,71.9,16.8,11.4
E00026580,75.4,16.6,8
E00026581,80.8,12.5,6.7
E00026582,81.1,12.2,6.7
E00026583,65.4,24.8,9.8
E00026584,79.4,12.6,8.1
E00026585,79.8,10.6,9.6
E00026586,85.8,10.1,4.1
E00026587,72.8,19.1,8.1
E00026588,80.5,14.2,5.3
E00026589,80.8,12.2,7
E00026590,82.4,11.2,6.4
E00026591,81.3,15.2,3.6
E00026592,74.8,18,7.2
E00026593,83.6,11.7,4.7
E00026594,79.9,12,8.1
E00026595,76.1,13.5,10.4
E00026596,81.6,12.6,5.8
E00026597,86.1,9.7,4.2
E00026598,71,18.7,10.3
E00026599,82.3,13.2,4.6
E00026600,78.8,13.9,7.3
E00026601,73.4,19,7.7
E00026602,74.8,18.6,6.6
E00026603,73.6,20.8,5.6
E00026604,84,11.2,4.9
E00026605,80.4,12.5,7.1
E00026606,76.9,15.1,8
E00026608,79.1,13.4,7.5
E00026609,71,17.8,11.2
E00026610,80.4,14.7,4.9
E00026611,68.8,20.1,11.1
E00026613,80.1,13.5,6.4
E00026614,86,9.7,4.4
E00026615,84.8,10.5,4.7
E00026616,72.8,14.2,13.1
E00026617,85.6,8.2,6.2
E00026618,83.4,10.3,6.3
E00026619,68.3,17.8,13.9
E00026620,79.3,14.2,6.5
E00026621,84.9,9.4,5.8
E00026622,69.9,16.7,13.4
E00026623,81.1,13.1,5.8
E00026624,78.9,12.4,8.7
E00026625,82.8,12.3,4.9
E00026626,78.4,12.8,8.8
E00026627,80.6,12.1,7.3
E00026628,60.8,26.4,12.8
E00026629,76.2,12.5,11.3
E00026630,79.8,12.6,7.7
E00026631,68.5,16.4,15.1
E00026632,54.8,18.8,26.3
E00026634,78.1,13.2,8.7
E00026635,77.4,15.4,7.1
E00026636,79.9,12.5,7.6
E00026638,48.9,35.7,15.4
E00026639,75.6,17.2,7.2
E00026640,64.2,18.1,17.7
E00026641,70,17.4,12.6
E00026642,77.5,14.5,8
E00026643,86.4,8.6,5
E00026644,80.3,11,8.7
E00026645,79.1,14,7
E00026647,74.7,14.6,10.8
E00026648,82.8,11.2,6
E00026649,78.9,10,11.1
E00026650,63.5,19,17.5
E00026651,74,16.3,9.7
E00026652,77.4,13.9,8.7
E00026653,75.9,14.2,9.9
E00026654,78.9,13.1,8.1
E00026953,76.2,16,7.7
E00026954,85.5,11.1,3.5
E00026960,82.9,10.8,6.4
E00026962,80.3,13.6,6.1
E00026989,79.6,12.6,7.8
E00026992,82.9,10.5,6.6
E00026994,82.3,13.6,4.1
E00026995,74.4,17.4,8.2
