areacd,country_of_birth_3a-001,country_of_birth_3a-002
E00025760,64.8,35.2
E00025761,66.1,33.9
E00025793,67.8,32.2
E00025997,67.6,32.4
E00025998,81.6,18.4
E00026006,71.6,28.4
E00026009,76.4,23.6
E00026012,64.6,35.4
E00026017,86.2,13.8
E00026019,78.2,21.8
E00026020,75.8,24.2
E00026023,79.2,20.8
E00026024,83.9,16.1
E00026025,75.8,24.2
E00026028,76.2,23.8
E00026032,84.1,15.9
E00026034,87.9,12.1
E00026454,66,34
E00026455,68.5,31.5
E00026457,46.4,53.6
E00026458,72.8,27.2
E00026460,76.4,23.6
E00026464,69.4,30.6
E00026465,35.9,64.1
E00026466,57.8,42.2
E00026468,87.5,12.5
E00026469,87.7,12.3
E00026470,67.3,32.7
E00026474,62.6,37.4
E00026475,53.5,46.5
E00026478,68,32
E00026479,76.8,23.2
E00026480,93.4,6.6
E00026481,92.8,7.2
E00026482,94.3,5.7
E00026483,95.7,4.3
E00026485,81.3,18.7
E00026487,79.8,20.2
E00026488,63,37
E00026575,96.5,3.5
E00026576,81.1,18.9
E00026577,84.6,15.4
E00026578,74.3,25.7
E00026579,78.1,21.9
E00026580,78.6,21.4
E00026581,82.5,17.5
E00026582,71.7,28.3
E00026583,69.9,30.1
E00026584,64.2,35.8
E00026585,82.9,17.1
E00026586,68.6,31.4
E00026587,79.3,20.7
E00026588,72.8,27.2
E00026589,80.1,19.9
E00026590,94.2,5.8
E00026591,89.6,10.4
E00026592,89.2,10.8
E00026593,89.4,10.6
E00026594,88.6,11.4
E00026595,72.5,27.5
E00026596,98.3,1.7
E00026597,94.2,5.8
E00026598,78.4,21.6
E00026599,70.7,29.3
E00026600,88,12
E00026601,81.8,18.2
E00026602,89.2,10.8
E00026603,88.2,11.8
E00026604,90.3,9.7
E00026605,91.7,8.3
E00026606,61,39
E00026608,93.2,6.8
E00026609,95.6,4.4
E00026610,96.7,3.3
E00026611,85.7,14.3
E00026613,81.6,18.4
E00026614,77.8,22.2
E00026615,92.6,7.4
E00026616,76.4,23.6
E00026617,72.2,27.8
E00026618,88.6,11.4
E00026619,70.6,29.4
E00026620,75.8,24.2
E00026621,95,5
E00026622,65.9,34.1
E00026623,90,10
E00026624,71.8,28.2
E00026625,90.4,9.6
E00026626,83.8,16.2
E00026627,73.3,26.7
E00026628,94.1,5.9
E00026629,80.2,19.8
E00026630,81.5,18.5
E00026631,73.4,26.6
E00026632,63,37
E00026634,65.1,34.9
E00026635,78.2,21.8
E00026636,83.6,16.4
E00026638,86.1,13.9
E00026639,64.9,35.1
E00026640,73.4,26.6
E00026641,84,16
E00026642,80.8,19.2
E00026643,65.9,34.1
E00026644,77,23
E00026645,56.7,43.3
E00026647,75,25
E00026648,52,48
E00026649,85.2,14.8
E00026650,72.2,27.8
E00026651,84.2,15.8
E00026652,74.5,25.5
E00026653,75.4,24.6
E00026654,87.6,12.4
E00026953,64.8,35.2
E00026954,67.2,32.8
E00026960,58.8,41.2
E00026962,59.6,40.4
E00026989,72.9,27.1
E00026992,91.5,8.5
E00026994,93.1,6.9
E00026995,76.8,23.2
E00026996,92.7,7.3
E00026997,79.9,20.1
E00026998,74.3,25.7
E00026999,95.5,4.5
E00027000,81.6,18.4
E00027001,90.1,9.9
E00027002,85.3,14.7
E00027003,95.6,4.4
E00027004,83,17
E00027005,93.4,6.6
E00027006,81.1,18.9
E00027007,83.9,16.1
E00027008,85.8,14.2
E00027009,85.4,14.6
E00027010,86.1,13.9
E00027047,88,12
E00027048,80.6,19.4
E00027049,94.1,5.9
E00027050,93.7,6.3
E00027051,84.7,15.3
E00027052,81,19
E00027053,93.8,6.2
E00027054,94.1,5.9
E00027055,88.8,11.2
E00027056,89.1,10.9
E00027057,77.3,22.7
E00027058,85.4,14.6
E00027059,94.8,5.2
E00027060,92.2,7.8
E00027061,70.3,29.7
E00027062,92.7,7.3
E00027063,78.5,21.5
E00027065,87.8,12.2
E00027066,92.5,7.5
E00027067,97.4,2.6
E00027068,95.7,4.3
E00027069,93.5,6.5
E00027070,92.5,7.5
E00027071,95.3,4.7
E00027072,90.2,9.8
E00027073,95.4,4.6
E00027074,94.9,5.1
E00027075,90,10
E00027076,97.7,2.3
E00027077,97.5,2.5
E00027078,98.1,1.9
E00027079,94.4,5.6
E00027097,65.9,34.1
E00027150,96.8,3.2
E00027151,96.3,3.7
E00027152,96.5,3.5
E00027153,96.3,3.7
