areacd,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00025760,8.1,25.8,7.8,50.6,7.8
E00025761,6.7,25.3,5.5,53.9,8.6
E00025793,4.1,35.3,8,51.5,1.1
E00025997,6.5,34.4,4.6,54.5,0
E00025998,6.5,7.7,3.6,80.9,1.2
E00026006,6.4,18.4,3.7,68.6,3
E00026009,4,20.4,4,70.1,1.5
E00026012,3.4,10.2,8.1,73.3,5.1
E00026017,2.6,13.5,2,81,0.9
E00026019,5.8,18,3.9,71.8,0.5
E00026020,7.5,23.9,3.2,65.4,0
E00026023,12,17.3,7.1,60.9,2.6
E00026024,5.4,15.7,7.9,69.3,1.8
E00026025,2.1,21.8,5,69.1,2.1
E00026028,5,23.6,3,65.7,2.8
E00026032,22.1,2.1,4.1,70.5,1.2
E00026034,1.4,6.5,0.9,88.9,2.3
E00026454,8.7,27.9,6.4,52.5,4.5
E00026455,7.4,35.3,6.3,50,1.1
E00026457,17.3,41.3,3.8,34.5,3.3
E00026458,1.9,25.6,5.8,65.4,1.3
E00026460,3,15,0,80.3,1.7
E00026464,9.6,18.6,3.9,66,1.9
E00026465,18.7,52,3.1,22,4.3
E00026466,4.4,35,6,48.4,6.2
E00026468,6,3.5,6,83.9,0.7
E00026469,2.7,10,4.6,81.6,1.1
E00026470,9.3,22.6,7,55.3,5.8
E00026474,2.4,36.3,8,49.3,4
E00026475,13.1,38.3,8.9,38.5,1.1
E00026478,7.9,26.1,9.6,56.1,0.4
E00026479,14.6,21.4,8.3,54.9,1
E00026480,4.2,3.5,2.8,89.5,0
E00026481,8.6,2,3.6,85.8,0
E00026482,4.3,2.6,2.8,90.3,0
E00026483,1.4,0,2.1,96.5,0
E00026485,3.9,10.2,1.6,84.3,0
E00026487,7.9,10.4,6.5,71,4.3
E00026488,3.8,30.7,7.3,53.2,5.1
E00026575,0.6,1.3,3.2,94.8,0
E00026576,21.4,9.2,0.3,69,0
E00026577,16.1,2.2,0.6,80.1,0.9
E00026578,4.9,24.9,5.2,62.2,2.7
E00026579,4.2,17.4,1.2,77.2,0
E00026580,3.2,15.3,4.9,75.4,1.2
E00026581,11.6,12.8,1.2,74.4,0
E00026582,6.7,20.4,8.5,61.8,2.6
E00026583,3.9,30.3,1.9,63.2,0.6
E00026584,6.3,34.7,4.5,52.4,2.2
E00026585,2.2,9.9,7.4,76.6,3.8
E00026586,4.6,38.7,6.9,47.3,2.6
E00026587,5.4,15,2.9,76.4,0.3
E00026588,6.3,16.1,6.3,65.8,5.5
E00026589,4.3,15.7,5.5,71.9,2.6
