areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00025760,35.7,29.4,6.3,22.2,6.3
E00025761,34.9,38,4.7,18.3,4.1
E00025793,26.1,44.2,6,20.9,2.8
E00025997,25.7,42.8,5.4,24.1,1.9
E00025998,26.6,37.3,5.6,26.9,3.6
E00026006,22.8,35.4,7.5,29.9,4.5
E00026009,26.8,38,4.9,28.2,2.1
E00026012,26.4,30.6,5.6,34.7,2.8
E00026017,30.5,36.2,6.1,24,3.3
E00026019,27.1,35.4,6.1,26,5.5
E00026020,27.5,41.6,3.3,25.3,2.2
E00026023,30.3,33.5,5.4,27.6,3.2
E00026024,35.2,35.7,3.3,22.9,2.9
E00026025,28.1,43.4,6.6,20.2,1.7
E00026028,23.6,46.1,6,21.3,3
E00026032,21.7,37.5,9.1,30,1.6
E00026034,52.1,24.2,7.6,13.3,2.8
E00026454,23.9,33.5,5.1,33.8,3.7
E00026455,31,38.8,4.3,22,3.9
E00026457,29.7,34.4,5.5,26.4,4
E00026458,20.4,50.9,3.5,23,2.2
E00026460,40,34.9,6.7,15.4,3.1
E00026464,29.6,31.4,8.2,28.7,2.1
E00026465,30.1,38.1,3,24.8,4
E00026466,34.7,38.4,4.3,19.2,3.4
E00026468,20.1,44.5,10,24,1.3
E00026469,26.3,42.4,7.8,20.3,3.2
E00026470,27.2,37.9,7.9,24.1,2.8
E00026474,31.2,39.1,5.9,21.3,2.4
E00026475,23.6,35.6,4.8,32.9,3.1
E00026478,32.2,36.6,6.9,23.8,0.5
E00026479,35.2,33.3,5.6,22.8,3.1
E00026480,19,40.5,10.5,25.3,4.6
E00026481,21.5,41,5.6,27.5,4.4
E00026482,16.1,48.1,7.7,28.1,0
E00026483,27.8,34.6,6.4,26.5,4.7
E00026485,20.2,50.4,4.1,23.6,1.7
E00026487,25.7,46.5,4,21.2,2.7
E00026488,24.1,35.5,10.5,27.3,2.7
E00026575,17.2,45.5,6,28.4,3
E00026576,22.7,39.4,4.4,29.9,3.6
E00026577,22,34,5.2,34,4.9
E00026578,28.7,41.5,5,20.9,3.9
E00026579,28.3,43,5.4,20.4,2.9
E00026580,25.2,45,6.9,20.6,2.3
E00026581,23.4,38.7,9.2,26.1,2.7
E00026582,31,37.6,6.5,20.8,4.1
E00026583,42.3,25.5,4.4,25.5,2.2
E00026584,28.2,37.5,5.1,24.6,4.5
E00026585,25.5,43.3,5.3,22.7,3.2
E00026586,22.4,42.1,5.3,27.5,2.7
E00026587,35,38.5,2.8,21.2,2.5
E00026588,30.6,39.5,5.2,21,3.6
E00026589,28.4,40.5,3.5,24.9,2.7
E00026590,19.6,45.9,9.6,22.4,2.5
E00026591,19.1,48.1,7.5,21.8,3.4
E00026592,29,35.2,12.3,21.9,1.6
E00026593,16.2,45.5,9.9,27.1,1.3
E00026594,23.8,42.5,7.9,22.1,3.8
E00026595,22.9,50.2,5.9,18.6,2.4
E00026596,18.8,44.1,7.8,27.3,2
E00026597,19.8,45.1,4.6,28.3,2.1
E00026598,35.7,38.8,6.3,16.5,2.7
E00026599,33.5,40,6.5,18.2,1.8
E00026600,22,40.4,6,28.9,2.8
E00026601,23.6,42.9,8,22.2,3.3
E00026602,17.1,40,12.1,25.8,5
E00026603,34,34.3,8.4,17.3,6
E00026604,23.2,48.8,4.8,21.3,1.9
E00026605,22.6,39.4,8,28.3,1.8
E00026606,28.9,35.8,3.2,27.8,4.3
E00026608,15.4,45.1,9.3,27.2,2.8
E00026609,26.6,43.9,5.1,22.4,2.1
E00026610,22.4,40.5,9.5,27.6,0
E00026611,31,37.3,5.1,25.1,1.6
E00026613,16.3,47.1,5,30.3,1.4
E00026614,19.7,51.4,5.6,22.1,1.2
E00026615,20.4,45.8,7.1,23.8,2.9
E00026616,34.1,38.4,1.6,23.9,2
E00026617,31.5,32.3,6.3,27.2,2.8
E00026618,19.2,39.4,8,31,2.3
E00026619,35.5,32.2,3.3,25.1,3.8
E00026620,25.4,43.4,5.7,22.5,2.9
E00026621,20,38.2,9.1,30.9,1.8
E00026622,34.5,29.8,4.8,28,3
E00026623,23.1,42.9,8.9,23.1,2
E00026624,30.1,41.5,6,21.7,0.7
E00026625,23.2,46.8,7.3,20,2.7
E00026626,27.7,38.5,6.6,24.4,2.8
E00026627,30.5,39.8,3.2,23.7,2.8
E00026628,30.7,34.8,10.8,20.9,2.7
E00026629,30.5,39.1,4.5,24.1,1.8
E00026630,31.6,38.1,4.5,23.9,2
E00026631,33.3,35.5,8.7,19.7,2.7
E00026632,47.4,21.4,4.6,22.5,4
E00026634,31,35.7,6.3,23.1,4
E00026635,24.9,39.9,7.1,24.1,4
E00026636,24.3,41.3,7.3,22.9,4.1
E00026638,43.4,29.2,8,14.2,5.1
E00026639,27.3,40.7,8,23,1
E00026640,35.4,35.9,7.7,17.7,3.3
E00026641,39.5,36.8,5.4,18.4,0
E00026642,20.8,43.3,9.1,24.7,2.2
E00026643,21.3,35.7,6.1,35.2,1.7
E00026644,31.3,39.8,6.2,19,3.8
E00026645,28.8,37.4,3.9,27.6,2.3
E00026647,34,29.8,5.1,27,4.2
E00026648,37.2,32.1,8.5,17.1,5.1
E00026649,26.3,43.9,7,20.6,2.2
E00026650,31.2,37.1,5.4,23.8,2.5
E00026651,33.7,43.3,7,15.5,0.5
E00026652,27.9,40.7,4.5,24.1,2.8
E00026653,27.7,37.4,5.4,27,2.5
E00026654,38,36.5,7,14.5,4
E00026953,29.3,38.2,5.5,23.3,3.7
E00026954,35.2,38.7,3.8,19,3.3
E00026960,45.5,24.2,5.3,20.1,4.9
E00026962,36.2,38.7,4.1,14.8,6.2
E00026989,30.2,45.3,7.5,13.7,3.3
E00026992,22.8,43.3,8.4,23.7,1.9
E00026994,11.9,49.2,6.2,30.8,1.9
E00026995,34.8,38,8.1,15.4,3.6
E00026996,19.8,42.2,8.9,25,4.2
E00026997,31.9,45.9,5,15.8,1.4
E00026998,35.9,42.4,6.1,12.6,3
E00026999,24.2,37.9,6.8,27.9,3.2
E00027000,25,47.8,4.9,19.8,2.5
E00027001,24.9,48.9,6.6,16.2,3.5
E00027002,25.4,45.4,6.3,22.9,0
E00027003,18.5,44.9,7.4,27.8,1.4
E00027004,25.4,46.6,6.8,18.2,3
E00027005,26.5,40.2,7.4,24,2
E00027006,20.4,42,8.6,25.8,3.2
E00027007,25.9,45.9,3.7,19.7,4.7
E00027008,27.4,43.2,6.9,20.5,1.9
E00027009,35.1,44.2,4.8,13.9,1.9
E00027010,21,44.1,5.8,26.4,2.7
E00027047,30.2,47.7,6,13.4,2.7
E00027048,31.8,38.4,8.1,18.5,3.3
E00027049,21.3,43.9,4.3,27,3.5
E00027050,19.5,42.1,9.2,26.7,2.4
E00027051,26.2,45.4,6.5,19.4,2.5
E00027052,34.5,46.6,2.9,14,2
E00027053,17.8,55.5,3.7,20.9,2.1
E00027054,21.9,45.5,4.9,25.4,2.2
E00027055,20.6,44.7,11.8,21,1.9
E00027056,36.3,41,5.7,15.1,1.9
E00027057,28.6,35.4,10,21.4,4.6
E00027058,35.2,35.2,6,20,3.6
E00027059,24,43,9.1,22.4,1.5
E00027060,21.2,46.5,8.3,20.3,3.7
E00027061,23.8,46.1,5.3,20.6,4.3
E00027062,24.2,43,7.8,21.7,3.3
E00027063,21.5,51.1,5.2,19.4,2.8
E00027065,41,35,6,17.5,0.5
E00027066,18.1,45.7,8.6,26,1.6
E00027067,26.4,48.8,7.9,16.1,0.8
E00027068,12.9,50.4,8.9,25,2.7
E00027069,31.6,38.2,8,19.6,2.7
E00027070,18.6,38.5,9.3,31.4,2.2
E00027071,26,42,9.1,19.2,3.7
E00027072,20.6,55.6,6.2,15.6,1.9
E00027073,23.6,45.9,7,19.2,4.4
E00027074,20.4,51.2,9.5,17.5,1.4
E00027075,11.7,46.6,8,31.1,2.7
E00027076,19,49.3,10,21.3,0.5
E00027077,26.5,38,7.3,23.9,4.3
E00027078,18.8,44.8,9.4,23.1,4
E00027079,24.6,51.2,5.2,18.5,0.5
E00027097,31.5,43.1,4,17.7,3.7
E00027150,33.3,40,7.8,18.3,0.6
E00027151,42.9,33.9,11.4,9.5,2.4
E00027152,13.3,44.8,9.4,31.2,1.4
E00027153,27.8,42,10.6,18.4,1.2
E00027154,19.4,49.8,8.1,22.3,0.4
E00027155,21.4,48.6,10.1,17.1,2.7
E00027156,20.9,44.4,7.9,22.6,4.2
E00027157,20.6,39.4,7.8,31.2,1.1
E00027158,19.9,44.1,10.7,22.4,2.8
E00027159,26.2,43.3,8.1,19,3.3
E00027160,19.4,43.5,8.5,23,5.7
E00027161,27.6,44.2,6.5,20.3,1.4
E00027162,20.5,48.7,6.7,23.2,0.9
E00027163,10.9,45.6,8.1,29.8,5.6
E00027164,19.5,51.6,6.1,20.7,2
E00027165,25.9,50.6,5.3,16.2,2
E00027166,17.2,47.4,10.5,23.4,1.4
E00027167,17.6,43.7,9.2,27.6,1.9
E00027168,21.3,45.7,5.4,24.9,2.7
E00027169,22.3,44.2,8.4,23.3,1.9
E00027170,21.1,43.5,7.3,26.8,1.2
E00027171,23.7,46.9,11,15.8,2.6
E00027172,29.7,38.9,6.9,20.6,4
E00027173,19.1,45.8,12,20.4,2.7
E00027174,25,49.5,4.6,17.9,3.1
E00027175,16.3,44,8.2,28.9,2.6
E00027176,14.2,53.9,6.5,22.4,3
E00027177,51,28.1,6.5,9.8,4.6
E00027178,21,43,8,24.5,3.5
E00027179,15.3,43.9,7.5,30.8,2.5
E00027180,25.8,43,8.6,20.8,1.8
E00027181,15.2,44.3,9.6,27.7,3.2
E00027182,21.3,43.1,8.4,23.3,4
E00027183,24.6,42.9,9.1,20.6,2.8
E00027184,28.2,46.4,5.5,16.6,3.3
E00027185,18.6,48.6,11.1,20.1,1.5
E00027186,25.9,38.6,7.5,24.6,3.5
E00027187,28.8,48.3,7.6,14.4,0.8
E00027189,19.5,54,5.1,18.6,2.8
E00027190,20.5,51.4,5.4,20.5,2.3
E00027191,29.4,38.1,7,19.7,5.7
E00027192,16.6,53,7.8,20.6,2
E00027193,33.2,34.6,7.1,21.8,3.3
E00027194,31.1,43.7,3.9,18.5,2.8
E00027195,32.6,32.6,10.3,21.2,3.3
E00027196,25.4,41.2,10.1,21.5,1.8
E00027197,28.8,38,7.8,23.9,1.5
E00027198,44.2,38.5,6.4,10.9,0
E00027199,22.5,43.8,10.1,22.1,1.6
E00027200,23.6,43.3,8.4,22.2,2.5
E00027201,26.9,47.9,3,17.5,4.7
E00027202,21.3,50.4,8.5,18.2,1.6
E00027203,20.6,49.6,6.3,19.7,3.8
E00027204,20.3,44.1,9.7,22,4
E00027205,25.8,45.7,7.5,16.1,4.8
E00027206,20.7,45.6,6.3,26.3,1.1
E00027207,27.8,36.3,9.4,22.6,3.8
E00027208,24.7,44.9,8.5,19.4,2.4
E00027209,16,37.7,13.1,29.5,3.7
E00027210,12.2,49.5,10,25.1,3.2
E00027211,16.8,50.8,4.6,22.7,5
E00027212,23.9,47.9,5.1,20.1,3
E00027213,16.2,46.4,8.1,26.9,2.4
E00027214,19.1,41.7,5.1,30.3,3.8
E00027215,21.8,48.3,6.9,20.4,2.6
E00027216,29.4,39.8,6.6,22.7,1.4
E00027217,33.5,39.4,5.1,20.9,1.2
E00027218,25.8,40.2,9.8,24.2,0
E00027219,12.9,43.4,6.9,35.1,1.7
E00027220,28.7,42.2,7.2,19.3,2.7
E00027221,37.1,35.8,6.1,17.5,3.5
E00027222,32.7,44.1,7.1,14.2,2
E00027223,40.7,36.6,8.2,12.4,2.1
E00027224,28.3,44.5,5.1,19.1,2.9
E00027225,31.8,41.3,7.8,16.2,2.8
E00027226,34,40.1,6.4,16.7,2.8
E00027227,38.2,41.9,6.7,11.6,1.5
E00027228,34.7,46.3,3.3,13.2,2.5
E00027229,24.5,50.5,9.7,12.5,2.8
E00027230,34.6,38.3,5.1,20.1,1.9
E00027231,28.7,38,7.2,24.1,2.1
E00027232,26.4,35.3,10.6,23.8,3.8
E00027233,28.3,53.3,3.7,12.5,2.2
E00027234,27.5,41.7,7.9,20,2.9
E00027235,32.8,42.8,4.8,16.2,3.5
E00027236,34,44.9,6,12.1,3
E00027237,33.7,43.9,5.6,16.3,0.5
E00027238,33.8,40.9,7.1,16.4,1.9
