areacd,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00025760,72.1,6.6,9.8,11.5
E00025761,75.4,8.7,4.3,11.6
E00025793,75.8,7.6,2.3,14.4
E00025997,86,6.6,3.3,4.1
E00025998,86.8,5.3,1.3,6.6
E00026006,88.5,3.8,0,7.7
E00026009,83.4,4.6,2.6,9.3
E00026012,79.1,3.2,2.5,15.2
E00026017,93.4,1.5,1.5,3.6
E00026019,91.3,0.7,0.7,7.4
E00026020,88.3,7,3.1,1.6
E00026023,83.3,1,4.9,10.8
E00026024,92.3,2.3,1.5,3.8
E00026025,88.8,4.3,1.7,5.2
E00026028,87.8,4.1,2.7,5.4
E00026032,89.6,4.4,0.7,5.2
E00026034,95.4,0,0,4.6
E00026454,77.8,6.7,4.4,11.1
E00026455,79.4,6.9,8.4,5.3
E00026457,66.9,10.8,4.1,18.2
E00026458,89.1,3.9,3.1,3.9
E00026460,91.2,2.6,2.6,3.5
E00026464,84.8,3.3,4.6,7.3
E00026465,72.2,7.6,6.3,13.9
E00026466,79.2,4.7,4.7,11.5
E00026468,94.3,0.8,1.6,3.3
E00026469,93.8,3.1,0.8,2.3
E00026470,81.4,7.6,4.1,6.9
E00026474,78.5,6,3.4,12.1
E00026475,68.5,10.5,6.2,14.8
E00026478,81.6,3.5,3.5,11.3
E00026479,88.2,5.5,3.6,2.7
E00026480,97.6,0,0.8,1.6
E00026481,97.5,1.7,0.8,0
E00026482,96.9,2.3,0,0.8
E00026483,98.3,0,0,1.7
E00026485,93.2,0.9,0.9,5.1
E00026487,87.6,4.4,4.4,3.5
E00026488,85.8,3.7,3.7,6.7
E00026575,97.8,1.5,0,0.7
E00026576,85.9,8.6,2.3,3.1
E00026577,88.1,3,2.2,6.7
E00026578,84.2,2.7,4.8,8.2
E00026579,89.8,5.8,0,4.4
E00026580,89.3,3.3,3.3,4.1
E00026581,93.1,2.3,2.3,2.3
E00026582,80,5,3.3,11.7
E00026583,91.8,0,0,8.2
E00026584,84.7,6.2,2.3,6.8
E00026585,89.3,5,1.7,4.1
E00026586,78.6,7.3,3.1,10.9
E00026587,89.7,3.7,3.7,2.9
E00026588,78.7,0.8,7.9,12.6
E00026589,87.4,4.2,2.5,5.9
E00026590,97.1,1.4,0.7,0.7
E00026591,95.4,2,0,2.6
E00026592,99.3,0,0,0.7
E00026593,97.6,1.2,0.6,0.6
E00026594,91,4.9,1.6,2.5
E00026595,84.6,4.1,4.9,6.5
E00026596,100,0,0,0
E00026597,97.4,0.9,0,1.7
E00026598,93.1,3.4,0,3.4
E00026599,85.9,8.1,4.4,1.5
E00026600,94.1,1.5,0.7,3.7
E00026601,92.5,4.7,0,2.8
E00026602,92.2,3.5,0,4.3
E00026603,94.2,2.9,0,2.9
E00026604,95.2,2.4,0,2.4
E00026605,96,0.8,0,3.2
E00026606,75.8,5.8,4.2,14.2
E00026608,96.7,3.3,0,0
E00026609,96.6,1.7,0.8,0.8
E00026610,96.5,3.5,0,0
E00026611,93.2,2.5,1.7,2.5
E00026613,92.7,2.4,1.6,3.3
E00026614,89.3,3.8,2.3,4.6
E00026615,96.8,0.8,0,2.4
