areacd,accommodation_type_3a-001,accommodation_type_3a-002,accommodation_type_3a-003
E00025760,99.2,0.8,0
E00025761,96.3,3.7,0
E00025793,87.8,12.2,0
E00025997,82,18,0
E00025998,93.3,6.7,0
E00026006,23.4,76.6,0
E00026009,86.7,13.3,0
E00026012,1.3,98.7,0
E00026017,76.1,23.9,0
E00026019,14.2,85.8,0
E00026020,89.1,10.9,0
E00026023,70.2,29.8,0
E00026024,73.6,26.4,0
E00026025,99.1,0.9,0
E00026028,70.3,29.7,0
E00026032,100,0,0
E00026034,0.6,99.4,0
E00026454,85.5,14.5,0
E00026455,99.2,0.8,0
E00026457,84.8,15.2,0
E00026458,97.7,2.3,0
E00026460,65.2,34.8,0
E00026464,75.8,24.2,0
E00026465,95.2,4.8,0
E00026466,89,11,0
E00026468,99.2,0.8,0
E00026469,87.6,12.4,0
E00026470,98.6,0.7,0.7
E00026474,83.3,16.7,0
E00026475,96.9,3.1,0
E00026478,49.6,50.4,0
E00026479,43.6,56.4,0
E00026480,99.2,0.8,0
E00026481,100,0,0
E00026482,100,0,0
E00026483,99.2,0.8,0
E00026485,98.3,0.8,0.8
E00026487,98.2,1.8,0
E00026488,85.8,13.4,0.7
E00026575,91.9,8.1,0
E00026576,99.2,0.8,0
E00026577,98.5,1.5,0
E00026578,86.7,13.3,0
E00026579,75.9,24.1,0
E00026580,93.4,6.6,0
E00026581,90.1,9.9,0
E00026582,85.6,14.4,0
E00026583,18,82,0
E00026584,83.1,16.9,0
E00026585,89.3,10.7,0
E00026586,86,14,0
E00026587,92,8,0
E00026588,99.2,0.8,0
E00026589,100,0,0
E00026590,99.3,0.7,0
E00026591,94.7,5.3,0
E00026592,97.8,2.2,0
E00026593,81.7,18.3,0
E00026594,95.2,4.8,0
E00026595,95.2,4.8,0
E00026596,99.2,0.8,0
E00026597,100,0,0
E00026598,70.7,29.3,0
E00026599,100,0,0
E00026600,77.9,22.1,0
E00026601,97.1,2.9,0
E00026602,100,0,0
E00026603,91.2,8.8,0
E00026604,99.2,0.8,0
E00026605,77.6,22.4,0
E00026606,19.5,80.5,0
E00026608,98.3,1.7,0
E00026609,100,0,0
E00026610,99.1,0.9,0
E00026611,100,0,0
E00026613,100,0,0
E00026614,70,30,0
E00026615,98.4,1.6,0
E00026616,82.5,17.5,0
E00026617,98.5,1.5,0
E00026618,92.9,7.1,0
E00026619,36.9,63.1,0
E00026620,96.7,3.3,0
E00026621,100,0,0
E00026622,22.8,76.4,0.8
E00026623,96.2,3.8,0
E00026624,94.9,5.1,0
E00026625,100,0,0
E00026626,80,20,0
E00026627,91.6,8.4,0
E00026628,77.8,22.2,0
E00026629,89.2,10.8,0
E00026630,83.3,16.7,0
E00026631,40.8,58.3,0.8
E00026632,4.1,95.9,0
E00026634,78.7,21.3,0
E00026635,98.6,1.4,0
E00026636,93.9,6.1,0
E00026638,40,60,0
E00026639,87.7,11.7,0.6
E00026640,64.5,35.5,0
E00026641,63.1,36.2,0.8
E00026642,93.6,6.4,0
E00026643,97.7,2.3,0
E00026644,97.6,2.4,0
E00026645,63.3,36.7,0
E00026647,86.3,13,0.8
E00026648,89.5,9.7,0.8
E00026649,88.1,11.9,0
E00026650,55.6,44.4,0
E00026651,70.1,29.9,0
E00026652,100,0,0
E00026653,90.6,9.4,0
E00026654,78.7,21.3,0
E00026953,83.7,16.3,0
E00026954,100,0,0
E00026960,98.4,1.6,0
E00026962,96.4,3.6,0
E00026989,66.4,33.6,0
E00026992,99,1,0
E00026994,99.2,0.8,0
E00026995,62.7,37.3,0
E00026996,99,1,0
E00026997,32.7,67.3,0
E00026998,40.8,59.2,0
E00026999,100,0,0
E00027000,100,0,0
E00027001,87.9,12.1,0
E00027002,92,8,0
E00027003,100,0,0
E00027004,99.2,0.8,0
E00027005,99.1,0.9,0
E00027006,95.4,4.6,0
E00027007,74.6,25.4,0
E00027008,75.7,24.3,0
E00027009,48.1,51.9,0
E00027010,81.1,18.9,0
E00027047,100,0,0
E00027048,77.2,22.8,0
E00027049,98.3,1.7,0
E00027050,92.5,7.5,0
E00027051,98.6,1.4,0
E00027052,53.7,46.3,0
E00027053,100,0,0
E00027054,100,0,0
E00027055,100,0,0
E00027056,88.3,11.7,0
E00027057,97.7,2.3,0
E00027058,52.2,47.8,0
E00027059,97.7,2.3,0
E00027060,90.3,9.7,0
E00027061,98.6,1.4,0
E00027062,79.4,20.6,0
E00027063,96.8,3.2,0
E00027065,26.7,72.6,0.7
E00027066,96.8,3.2,0
E00027067,100,0,0
E00027068,99.2,0,0.8
E00027069,95,4.1,0.8
E00027070,99.1,0.9,0
E00027071,90,10,0
E00027072,76.8,23.2,0
E00027073,86.6,13.4,0
E00027074,98.1,1.9,0
E00027075,99.2,0.8,0
E00027076,100,0,0
E00027077,100,0,0
E00027078,100,0,0
E00027079,99.1,0.9,0
E00027097,75,25,0
E00027150,77.3,22.7,0
E00027151,100,0,0
E00027152,98.9,1.1,0
E00027153,83.6,16.4,0
E00027154,98.3,0.9,0.9
E00027155,81,18.3,0.7
E00027156,94.5,5.5,0
E00027157,100,0,0
E00027158,100,0,0
E00027159,96.1,3.9,0
E00027160,93.3,6.7,0
E00027161,82.4,17.6,0
E00027162,94.8,5.2,0
E00027163,100,0,0
E00027164,87.9,12.1,0
E00027165,77.6,22.4,0
E00027166,98.1,1.9,0
E00027167,99.2,0.8,0
E00027168,99.1,0.9,0
E00027169,100,0,0
E00027170,99.3,0.7,0
E00027171,100,0,0
E00027172,100,0,0
E00027173,98.5,1.5,0
E00027174,71.4,28.6,0
E00027175,69,31,0
E00027176,100,0,0
E00027177,49.5,49.5,1.1
E00027178,99.2,0,0.8
E00027179,91.8,8.2,0
E00027180,100,0,0
E00027181,97,3,0
E00027182,75.4,24.6,0
E00027183,99.2,0.8,0
E00027184,63.2,36.8,0
E00027185,98.5,1.5,0
E00027186,96.2,3.1,0.8
E00027187,81.1,18.9,0
E00027189,88.7,11.3,0
E00027190,98.7,1.3,0
E00027191,81.6,18.4,0
E00027192,100,0,0
E00027193,48.5,51.5,0
E00027194,94.5,5.5,0
E00027195,59.7,39.5,0.8
E00027196,100,0,0
E00027197,96.3,3.7,0
E00027198,29.2,70.8,0
E00027199,99.2,0.8,0
E00027200,95.8,4.2,0
E00027201,96,4,0
E00027202,100,0,0
E00027203,99.2,0.8,0
E00027204,83.7,15.4,0.8
E00027205,100,0,0
E00027206,99.3,0.7,0
E00027207,97.5,2.5,0
E00027208,99.2,0.8,0
E00027209,100,0,0
E00027210,100,0,0
E00027211,99.2,0.8,0
E00027212,82.9,17.1,0
E00027213,95.9,4.1,0
E00027214,99.4,0.6,0
E00027215,80.6,19.4,0
E00027216,99.2,0.8,0
E00027217,95.3,4.7,0
E00027218,68,31.4,0.6
E00027219,100,0,0
E00027220,92.1,7.9,0
E00027221,67.7,32.3,0
E00027222,62.8,37.2,0
E00027223,38.3,61.7,0
E00027224,98.6,0.7,0.7
E00027225,90.8,9.2,0
E00027226,99.2,0.8,0
E00027227,96.1,3.9,0
E00027228,94.7,5.3,0
E00027229,90,10,0
E00027230,95.5,4.5,0
E00027231,100,0,0
E00027232,97.7,2.3,0
E00027233,99.2,0.8,0
E00027234,72,28,0
E00027235,99.2,0.8,0
E00027236,99.2,0.8,0
E00027237,100,0,0
E00027238,100,0,0
E00027239,100,0,0
E00027240,94.2,5.8,0
E00027241,84.1,15.9,0
E00027242,99.2,0.8,0
E00027243,99.3,0.7,0
E00027244,100,0,0
E00027245,100,0,0
E00027246,26.7,72.5,0.8
E00027247,81.7,18.3,0
E00027248,94.6,5.4,0
E00027249,71.5,28.5,0
E00027250,84.7,15.3,0
E00027510,98.4,0.8,0.8
E00027512,77.7,22.3,0
E00027513,94.6,4.9,0.4
E00027514,100,0,0
E00027515,94.6,5.4,0
E00027516,99.2,0,0.8
E00027522,7.2,92.8,0
E00027523,2.6,97.4,0
