areacd,disability_3a-001,disability_3a-002
E00085920,15.8,84.2
E00085921,29.7,70.3
E00085923,13.9,86.1
E00085924,14.6,85.4
E00085932,19,81
E00085933,16.1,83.9
E00085934,16.4,83.6
E00085935,14.6,85.4
E00085936,17,83
E00085937,14.2,85.8
E00085938,15.7,84.3
E00085939,15.3,84.7
E00085940,15.8,84.3
E00085941,14.1,85.9
E00085942,12.9,87.1
E00085943,10.7,89.3
E00085944,16.8,83.2
E00085945,18.5,81.5
E00085947,13,87
E00085949,14.7,85.3
E00085950,16.3,83.7
E00085951,20.9,79.1
E00085952,16.4,83.6
E00085953,20.3,79.7
E00085954,17.5,82.5
E00085956,21,79
E00085957,12.9,87.1
E00085961,13.5,86.5
E00085962,18.4,81.6
E00085963,18.9,81.1
E00085964,17.3,82.7
E00085965,14.8,85.2
E00085966,16,84
E00085967,22.6,77.4
E00085968,11.2,88.8
E00085969,11.7,88.3
E00085970,15.8,84.2
E00085971,9.7,90.3
E00085972,17.2,82.8
E00085974,18.7,81.3
E00085975,14.6,85.4
E00085976,15.8,84.2
E00085977,12.2,87.8
E00085978,10.9,89.1
E00085979,14.1,85.9
E00085980,15.9,84.1
E00085981,15.1,84.9
E00085982,12.7,87.3
E00085983,13.3,86.7
E00085984,10.7,89.3
E00085985,13.5,86.5
E00085986,15.2,84.8
E00085987,19.2,80.8
E00085988,14.3,85.7
E00085989,14.2,85.8
E00085990,16.7,83.3
E00085991,15.1,84.9
E00085992,12,88
E00085993,13.4,86.6
E00085994,12.1,87.9
E00085995,15.5,84.5
E00085996,12.1,87.9
E00085997,35.6,64.4
E00085998,16.3,83.7
E00085999,19.8,80.2
E00086000,19.6,80.4
E00086001,13.4,86.6
E00086002,16.3,83.7
E00086003,12.3,87.7
E00086004,12,88
E00086005,10.5,89.5
E00086006,16.8,83.2
E00086007,14.7,85.3
E00086008,16.2,83.8
E00086009,25.6,74.4
E00086010,15.7,84.3
E00086011,16.7,83.3
E00086012,19.5,80.5
E00086013,27.3,72.7
E00086014,26.3,73.7
E00086015,30.9,69.1
E00086016,26.4,73.6
E00086017,20.5,79.5
E00086018,61.9,38.1
E00086020,21.2,78.8
E00086021,26.9,73.1
E00086022,24.6,75.4
E00086023,14.5,85.5
E00086024,22.3,77.7
E00086025,21,79
E00086026,38.3,61.7
E00086027,22.6,77.4
E00086028,24.3,75.7
E00086029,27.7,72.3
E00086030,20.7,79.3
E00086031,23.3,76.7
E00086032,23.9,76.1
E00086033,25.2,74.8
E00086034,26.3,73.7
E00086035,20.8,79.2
E00086036,31,69
E00086037,25.6,74.4
E00086038,35.3,64.7
E00086039,16,84
E00086041,21.6,78.4
E00086042,23.4,76.6
E00086043,27.1,72.9
E00086044,21.9,78.1
E00086045,35.4,64.6
E00086046,24.4,75.6
E00086047,14.4,85.6
E00086048,21.9,78.1
E00086049,26.6,73.4
E00086051,22.8,77.2
E00086052,22,78
