areacd,heating_type_3a-001,heating_type_3a-002
E00085920,1.6,98.4
E00085921,3.5,96.5
E00085923,0.6,99.4
E00085924,2.3,97.7
E00085932,2.4,97.6
E00085933,6.2,93.8
E00085934,4,96
E00085935,3.7,96.3
E00085936,3.3,96.7
E00085937,3,97
E00085938,0.8,99.2
E00085939,1.6,98.4
E00085940,3.3,96.7
E00085941,3.6,96.4
E00085942,3,97
E00085943,4.9,95.1
E00085944,0.6,99.4
E00085945,4.6,95.4
E00085947,2.3,97.7
E00085949,2.6,97.4
E00085950,1.9,98.1
E00085951,0,100
E00085952,0,100
E00085953,3.4,96.6
E00085954,0.7,99.3
E00085956,4.6,95.4
E00085957,2.7,97.3
E00085961,1.9,98.1
E00085962,0.6,99.4
E00085963,3.9,96.1
E00085964,1.4,98.6
E00085965,0.8,99.2
E00085966,4.8,95.2
E00085967,5.2,94.8
E00085968,1.7,98.3
E00085969,0.7,99.3
E00085970,0,100
E00085971,0,100
E00085972,0.7,99.3
E00085974,2.5,97.5
E00085975,0,100
E00085976,6.8,93.2
E00085977,2.3,97.7
E00085978,0.8,99.2
E00085979,2.4,97.6
E00085980,0.7,99.3
E00085981,2.4,97.6
E00085982,1,99
E00085983,1.8,98.2
E00085984,0,100
E00085985,1.8,98.2
E00085986,1.6,98.4
E00085987,1.5,98.5
E00085988,4.3,95.7
E00085989,4.4,95.6
E00085990,0,100
E00085991,3.8,96.2
E00085992,3.1,96.9
E00085993,5.2,94.8
E00085994,2.9,97.1
E00085995,0.7,99.3
E00085996,1.3,98.7
E00085997,2.7,97.3
E00085998,4.1,95.9
E00085999,2,98
E00086000,1.6,98.4
E00086001,3.4,96.6
E00086002,3.4,96.6
E00086003,4.8,95.2
E00086004,1.8,98.2
E00086005,1.6,98.4
E00086006,5.4,94.6
E00086007,0.7,99.3
E00086008,1.5,98.5
E00086009,0,100
E00086010,1.6,98.4
E00086011,2.9,97.1
E00086012,3.8,96.2
E00086013,1.9,98.1
E00086014,1.8,98.2
E00086015,2.9,97.1
E00086016,3.1,96.9
E00086017,7.9,92.1
E00086018,1.6,98.4
E00086020,9.3,90.7
E00086021,5.4,94.6
E00086022,2.5,97.5
E00086023,3.4,96.6
E00086024,0.8,99.2
E00086025,3,97
E00086026,2.3,97.7
E00086027,2,98
E00086028,3.1,96.9
E00086029,1.5,98.5
E00086030,4,96
E00086031,2.4,97.6
E00086032,3.1,96.9
E00086033,0.6,99.4
E00086034,3.8,96.2
E00086035,2.4,97.6
E00086036,2.4,97.6
E00086037,2.6,97.4
E00086038,0.8,99.2
E00086039,5.5,94.5
E00086041,3.2,96.8
E00086042,2.6,97.4
E00086043,3.5,96.5
E00086044,1.4,98.6
E00086045,1.5,98.5
