areacd,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00085920,13.7,46.7,10.7,26.3,2.6
E00085921,32,40,4.7,22.2,1.1
E00085923,12.1,47.3,8.2,30.5,1.9
E00085924,16.2,40.9,4.7,35.9,2.2
E00085932,19.5,39.4,11.6,27.1,2.4
E00085933,15,48.2,6.5,26.7,3.6
E00085934,15.8,50.4,10.4,21.2,2.3
E00085935,16.8,46.4,4.4,28,4.4
E00085936,14,50.9,7.1,25.2,2.8
E00085937,17.3,51.4,4.9,23.9,2.5
E00085938,16.1,47.6,9.1,25.2,2
E00085939,15.2,46.8,4.8,31.2,2.2
E00085940,11.4,58.4,6.5,21.1,2.6
E00085941,17.5,49.3,5.8,24.2,3.1
E00085942,12.8,52.2,4.4,28.6,2
E00085943,16,50.2,7.6,23.6,2.7
E00085944,13.9,55.1,5.1,23.8,2
E00085945,12.4,53.6,8.2,21.9,3.9
E00085947,17.6,49.4,4.9,24.9,3.3
E00085949,12.9,49.4,7.7,28.2,1.8
E00085950,17.9,47.6,7.1,26.9,0.5
E00085951,19.9,42.9,8.7,23.3,5.2
E00085952,11.5,46.7,8.1,29.3,4.4
E00085953,14.8,49.2,7.5,24.9,3.6
E00085954,11.5,46,11.2,27,4.3
E00085956,30.5,41.9,4.2,20.3,3
E00085957,14.7,49.3,6.2,29.8,0
E00085961,17.2,39.8,8.6,30.3,4.1
E00085962,17.7,40.8,7.5,31.2,2.7
E00085963,17.8,44,10,22.8,5.4
E00085964,9.8,58.2,2.8,26.8,2.3
E00085965,8.4,64.5,3,23.2,1
E00085966,11.1,47.8,5.2,34.1,1.9
E00085967,21.9,31.4,6.6,37.2,2.9
E00085968,5.7,56.5,2.9,30.8,4.1
E00085969,12,35.3,4,46.6,2
E00085970,9.7,59.9,2.2,26.2,2.2
E00085971,9.3,47.4,6.3,35.6,1.5
E00085972,11.9,39,4.8,41.6,2.6
E00085974,13.1,57.2,2.9,26.8,0
E00085975,10.7,43.7,5.5,39.8,0.3
E00085976,20.9,36.6,2.2,35.8,4.5
E00085977,10.2,62.1,3.7,22,2
E00085978,10.1,45.7,3.7,39.3,1.1
E00085979,7.3,59.1,3.2,28.1,2.2
E00085980,10.7,56.3,1.5,28.3,3.3
E00085981,8.8,43.2,3.6,39.2,5.2
E00085982,12.1,43.3,3.6,39.3,1.8
E00085983,10.1,45,3.8,38.7,2.5
E00085984,9.9,37.3,4.3,46.8,1.7
