areacd,national_identity_all_4a-001,national_identity_all_4a-002,national_identity_all_4a-003
E00085920,93.4,2.1,4.5
E00085921,93.1,1.1,5.7
E00085923,92.8,2.2,5
E00085924,87.7,1.9,10.4
E00085932,98.4,0,1.6
E00085933,95.4,1,3.6
E00085934,97.7,0.7,1.6
E00085935,94.3,1,4.8
E00085936,90.1,1.1,8.8
E00085937,94.1,0.3,5.6
E00085938,93.9,2.9,3.2
E00085939,88.8,1.4,9.9
E00085940,97,0.8,2.3
E00085941,96,1.7,2.3
E00085942,93.5,0.8,5.6
E00085943,95.4,1.1,3.6
E00085944,89.8,1.6,8.7
E00085945,98.2,0.4,1.4
E00085947,94.7,1,4.3
E00085949,92.7,0.5,6.8
E00085950,94.7,2.3,3.1
E00085951,94.8,1.5,3.8
E00085952,89.1,0.8,10.2
E00085953,93.5,2.2,4.3
E00085954,97,1.2,1.8
E00085956,92.5,2,5.4
E00085957,94,1.8,4.3
E00085961,92.5,0.4,7.1
E00085962,87,1,12.1
E00085963,89.4,0.4,10.2
E00085964,83.8,2.1,14.1
E00085965,82.4,5.1,12.5
E00085966,89,2.1,8.9
E00085967,83.7,4.1,12.2
E00085968,82.8,3.3,13.9
E00085969,91.1,0.7,8.2
E00085970,85.6,1,13.4
E00085971,86.6,1.3,12.1
E00085972,87.4,0.9,11.6
E00085974,83.4,4.4,12.1
E00085975,84.5,3.2,12.4
E00085976,79.5,1.4,19.2
E00085977,79.7,2.5,17.7
E00085978,90,0.6,9.4
E00085979,86.2,3.2,10.6
E00085980,79.3,3,17.6
E00085981,88.6,2.6,8.8
E00085982,87.7,2.1,10.2
E00085983,86.1,2.6,11.3
E00085984,87.1,1.4,11.4
E00085985,87.4,2,10.6
E00085986,91.6,3.1,5.3
E00085987,80.1,3,17
E00085988,81,1.2,17.8
E00085989,84.8,3.9,11.3
E00085990,82.2,2.8,15
E00085991,82.2,3,14.8
E00085992,78.6,2.3,19.2
E00085993,73.7,3.2,23.2
E00085994,78.5,1.3,20.2
E00085995,82.8,2.5,14.8
E00085996,81.2,2.9,15.8
E00085997,80,2.6,17.4
E00085998,85.8,1.5,12.8
E00085999,83.3,5,11.7
E00086000,91.7,0.3,8
E00086001,79.1,1.9,19
E00086002,86.4,2.7,11
E00086003,88.9,3.4,7.7
E00086004,82.5,2.1,15.4
E00086005,79.5,2.3,18.2
E00086006,91.9,1.3,6.8
E00086007,85.8,2.5,11.7
E00086008,82.4,3.1,14.5
E00086009,91.1,0.4,8.5
E00086010,81.5,3,15.4
E00086011,83,3.8,13.2
E00086012,85.4,0.6,14
E00086013,91.3,0.8,7.9
E00086014,89.3,0.9,9.8
E00086015,90.3,0.8,8.9
E00086016,79.6,2.5,17.8
E00086017,83.9,3.3,12.8
E00086018,96.8,0,3.2
E00086020,76.7,4.2,19.1
E00086021,79.1,2.2,18.7
E00086022,85.1,0.8,14
E00086023,87.7,4.3,8
E00086024,88.7,0.6,10.7
E00086025,86,2.4,11.6
E00086026,91.3,0.4,8.3
E00086027,82.2,0.8,17
E00086028,87.8,0.6,11.6
E00086029,87.1,0,12.9
E00086030,90,1.9,8.1
E00086031,86.6,2.2,11.2
E00086032,83.9,2.5,13.6
E00086033,85.6,0.9,13.4
