geography_code,migrant_ind-000,migrant_ind-001,migrant_ind-002,migrant_ind-003
E00006057,93.4,0.6,5.4,0.6
E00006058,90.3,0.4,8.6,0.6
E00006059,94.8,0.5,4.2,0.5
E00006060,90.2,0,8.8,0.9
E00006061,95.4,0,4.1,0.5
E00006062,88.9,0.5,9.4,1.2
E00006063,94.3,0,3.5,2.2
E00006064,92,0.5,6.9,0.5
E00006065,92,0.3,6.7,0.9
E00006066,95.4,0.3,3.8,0.6
E00006067,93.6,0,4.8,1.5
E00006068,95.6,0.3,3.6,0.6
E00006069,95.9,0,3.8,0.3
E00006071,95.5,0,4.2,0.3
E00006072,96.6,0.3,2.8,0.3
E00006073,96.2,0.2,2.8,0.7
E00006074,90.4,0.6,9,0
E00006075,93.6,0.2,5.8,0.4
E00006076,91.9,0.2,5.7,2.2
E00006077,93.4,0,5.6,1
E00006078,90.2,0,8,1.8
E00006079,94.7,0.2,4.4,0.7
E00006080,93.6,0,4.9,1.5
E00006081,90.8,0.2,7.2,1.8
E00006082,95.9,0.2,3.5,0.4
E00006083,90.4,0,7.4,2.2
E00006084,90.5,0.6,6.8,2.1
E00006085,93.4,0.3,5.1,1.3
E00006086,89.7,0,8.1,2.2
E00006087,89.8,0,8.1,2.1
E00006088,82.6,0.4,15.9,1.1
E00006089,93.8,0,6,0.2
E00006090,89.8,0,7.1,3.1
E00006270,88,0,10.7,1.4
E00006271,91.9,0,6.9,1.2
E00006272,92.8,0,5.6,1.7
E00006273,94.4,0.3,5.1,0.3
E00006274,90.1,0.6,8.5,0.9
E00006275,91.2,0,7.5,1.3
E00006276,90.3,0,9.1,0.6
E00006277,93.9,0,6.1,0
E00006278,91.8,0,7.7,0.5
E00006279,90.1,0,8.8,1.1
E00006280,92.7,0,5.7,1.7
E00006281,94.2,0.5,4.5,0.7
E00006282,95.1,0,4.1,0.8
E00006283,94.3,0,5.7,0
E00006284,86.6,0.3,12,1
E00006285,96,0.3,2.7,1.1
E00006286,65,0,35,0
E00006287,94.1,0.3,4.5,1.1
E00006288,93.2,0.3,5.5,1
E00006289,96.3,0,3.4,0.2
E00006290,89.7,0,9.2,1
E00006291,89.4,0.6,9.7,0.3
E00006292,74.5,0.4,25.1,0
E00006295,94.5,0.2,4.8,0.4
E00006296,92.6,0.3,5.4,1.7
E00006300,91.3,0.2,6.3,2.2
E00006301,92.3,0.2,5.8,1.7
E00006304,94,0,5.8,0.2
E00006305,90.1,0.5,8.9,0.5
E00006307,96.3,0.3,3.4,0
E00006308,77.8,0,20.9,1.3
E00006309,84.6,0.9,13.7,0.9
E00006310,95,0.8,4.2,0
E00006311,91.8,0.8,6.6,0.8
E00006312,91.6,0,7.1,1.3
E00006317,91,0.3,8.8,0
E00006318,91.6,0.3,6.9,1.2
E00006320,92.9,0.6,5.9,0.6
E00006322,90.3,0,5.8,3.9
E00006324,88.5,0.3,10.5,0.6
E00006327,91.4,0,7.8,0.8
E00006328,89.5,0,9.1,1.4
E00006329,93.2,0,6.5,0.3
E00006334,96.5,0,3.2,0.2
E00006337,87.9,0,8.5,3.6
E00006338,91.2,0,7.8,1
E00006340,90.1,0.3,9.6,0
E00006341,89.3,0.6,8.7,1.4
E00006342,94.9,0,4.9,0.2
E00006344,93.7,0.3,5.3,0.8
E00006347,92.5,0,6.9,0.6
E00006351,89.9,0.3,8.9,0.9
E00006443,93.6,0,5.2,1.2
E00006444,91.7,0.2,7.4,0.7
E00006445,92.6,0,4.5,2.9
E00006446,90.3,0,7.8,1.9
E00006447,93.1,0.2,4.5,2.1
E00006448,95.9,0,3.1,1
E00006449,94.7,0.2,4.2,0.9
E00006450,89.4,0,9.1,1.6
E00006451,94.9,0,5.1,0
E00006452,94.5,0.2,4.2,1.1
E00006453,88.2,0.2,9.7,1.9
E00006454,89.1,0,9.5,1.4
E00006455,94.8,0.4,3.4,1.3
E00006456,88.1,0.4,10.4,1.1
E00006457,93.7,0,5.4,0.9
E00006458,91.4,0.5,7.4,0.7
E00006459,86.7,0.8,10.7,1.8
E00006460,96.7,0.2,1.8,1.2
E00006462,91.9,0,6.6,1.5
E00006464,85.9,1,11.4,1.7
E00006465,93.7,0.8,4.1,1.5
E00006466,94.8,0,5,0.2
E00006467,89,0,9.7,1.3
E00006468,96.1,0.3,3.1,0.5
E00006469,87.9,0.7,9.6,1.8
E00006470,94.3,0,2.7,3
E00006471,90.9,0.2,8.5,0.4
E00006472,91.7,0,8.1,0.2
E00006473,92.6,0,7.4,0
E00006522,94.6,0,5,0.3
E00006541,94.5,0.5,4.5,0.5
E00006543,91.4,0.3,7.3,1
E00006545,84.9,0.2,13.5,1.3
E00006546,90.4,0,9.6,0
E00006548,93.6,0,5.9,0.5
E00006549,92.1,0,6.9,0.9
E00006555,83.9,0.5,12.1,3.5
E00006556,93.2,0,6.6,0.2
E00006557,84.2,0,12.9,2.9
E00006558,87.5,0.3,11.4,0.9
E00006559,89.8,0,8.6,1.5
E00006560,92.9,0.5,3.8,2.8
E00006561,87.9,0.6,8.1,3.4
E00006562,98.2,0,1.8,0
E00006563,95.7,0,3.3,1
E00006564,90.5,0,8.9,0.6
E00006565,93.5,0.2,5.1,1.2
E00006566,93.7,0,5.4,0.9
E00006567,88.2,0.6,10.4,0.9
E00006568,89.9,0,8.5,1.5
E00006569,91.1,0.8,7.4,0.8
E00006570,90.8,0,8,1.1
E00006571,88.7,0.3,8.7,2.3
E00006572,86.9,0,11.4,1.8
E00006573,90.3,0,7.1,2.6
E00006574,88.9,0,8.1,3.1
E00006575,96.3,0.3,3.3,0
E00006576,92,0,6.4,1.5
E00006577,89.6,0.5,8.9,1
E00006578,95.2,0.3,4.6,0
E00006579,93.7,0.3,5,1
E00006580,92.9,0.2,5.9,0.9
E00006581,84.9,0.3,11.3,3.6
E00006582,91.1,0.2,7.2,1.5
E00006583,91.6,0.2,7,1.2
E00006585,91.8,0.6,7.6,0
E00006586,90.6,0.3,8.1,1
E00006587,93.9,0,4.8,1.3
E00006588,91.9,1.6,6.1,0.4
E00006589,88.2,0,9.2,2.6
E00006590,93.2,0.5,6.3,0
E00006591,90.6,0,9.4,0
E00006592,90.9,0,6.8,2.3
E00006593,92.7,0,7.3,0
E00006594,97.7,0,2.1,0.2
E00006595,93.3,0.2,4.9,1.6
E00006596,87.8,0.2,11.3,0.7
E00006597,93.1,0.5,6.4,0
E00006598,91.8,0,6.7,1.5
E00006599,93.4,0.6,5,1.1
E00006600,90.1,0.2,8.8,0.8
E00006601,96.9,0.3,2.8,0
E00006602,95.5,0.5,3,1
E00006603,89.7,0,9.7,0.6
