geography_code,highest_qualification_6a-000,highest_qualification_6a-001,highest_qualification_6a-002,highest_qualification_6a-003,highest_qualification_6a-004
E00006057,25.1,33.5,4,33.1,4.4
E00006058,26.7,34.3,4.1,30.2,4.7
E00006059,16.4,38.3,5.1,35,5.1
E00006060,19.1,39,4,30.9,7
E00006061,24.5,33.5,4.8,35,2.1
E00006062,20.6,38.5,2.6,32.9,5.3
E00006063,27.8,39.8,3.1,24.7,4.5
E00006064,21.1,38.8,2.8,32.2,5
E00006065,26.5,34.2,3.8,29.6,5.8
E00006066,27.4,42.9,1.9,22.6,5.3
E00006067,26.9,34.1,4.9,28.3,5.8
E00006068,32.7,31.7,6.7,24.3,4.7
E00006069,27.4,38.4,1.5,30.2,2.4
E00006071,30,35.9,2.2,27.5,4.4
E00006072,26.9,28.4,8.7,27.7,8.3
E00006073,29.5,32.9,6.2,23.9,7.5
E00006074,29,37.4,0.8,32.8,0
E00006075,24.5,35.3,3.7,29.9,6.6
E00006076,27.8,43,2.3,24.5,2.3
E00006077,25.9,38.6,1.8,24.1,9.6
E00006078,26.6,35.2,3.6,29.7,4.9
E00006079,26.7,34.7,3.3,30.3,5
E00006080,33.7,28,3.5,29.4,5.5
E00006081,23.6,40.8,4.2,24.6,6.7
E00006082,30.4,33.9,2.3,26.6,6.8
E00006083,27.4,37.4,1.5,29,4.6
E00006084,24.8,32.5,2,36.3,4.3
E00006085,26.9,32.8,1.3,33.1,5.8
E00006086,23.1,40.3,3.2,25.4,8
E00006087,29.8,33.8,3.2,25.8,7.4
E00006088,35.3,26.6,1.6,27.9,8.7
E00006089,32.9,33.1,4,24.6,5.4
E00006090,32.7,34.2,2.9,22.2,8
E00006270,21,29.1,4.5,23.6,21.8
E00006271,26.8,33.7,4.2,30.3,5
E00006272,22.1,32.4,5.5,38.3,1.7
E00006273,32.6,26,3.9,34.7,2.8
E00006274,20.1,33.6,5.8,35.4,5.1
E00006275,28.4,37,2.4,27,5.2
E00006276,15.3,37.6,2.7,39.2,5.1
E00006277,22.2,32.8,7.1,34.1,3.9
E00006278,19.2,43.4,3.9,29.2,4.3
E00006279,20.3,37,7.2,29.3,6.2
E00006280,23.7,35.3,4.8,26,10.2
E00006281,24.5,37.9,3.9,30.3,3.4
E00006282,20.1,45,5.4,25.2,4.3
E00006283,28.4,39.7,5.2,23.6,3.1
E00006284,20.3,37.4,5.2,33.9,3.2
E00006285,19.7,32.6,4.3,38.8,4.6
E00006286,17.2,40.1,6.4,33.4,2.9
E00006287,17.8,42.6,5.4,28.5,5.7
E00006288,24.4,37.4,3.8,26.9,7.6
E00006289,22.1,32.4,3.1,38,4.5
E00006290,18.2,40.4,7.3,30.8,3.3
E00006291,18.4,29.4,5.7,39.8,6.7
E00006292,19.9,34.7,2.6,38.3,4.4
E00006295,23.9,29.2,6.5,35.7,4.7
E00006296,15.1,32.4,5.8,40,6.7
E00006300,19.4,30.2,8.3,36.8,5.4
E00006301,23.3,29.9,4.3,37.9,4.6
E00006304,17.8,36,4.8,36.3,5.1
E00006305,23.6,29.7,5.1,36.4,5.1
E00006307,28.1,29.3,5.5,33.2,3.9
E00006308,21.2,33.3,4.9,36.9,3.6
E00006309,20.7,35,6.1,30.3,7.8
E00006310,24.2,36.5,6.8,30,2.4
E00006311,22,38,3.6,32.5,3.9
E00006312,20.6,30,3.6,39.9,5.9
E00006317,15.7,42.5,6.7,32.8,2.3
E00006318,16.4,39.4,3.6,36.5,4
E00006320,13.3,34.4,2.2,44.8,5.4
E00006322,13.5,42.3,3.2,38.8,2.2
E00006324,23.2,31.3,4.6,39.4,1.5
E00006327,16.9,31,4.9,41.2,6
E00006328,22.3,29.6,5.5,40.2,2.4
E00006329,22.4,32.4,8.7,31.1,5.4
E00006334,14.3,37.3,5.3,39.4,3.7
E00006337,19.4,33.5,6.6,36.8,3.7
E00006338,13.8,32.4,5.4,44.9,3.5
E00006340,14.5,26.8,6.2,50,2.5
E00006341,21.1,32.2,5.9,35.2,5.6
E00006342,23.8,34.6,5.3,32.6,3.8
E00006344,19.7,37.2,4.1,36.2,2.8
E00006347,17.7,34.1,2.3,41.5,4.3
E00006351,13.9,40.9,4,39.4,1.8
E00006443,20.2,35.9,5.6,33.2,5
E00006444,23.3,36,4.8,32.4,3.6
E00006445,26.9,31,2.3,34.8,5.1
E00006446,20.7,31.1,5.2,37.5,5.5
E00006447,17.7,38.3,2.6,36.5,4.9
E00006448,28.5,34.9,3.2,28.5,5
E00006449,27.7,35.1,2.9,27.7,6.5
E00006450,26.8,33.8,3.8,29.5,6.3
E00006451,21.5,36.4,5.4,32.5,4.2
E00006452,20.9,35.1,2.8,37,4.1
E00006453,27.6,33.8,3.1,30.9,4.6
E00006454,29.6,36.5,2.3,24.9,6.7
E00006455,25.5,40.6,4.9,25.1,3.9
E00006456,27.1,31.6,4,32.9,4.5
E00006457,29.4,31.1,3.5,28.3,7.7
E00006458,23.8,43.7,4.4,22.4,5.7
