geography_code,in_full_time_education-001,in_full_time_education-002
E00006057,17.3,82.7
E00006058,26.3,73.7
E00006059,24.7,75.3
E00006060,22.7,77.3
E00006061,22.2,77.8
E00006062,23.7,76.3
E00006063,29.2,70.8
E00006064,21.3,78.7
E00006065,20.5,79.5
E00006066,29.9,70.1
E00006067,24.5,75.5
E00006068,22.6,77.4
E00006069,31.7,68.3
E00006071,31.6,68.4
E00006072,27.1,72.9
E00006073,27.6,72.4
E00006074,33.3,66.7
E00006075,21.3,78.7
E00006076,34.8,65.2
E00006077,25.1,74.9
E00006078,25.5,74.5
E00006079,19.4,80.6
E00006080,19.6,80.4
E00006081,20,80
E00006082,26.8,73.2
E00006083,27.7,72.3
E00006084,22.6,77.4
E00006085,26.5,73.5
E00006086,25.4,74.6
E00006087,25.4,74.6
E00006088,16.9,83.1
E00006089,30.9,69.1
E00006090,29.7,70.3
E00006270,14.3,85.7
E00006271,24.3,75.7
E00006272,19.9,80.1
E00006273,23.1,76.9
E00006274,26.3,73.7
E00006275,29.5,70.5
E00006276,24.2,75.8
E00006277,24.1,75.9
E00006278,29.7,70.3
E00006279,29.1,70.9
E00006280,20.5,79.5
E00006281,28.5,71.5
E00006282,34.6,65.4
E00006283,22,78
E00006284,26.8,73.2
E00006285,22.7,77.3
E00006286,30.5,69.5
E00006287,25.8,74.2
E00006288,26.6,73.4
E00006289,24,76
E00006290,22.4,77.6
E00006291,18.5,81.5
E00006292,24.1,75.9
E00006295,31.2,68.8
E00006296,24.2,75.8
E00006300,18.8,81.3
E00006301,18.4,81.6
E00006304,22.7,77.3
E00006305,22.9,77.1
E00006307,21.5,78.5
E00006308,22.2,77.8
E00006309,23,77
E00006310,21.4,78.6
E00006311,21.1,78.9
E00006312,18.2,81.8
E00006317,24,76
E00006318,26.1,73.9
E00006320,28.4,71.6
E00006322,22.6,77.4
E00006324,18.3,81.7
E00006327,25.9,74.1
E00006328,19,81
E00006329,18.9,81.1
E00006334,28.5,71.5
E00006337,21.6,78.4
E00006338,24.2,75.8
E00006340,18.6,81.4
E00006341,24.4,75.6
E00006342,20.5,79.5
E00006344,31.6,68.4
E00006347,22.7,77.3
E00006351,22.4,77.6
E00006443,23.5,76.5
E00006444,26,74
E00006445,22.5,77.5
E00006446,20.4,79.6
E00006447,22.1,77.9
E00006448,22,78
E00006449,21.6,78.4
E00006450,32.3,67.7
E00006451,20.5,79.5
E00006452,19.4,80.6
E00006453,22.1,77.9
E00006454,26.6,73.4
E00006455,24.8,75.2
E00006456,23.4,76.6
E00006457,20.4,79.6
E00006458,18.4,81.6
E00006459,29.1,70.9
E00006460,21.3,78.7
E00006462,25.5,74.5
E00006464,20.9,79.1
E00006465,17.2,82.8
E00006466,27.3,72.8
E00006467,25.4,74.6
E00006468,19.2,80.8
E00006469,16.8,83.2
E00006470,25.1,74.9
E00006471,23,77
E00006472,25.4,74.6
E00006473,23,77
E00006522,23.3,76.7
E00006541,28.2,71.8
E00006543,27.8,72.2
E00006545,18.2,81.8
E00006546,20.1,79.9
E00006548,20.2,79.8
E00006549,19.7,80.3
E00006555,25.5,74.5
E00006556,28.4,71.6
E00006557,21.4,78.6
E00006558,19.6,80.4
E00006559,19.4,80.6
E00006560,23.3,76.7
E00006561,19.6,80.4
E00006562,31.5,68.5
E00006563,25.1,74.9
E00006564,27.8,72.2
E00006565,32.1,67.9
E00006566,30.1,69.9
E00006567,31.1,68.9
E00006568,18.2,81.8
E00006569,22.1,77.9
E00006570,27.9,72.1
E00006571,26.6,73.4
E00006572,22.9,77.1
E00006573,21.2,78.8
E00006574,18.8,81.2
E00006575,18.7,81.3
E00006576,19.5,80.5
E00006577,29.9,70.1
E00006578,21.6,78.4
E00006579,21.1,78.9
E00006580,24.2,75.8
E00006581,21.7,78.3
E00006582,18.9,81.1
E00006583,26.2,73.8
E00006585,33.1,66.9
E00006586,16,84
E00006587,23.1,76.9
E00006588,30.6,69.4
E00006589,21.4,78.6
E00006590,29.6,70.4
E00006591,24.5,75.5
E00006592,24.5,75.5
E00006593,19.7,80.3
E00006594,25.3,74.7
E00006595,24.4,75.6
E00006596,25.9,74.1
E00006597,25.8,74.2
E00006598,16.4,83.6
E00006599,25.9,74.1
E00006600,27.6,72.4
E00006601,24.6,75.4
E00006602,22.5,77.5
E00006603,19.7,80.3
E00006604,30.2,69.8
E00006605,21.6,78.4
E00006606,24.1,75.9
E00006607,21.4,78.6
E00006608,25.7,74.3
E00006609,27.1,72.9
E00006610,27.8,72.2
