geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00006057,50.6,12,2.4,28.1,6.9
E00006058,24.1,23.7,5.8,35.4,11.1
E00006059,48.6,9,7.7,27.6,7.2
E00006060,63.9,3.6,1.8,20.5,10.2
E00006061,50.8,15.7,1.3,17,15.2
E00006062,47,10.3,1.9,32.2,8.6
E00006063,40,27.4,7.1,18.6,6.9
E00006064,31.1,18.7,2.4,36.9,10.8
E00006065,45.8,15.7,3.9,15.7,19
E00006066,43.2,26.7,4.5,12.8,12.8
E00006067,69,5.9,2.2,14.4,8.5
E00006068,26.2,40.2,5.5,14,14
E00006069,34.4,34.7,4.4,15.1,11.4
E00006071,49.4,25.8,4.5,15.7,4.5
E00006072,33.7,34.3,3.3,13,15.7
E00006073,32.6,34.7,4.2,12.4,16.1
E00006074,32.4,30.8,4.9,10.4,21.4
E00006075,69.2,7.7,0,5.7,17.4
E00006076,29.4,40.4,1.9,15.3,12.9
E00006077,63.4,14.4,3.1,9.9,9.2
E00006078,74.9,4.5,0.7,8.1,11.8
E00006079,80.1,1.2,0.9,8.8,9
E00006080,77.8,2.2,1,6.1,12.9
E00006081,77.7,6,1.7,5.4,9.2
E00006082,78.6,9,0.6,4.1,7.8
E00006083,82.7,5.6,2.6,3.6,5.6
E00006084,78.8,4,0.8,1.5,15
E00006085,73.9,4.3,1.3,6.8,13.7
E00006086,81.8,5.4,1.4,3.2,8.2
E00006087,66.7,14,1.7,10.4,7.2
E00006088,80.1,3,0.2,11,5.7
E00006089,66.2,5.1,1.7,14.5,12.6
E00006090,72.1,7.2,2.5,9.5,8.7
E00006270,40,10.7,2.7,37,9.5
E00006271,32.5,19.5,6.2,31.4,10.4
E00006272,30,16.3,7.2,38.8,7.7
E00006273,22.5,22,5,41.8,8.7
E00006274,24.4,30.9,4.6,33.5,6.6
E00006275,20.1,23.8,7,40.4,8.8
E00006276,30.3,18,9.3,33.6,8.7
E00006277,27.4,5.9,5.7,48.6,12.4
E00006278,19.8,26.2,9,33.6,11.4
E00006279,15.2,7.1,6.3,49.1,22.3
E00006280,23.1,15.1,4.2,48.3,9.2
E00006281,29.3,27.2,6.7,29.7,7.1
E00006282,27.1,23.6,4.1,39.6,5.7
E00006283,22.3,20.9,4.7,41.7,10.4
E00006284,21.2,15.8,7,42,14
E00006285,32.8,6.6,5.5,45.1,10
E00006286,31.5,26.5,6.8,23.5,11.6
E00006287,29.5,11.5,4.8,41.8,12.3
E00006288,59,13.5,3.5,15.4,8.7
E00006289,32.5,16.6,5,33,13
E00006290,28,9.6,7.1,39.9,15.4
E00006291,19.7,4,3.1,48.7,24.5
E00006292,34.8,17.1,7,31,10.1
E00006295,61.7,9.9,4.5,13.8,10.1
E00006296,34.6,10.6,6,39.5,9.3
E00006300,28.2,9.8,4.3,48.4,9.3
E00006301,46.4,11.9,4.3,19.5,17.9
