geography_code,ethnic_group_tb_6a-001,ethnic_group_tb_6a-002,ethnic_group_tb_6a-003,ethnic_group_tb_6a-004,ethnic_group_tb_6a-005
E00112696,7.8,0,6.3,85.2,0.8
E00112697,1,0,0,99,0
E00112698,2.4,0,3.9,93.7,0
E00112699,2,0,0.7,97.3,0
E00112700,1.3,0,1.9,95.5,1.3
E00112701,1,0,1.9,96.8,0.2
E00112702,2.7,0.7,3.4,93.2,0
E00112703,0.6,0,2.2,97.2,0
E00112704,0.8,0,0.8,98.4,0
E00112705,0.4,0,1.1,98.5,0
E00112706,3.1,0.9,1.8,94.2,0
E00112707,0.7,0,1.4,96.6,1.4
E00112708,0,0,0.4,99.6,0
E00112709,0.4,0,0,99.6,0
E00112710,0,0.7,2,97.4,0
E00112711,0,0,0,100,0
E00112712,0,0,0.3,99.3,0.3
E00112714,1.4,0.4,1.1,97.1,0
E00112719,1.1,1.4,2.5,94.8,0.3
E00112721,3.5,1.2,3.5,91.8,0
E00112722,0,0,0,100,0
E00112723,1.4,0,0.7,96.4,1.4
E00112724,0.2,0,0.7,99.1,0
E00112725,0.7,0.2,0.9,96.8,1.4
E00112726,2.3,0,1.7,95.8,0.3
E00112728,0.3,0.3,0.7,98.6,0
E00112851,1.8,0.5,2,95.4,0.3
E00112852,0.3,0.3,3.2,95.9,0.3
E00112854,1.1,0,1.1,97.4,0.3
E00112855,0,0,2.1,97.1,0.7
E00112856,0.3,0.3,0.3,99.1,0
E00112887,1.8,0,1.1,97.1,0
E00112888,0.4,0,0.4,98.5,0.8
E00112889,1,1,0,97.9,0
E00112890,0,0,0.7,99.3,0
E00112891,0.9,0,0,99.1,0
E00112894,0,0,0,100,0
E00112895,0.4,0.4,2,96.8,0.4
E00112897,0,0,1.3,97,1.7
E00112898,1.1,0.4,0.4,98.1,0
E00112905,0.3,0.3,1.1,98.3,0
E00112906,0,0.8,2,97.1,0
E00112907,2.4,1,3.4,93.3,0
