geography_code,country_of_birth_3a-001,country_of_birth_3a-002
E00092339,92.8,7.2
E00092340,94.7,5.3
E00092341,92.1,7.9
E00092342,92.6,7.4
E00092343,91.1,8.9
E00092344,89.4,10.6
E00092345,88,12
E00092346,91,9
E00092347,91.1,8.9
E00092348,90.3,9.7
E00092349,95,5
E00092350,82.5,17.5
E00092351,88.4,11.6
E00092352,95.2,4.8
E00092353,93.2,6.8
E00092354,93.8,6.2
E00092355,92.6,7.4
E00092356,94,6
E00092357,92,8
E00092358,88.5,11.5
E00092359,90.9,9.1
E00092360,93,7
E00092361,93.7,6.3
E00092362,91.8,8.2
E00092363,92.7,7.3
E00092364,88.1,11.9
E00092365,91.1,8.9
E00092366,91.4,8.6
E00092367,87.6,12.4
E00092368,92.6,7.4
E00092369,94.1,5.9
E00092370,85.5,14.5
E00092371,88.5,11.5
E00092372,92.2,7.8
E00092373,85.6,14.4
E00092374,94.6,5.4
E00092375,97.9,2.1
E00092376,93.3,6.7
E00092377,87.2,12.8
E00092378,91.8,8.2
E00092379,80.9,19.1
E00092380,84.1,15.9
E00092381,93.6,6.4
E00092382,90.2,9.8
E00092383,89.7,10.3
E00092384,84.4,15.6
E00092385,92.1,7.9
E00092387,85.5,14.5
E00092388,81.4,18.6
E00092389,88.9,11.1
E00092392,71.9,28.1
E00092393,83,17
E00092394,85.5,14.5
E00092395,84,16
E00092396,86.5,13.5
E00092397,91.4,8.6
E00092398,86.9,13.1
E00092399,86.2,13.8
E00092400,93.2,6.8
E00092401,96.1,3.9
E00092402,88.9,11.1
E00092403,93,7
E00092404,89.4,10.6
E00092405,94,6
E00092406,90.1,9.9
E00092407,91.4,8.6
E00092408,91.1,8.9
E00092409,92.9,7.1
E00092410,91.9,8.1
E00092411,90.3,9.7
E00092412,91.8,8.2
E00092413,90.5,9.5
E00092414,94.5,5.5
E00092415,95.3,4.7
E00092416,92.8,7.2
E00092417,88.8,11.2
E00092418,95.9,4.1
E00092419,93,7
E00092420,96.6,3.4
E00092421,92.7,7.3
E00092422,95.5,4.5
E00092423,94.9,5.1
E00092424,94.9,5.1
E00092425,96.3,3.7
E00092426,93.1,6.9
E00092427,92.7,7.3
E00092428,82.2,17.8
E00092430,81.5,18.5
E00092431,79.1,20.9
E00092434,81.6,18.4
E00092435,84.6,15.4
E00092437,81.3,18.7
E00092438,71,29
