geography_code,in_full_time_education-001,in_full_time_education-002
E00092339,24.1,75.9
E00092340,19.7,80.3
E00092341,20.7,79.3
E00092342,13.9,86.1
E00092343,13.6,86.4
E00092344,30.7,69.3
E00092345,26.2,73.8
E00092346,17.3,82.7
E00092347,17.9,82.1
E00092348,15.9,84.1
E00092349,20.9,79.1
E00092350,33.1,66.9
E00092351,25.7,74.3
E00092352,14.3,85.7
E00092353,32.7,67.3
E00092354,29.8,70.2
E00092355,16.1,83.9
E00092356,12.2,87.8
E00092357,22.4,77.6
E00092358,26.8,73.2
E00092359,18.4,81.6
E00092360,11.2,88.8
E00092361,17,83
E00092362,10.8,89.2
E00092363,23,77
E00092364,23.3,76.7
E00092365,9.9,90.1
E00092366,24.8,75.2
E00092367,38.8,61.2
E00092368,18.1,81.9
E00092369,19.5,80.5
E00092370,14.8,85.2
E00092371,21.3,78.7
E00092372,12.9,87.1
E00092373,29.3,70.7
E00092374,17.6,82.4
E00092375,15.4,84.6
E00092376,24.2,75.8
E00092377,22,78
E00092378,17.1,82.9
E00092379,15.9,84.1
E00092380,24.2,75.8
E00092381,14.7,85.3
E00092382,27.1,72.9
E00092383,16.5,83.5
E00092384,13.1,86.9
E00092385,20.1,79.9
E00092387,60.9,39.1
E00092388,4.4,95.6
E00092389,14.5,85.5
E00092392,15.6,84.4
E00092393,13,87
E00092394,13.4,86.6
E00092395,8.8,91.2
E00092396,7.5,92.5
E00092397,24.4,75.6
E00092398,25.6,74.4
E00092399,14.4,85.6
E00092400,26,74
E00092401,10.5,89.5
E00092402,25.8,74.2
E00092403,14.6,85.4
E00092404,14.7,85.3
E00092405,12.9,87.1
E00092406,18.6,81.4
E00092407,17.9,82.1
E00092408,17.8,82.2
E00092409,22.7,77.3
E00092410,16.7,83.3
E00092411,19.6,80.4
E00092412,14.5,85.5
E00092413,14.5,85.5
E00092414,23.1,76.9
E00092415,17.2,82.8
E00092416,19,81
E00092417,16.2,83.8
E00092418,22.8,77.2
E00092419,17.1,82.9
E00092420,18.6,81.4
E00092421,13.9,86.1
E00092422,13.7,86.3
E00092423,18.8,81.3
E00092424,21.9,78.1
E00092425,15.4,84.6
E00092426,18.4,81.6
E00092427,22.1,77.9
