geography_code,english_proficiency_4a-001,english_proficiency_4a-002,english_proficiency_4a-003
E00069658,98.4,1.6,0
E00069659,92.1,6.9,1
E00069663,65.1,25.2,9.7
E00069664,60.7,25,14.3
E00069665,52.4,34.6,13
E00069666,75.2,16.4,8.4
E00069667,65,26.9,8.1
E00069668,56.1,27.8,16.1
E00069670,69.8,17.9,12.2
E00069671,56.4,32.3,11.3
E00069673,77.5,16.8,5.7
E00069676,93.6,3.6,2.8
E00069685,61.6,20.9,17.5
E00069686,65.2,21.3,13.5
E00069687,64.3,25.7,10
E00069688,63,26,11
E00069689,67.9,21.4,10.7
E00069690,60.6,26.5,12.9
E00069691,82.2,15.2,2.6
E00069692,72.3,17.5,10.3
E00069693,74.9,22.7,2.4
E00069694,83.4,13.2,3.4
E00069695,85.5,12.4,2.1
E00069696,90.3,8.3,1.4
E00069697,81.2,14.2,4.6
E00069698,68.8,27.4,3.8
E00069699,84.4,13.1,2.6
E00069700,85.2,11.2,3.6
E00069701,86.6,12,1.4
E00069702,87,10.8,2.2
E00069703,82.5,14.2,3.3
E00069704,94.7,4.3,1
E00069705,88.8,8.6,2.5
E00069706,85.3,12.3,2.4
E00069707,89.5,8.4,2.1
E00069708,88.3,9.5,2.2
E00069709,73.9,22.1,4
E00069710,87.4,10.8,1.8
E00069711,87.1,10.4,2.5
E00069712,82.9,14.6,2.5
E00069713,82.5,12.1,5.4
E00069714,89.6,8.7,1.8
E00069715,82.1,12.5,5.4
E00069716,89.6,8.6,1.8
E00069717,85.9,11.7,2.5
E00069718,83.7,13.1,3.2
E00069719,86.9,8.6,4.5
E00069720,89.3,9.8,0.9
E00069721,82.6,14.2,3.2
E00069722,85.3,13,1.7
E00069723,83,13.2,3.8
E00069724,80,17.2,2.8
E00069725,82.6,15.6,1.8
E00069726,83,13.4,3.6
E00069727,87.3,11.2,1.6
E00069728,77.7,19.2,3.2
E00069729,84.5,12.6,2.9
E00069730,78.4,19.8,1.8
E00069731,79.8,18.1,2.1
E00069732,89.9,8.5,1.6
E00069733,86.2,9.9,3.9
E00069734,92.3,5.5,2.2
E00069735,92.6,6.5,0.9
E00069736,80.9,16.3,2.8
E00069737,88,11.1,0.9
