geography_code,hh_language-001,hh_language-002,hh_language-003,hh_language-004
E00069658,97.9,1,0,1
E00069659,85.7,4.2,0.8,9.2
E00069663,48.5,20.1,5.2,26.1
E00069664,58.3,10.4,4.3,27
E00069665,47.9,21.5,8.3,22.2
E00069666,54.5,20.5,2.7,22.3
E00069667,55.2,8.6,8.6,27.6
E00069668,41.1,21,7.3,30.6
E00069670,58.1,14.3,2.9,24.8
E00069671,50.8,12.5,6.7,30
E00069673,55.9,18.4,1.5,24.3
E00069676,85.7,4.8,1.2,8.3
E00069685,54.2,17.8,6.8,21.2
E00069686,54.8,12.7,8.7,23.8
E00069687,58.5,11.9,5.1,24.6
E00069688,61.5,12.3,4.1,22.1
E00069689,64.3,4.3,8.6,22.9
E00069690,48.4,17.2,7.5,26.9
E00069691,79.5,3,1.5,15.9
E00069692,63.9,10.2,9.3,16.7
E00069693,73.5,5.9,8.1,12.5
E00069694,82.2,5.1,1.7,11
E00069695,84.7,3.8,3.8,7.6
E00069696,88.5,3.1,3.1,5.3
E00069697,80.9,3.8,4.6,10.7
E00069698,70.1,4.8,15,10.2
E00069699,81.3,4.7,3.9,10.2
E00069700,84.4,1.4,5,9.2
E00069701,83.1,6.9,3.8,6.2
E00069702,83.7,5,3.5,7.8
E00069703,78.9,4.5,5.3,11.3
E00069704,90.3,4.1,5.5,0
E00069705,89.6,2.6,0.9,7
E00069706,84,3.8,4.6,7.6
E00069707,77.9,10.6,6.2,5.3
E00069708,87.3,4.2,3.6,4.8
E00069709,75.7,3.9,3.9,16.5
E00069710,82,7.5,5.3,5.3
E00069711,85.4,7.3,2.2,5.1
E00069712,79.9,4.5,8.2,7.5
E00069713,82.1,3.4,3.4,11.1
E00069714,84.4,3.5,5,7.1
E00069715,76.7,9.3,4,10
E00069716,87.2,0.8,3.8,8.3
E00069717,86.7,1.5,3,8.9
E00069718,82.5,5.3,3.5,8.8
E00069719,81.3,4.1,5.7,8.9
E00069720,87.1,5.6,2.4,4.8
E00069721,82,5.3,3,9.8
E00069722,80,3,8.9,8.1
E00069723,80.4,4.7,6.1,8.8
E00069724,80,5,4.2,10.8
E00069725,84.4,3.9,3.9,7.8
E00069726,83.5,3.8,3,9.8
E00069727,86.4,4.2,3.4,5.9
E00069728,69.1,9.1,10,11.8
E00069729,80,5.8,6.7,7.5
E00069730,76,4.8,14.4,4.8
E00069731,80.3,6.6,3.3,9.8
E00069732,85.7,5.6,4,4.8
E00069733,82.6,5.2,5.2,7
E00069734,89,3.7,1.5,5.9
E00069735,92.5,0,2.8,4.7
E00069736,76.5,7,5.2,11.3
E00069737,83.7,2.2,8.1,5.9
E00069738,77.6,8,7.2,7.2
E00069739,74.8,10.6,4.1,10.6
E00069740,74.6,10.3,5.6,9.5
E00069741,88.3,2.9,3.6,5.1
E00069742,85.1,4.3,3.2,7.4
E00069743,89.8,3.1,0.8,6.3
E00069744,88.6,2.3,4,5.1
E00069745,90.8,3.4,0,5.9
E00069746,90.2,4.6,0.6,4.6
E00069747,85.6,7.2,0.9,6.3
E00069748,86.2,3.4,1.7,8.6
E00069749,88.8,5.6,0.8,4.8
E00069750,92.6,1.6,2.5,3.3
E00069751,88.5,0.8,3.8,6.9
E00069752,90.4,1.7,4.3,3.5
E00069753,94,0,2,4
E00069754,84.3,6.4,2.9,6.4
E00069755,94.6,2.3,0,3.1
E00069756,84.3,5.2,4.7,5.8
E00069757,90.5,3.4,0.9,5.2
E00069758,94.4,1.9,0,3.7
E00069759,88.4,4.3,2.2,5.1
E00069760,97.2,1.4,0,1.4
